S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACLBSL,27.07,710.00,710.00,697.40,698.10,698.10,0.00,0.00,699.48,231.00,700.10,"161,579.60",13,-2.00,12.60,-0.29,1.81,-0.20,"1,566.00",688.20
2,ADBL,27.95,314.00,316.00,311.10,311.70,311.70,0.00,0.00,313.92,"11,950.00",314.00,"3,751,319.90",141,-2.30,4.90,-0.73,1.58,-0.71,518.00,298.00
3,AHPC,29.24,251.40,265.00,251.40,261.00,261.00,0.00,0.00,259.23,"34,249.00",256.50,"8,878,203.10",209,4.50,13.60,1.75,5.41,0.68,628.30,251.40
4,AKJCL,27.65,168.00,170.00,161.70,165.00,165.00,0.00,0.00,166.11,"31,440.00",169.40,"5,222,386.00",150,-4.40,8.30,-2.60,5.13,-0.67,365.00,161.00
5,AKPL,27.46,346.10,357.00,342.10,347.00,347.00,0.00,0.00,347.89,"23,718.00",352.50,"8,251,334.10",211,-5.50,14.90,-1.56,4.36,-0.26,654.00,342.10
6,ALBSL,35.27,920.00,921.00,880.00,880.00,880.00,0.00,0.00,891.07,"7,264.00",925.00,"6,472,740.50",104,-45.00,41.00,-4.86,4.66,-1.26,"1,750.00",880.00
7,ALICL,29.76,456.00,462.50,450.00,450.00,450.00,0.00,0.00,453.76,"8,001.00",455.10,"3,630,515.00",77,-5.10,12.50,-1.12,2.78,-0.84,"1,398.00",428.00
8,API,28.64,207.00,213.40,207.00,209.60,209.60,0.00,0.00,210.21,"47,933.00",210.00,"10,076,196.10",277,-0.40,6.40,-0.19,3.09,-0.29,575.00,200.00
9,AVYAN,29.04,740.00,744.00,710.00,720.00,720.00,0.00,0.00,719.84,"3,485.00",730.00,"2,508,647.50",218,-10.00,34.00,-1.37,4.79,0.02,963.00,316.00
10,BARUN,30.57,201.00,209.90,201.00,204.90,204.90,0.00,0.00,206.46,"3,518.00",205.00,"726,309.80",39,-0.10,8.90,-0.05,4.43,-0.76,595.00,201.00
11,BBC,30.73,"3,349.00","3,349.00","3,349.00","3,349.00","3,349.00",0.00,0.00,"3,349.00",10.00,"3,304.00","33,490.00",1,45.00,0.00,1.36,0.00,0.00,"5,803.00","3,137.00"
12,BFC,27.45,302.00,310.00,299.00,303.00,303.00,0.00,0.00,303.47,"4,419.00",308.00,"1,341,020.60",60,-5.00,11.00,-1.62,3.68,-0.15,580.00,298.00
13,BHDC,30.37,321.60,326.00,319.00,319.00,319.00,0.00,0.00,322.63,"3,550.00",327.90,"1,145,327.00",76,-8.90,7.00,-2.71,2.19,-1.14,520.00,310.00
14,BHL,32.75,239.30,241.00,235.00,237.00,237.00,0.00,0.00,239.09,"2,810.00",244.00,"671,855.00",74,-7.00,6.00,-2.87,2.55,-0.88,397.00,104.70
15,BNHC,26.25,343.00,350.00,336.00,343.00,343.00,0.00,0.00,340.35,270.00,341.50,"91,894.00",20,1.50,14.00,0.44,4.17,0.77,744.00,246.70
16,BNT,32.65,"11,999.90","12,090.00","11,821.00","11,821.00","11,821.00",0.00,0.00,"11,926.43",180.00,"11,910.00","2,146,758.00",7,-89.00,269.00,-0.75,2.28,-0.89,"17,670.00","10,825.00"
17,BPCL,28.94,305.00,305.00,299.10,300.50,300.50,0.00,0.00,300.69,"4,568.00",302.00,"1,373,560.70",61,-1.50,5.90,-0.50,1.97,-0.06,539.00,288.00
18,CBBL,30.59,"1,063.00","1,084.00","1,049.00","1,064.00","1,064.00",0.00,0.00,"1,066.37","7,465.00","1,065.00","7,960,436.00",157,-1.00,35.00,-0.09,3.34,-0.22,"1,850.00",882.00
19,CBLD88,33.57,842.50,842.50,842.50,842.50,842.50,0.00,0.00,842.50,25.00,845.10,"21,062.50",1,-2.60,0.00,-0.31,0.00,0.00,"1,000.00",834.30
20,CFCL,28.28,300.80,308.90,300.00,306.10,306.10,0.00,0.00,303.46,"7,317.00",306.90,"2,220,438.60",88,-0.80,8.90,-0.26,2.97,0.86,616.00,237.00
