S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,130.00,128.00,126.00,127.00,127.00,0.00,0.00,127.20,741.00,130.00,"94,256.00",3,-3.00,2.00,0.00,1.59,-0.16,0.00,0.00
2,ADBL,-,118.00,119.00,116.00,118.00,118.00,0.00,0.00,117.07,"3,345.00",118.00,"391,615.00",40,0.00,3.00,0.00,2.59,0.78,0.00,0.00
3,AFL,-,130.00,132.00,128.00,130.00,130.00,0.00,0.00,129.94,310.00,130.00,"40,280.00",8,0.00,4.00,0.00,3.13,0.05,0.00,0.00
4,AHPC,-,340.00,348.00,340.00,345.00,345.00,0.00,0.00,345.30,317.00,340.00,"109,460.00",6,5.00,8.00,0.00,2.35,-0.09,0.00,0.00
5,ALDBL,-,105.00,103.00,103.00,103.00,103.00,0.00,0.00,103.00,10.00,105.00,"1,030.00",1,-2.00,0.00,0.00,0.00,0.00,0.00,0.00
6,ALICL,-,171.00,176.00,174.00,175.00,175.00,0.00,0.00,174.05,"5,520.00",171.00,"960,760.00",122,4.00,2.00,0.00,1.15,0.54,0.00,0.00
7,ARDBL,-,96.00,94.00,87.00,87.00,87.00,0.00,0.00,88.25,"1,610.00",96.00,"142,090.00",74,-9.00,7.00,0.00,8.05,-1.44,0.00,0.00
8,ARUN,-,66.00,66.00,66.00,66.00,66.00,0.00,0.00,66.00,"3,200.00",66.00,"211,200.00",80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9,BOAN,-,173.00,178.00,170.00,175.00,175.00,0.00,0.00,172.72,"1,175.00",173.00,"202,942.00",12,2.00,8.00,0.00,4.71,1.30,0.00,0.00
10,BOK,-,453.00,455.00,445.00,450.00,450.00,0.00,0.00,446.95,"1,420.00",453.00,"634,667.00",8,-3.00,10.00,0.00,2.25,0.68,0.00,0.00
11,BSBL,-,108.00,108.00,107.00,108.00,108.00,0.00,0.00,107.39,"2,180.00",108.00,"234,120.00",106,0.00,1.00,0.00,0.93,0.56,0.00,0.00
12,CDBL,-,148.00,150.00,146.00,148.00,148.00,0.00,0.00,147.69,520.00,148.00,"76,800.00",18,0.00,4.00,0.00,2.74,0.21,0.00,0.00
13,CEDBL,-,150.00,150.00,147.00,150.00,150.00,0.00,0.00,148.13,204.00,150.00,"30,218.00",7,0.00,3.00,0.00,2.04,1.25,0.00,0.00
14,CHCL,-,815.00,820.00,816.00,820.00,820.00,0.00,0.00,818.05,410.00,815.00,"335,400.00",3,5.00,4.00,0.00,0.49,0.24,0.00,0.00
15,CMBF,-,125.00,123.00,121.00,121.00,121.00,0.00,0.00,121.60,86.00,125.00,"10,458.00",2,-4.00,2.00,0.00,1.65,-0.50,0.00,0.00
16,CMBSL,-,116.00,116.00,116.00,116.00,116.00,0.00,0.00,116.00,40.00,116.00,"4,640.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17,CZBIL,-,170.00,170.00,169.00,170.00,170.00,0.00,0.00,169.75,80.00,170.00,"13,580.00",2,0.00,1.00,0.00,0.59,0.15,0.00,0.00
18,DCBL,-,134.00,136.00,133.00,134.00,134.00,0.00,0.00,134.00,"1,641.00",134.00,"219,894.00",11,0.00,3.00,0.00,2.26,0.00,0.00,0.00
19,DIYALO,-,96.00,97.00,96.00,97.00,97.00,0.00,0.00,96.08,260.00,96.00,"24,980.00",6,1.00,1.00,0.00,1.04,0.95,0.00,0.00
20,EBL,-,915.00,930.00,930.00,930.00,930.00,0.00,0.00,930.00,10.00,915.00,"9,300.00",1,15.00,0.00,0.00,0.00,0.00,0.00,0.00
21,EFL,-,164.00,161.00,158.00,158.00,158.00,0.00,0.00,159.20,100.00,164.00,"15,920.00",2,-6.00,3.00,0.00,1.90,-0.76,0.00,0.00
22,GBBL,-,138.00,139.00,137.00,139.00,139.00,0.00,0.00,137.12,"1,610.00",138.00,"220,770.00",66,1.00,2.00,0.00,1.46,1.35,0.00,0.00
23,GBL,-,176.00,162.00,159.00,159.00,159.00,0.00,0.00,159.91,370.00,176.00,"59,165.00",8,-17.00,3.00,0.00,1.89,-0.57,0.00,0.00
24,GLICL,-,166.00,158.00,152.00,152.00,152.00,0.00,0.00,155.00,30.00,166.00,"4,650.00",3,-14.00,6.00,0.00,3.95,-1.97,0.00,0.00
25,GSDBL,-,100.00,100.00,97.00,97.00,97.00,0.00,0.00,98.06,180.00,100.00,"17,650.00",13,-3.00,3.00,0.00,3.09,-1.09,0.00,0.00
26,HBL,-,591.00,595.00,590.00,595.00,595.00,0.00,0.00,591.67,216.00,591.00,"127,800.00",2,4.00,5.00,0.00,0.85,0.56,0.00,0.00
27,HFL,-,63.00,66.00,63.00,64.00,64.00,0.00,0.00,64.90,"1,440.00",63.00,"93,450.00",85,1.00,3.00,0.00,4.76,-1.40,0.00,0.00
28,IMEFI,-,240.00,240.00,240.00,240.00,240.00,0.00,0.00,240.00,40.00,240.00,"9,600.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
29,JBBL,-,99.00,101.00,98.00,101.00,101.00,0.00,0.00,99.44,"2,890.00",99.00,"287,380.00",81,2.00,3.00,0.00,3.06,1.55,0.00,0.00
30,JFL,-,233.00,230.00,230.00,230.00,230.00,0.00,0.00,230.00,40.00,233.00,"9,200.00",1,-3.00,0.00,0.00,0.00,0.00,0.00,0.00
31,KAFIL,-,124.00,126.00,122.00,122.00,122.00,0.00,0.00,122.82,220.00,124.00,"27,020.00",5,-2.00,4.00,0.00,3.28,-0.67,0.00,0.00
32,KBL,-,225.00,225.00,221.00,221.00,221.00,0.00,0.00,222.69,"1,758.00",225.00,"391,494.00",3,-4.00,4.00,0.00,1.81,-0.77,0.00,0.00
