S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,175.00,176.00,175.00,175.00,175.00,0.00,0.00,175.05,"2,888.00",175.00,"505,550.00",26,0.00,1.00,0.00,0.57,-0.03,0.00,0.00
2,AHPC,-,334.00,329.00,322.00,325.00,325.00,0.00,0.00,325.14,"8,123.00",334.00,"2,641,129.00",28,-9.00,7.00,0.00,2.17,-0.04,0.00,0.00
3,AIC,-,122.00,124.00,124.00,124.00,124.00,0.00,0.00,124.00,34.00,122.00,"4,216.00",1,2.00,0.00,0.00,0.00,0.00,0.00,0.00
4,ALDBL,-,97.00,97.00,96.00,96.00,96.00,0.00,0.00,96.92,120.00,97.00,"11,630.00",5,-1.00,1.00,0.00,1.04,-0.95,0.00,0.00
5,ALICL,-,243.00,247.00,241.00,246.00,246.00,0.00,0.00,244.75,"5,940.00",243.00,"1,453,800.00",24,3.00,6.00,0.00,2.49,0.51,0.00,0.00
6,ARUN,-,33.00,34.00,34.00,34.00,34.00,0.00,0.00,34.04,140.00,33.00,"4,766.00",2,1.00,0.00,0.00,0.00,-0.13,0.00,0.00
7,BOK,-,515.00,520.00,500.00,520.00,520.00,0.00,0.00,504.93,"8,209.00",515.00,"4,144,961.00",16,5.00,20.00,0.00,4.00,2.90,0.00,0.00
8,BPCL,-,725.00,735.00,728.00,733.00,733.00,0.00,0.00,731.44,"2,797.00",725.00,"2,045,847.00",10,8.00,7.00,0.00,0.96,0.21,0.00,0.00
9,BSBL,-,141.00,150.00,140.00,150.00,150.00,0.00,0.00,143.78,360.00,141.00,"51,760.00",8,9.00,10.00,0.00,7.14,4.15,0.00,0.00
10,BUDBL,-,110.00,109.00,108.00,108.00,108.00,0.00,0.00,108.10,"2,257.00",110.00,"243,976.00",3,-2.00,1.00,0.00,0.93,-0.09,0.00,0.00
