S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACLBSL,40.37,965.00,999.00,951.00,999.00,999.00,0.00,0.00,981.40,"1,579.00",975.00,"1,549,629.60",45,24.00,48.00,2.46,5.05,1.76,"1,284.90",950.00
2,ADBL,37.53,309.00,318.00,309.00,315.00,315.00,0.00,0.00,314.24,"20,072.00",309.00,"6,307,339.60",150,6.00,9.00,1.94,2.91,0.24,377.00,272.30
3,AHL,25.65,617.00,650.00,604.00,620.00,620.00,0.00,0.00,624.75,"13,622.00",628.80,"8,510,331.30",175,-8.80,46.00,-1.40,7.62,-0.77,891.00,577.40
4,AHPC,38.01,274.00,283.00,274.00,280.60,280.60,0.00,0.00,279.23,"94,325.00",271.00,"26,338,586.60",376,9.60,9.00,3.54,3.28,0.49,334.00,239.30
5,AKJCL,39.78,185.00,193.80,183.00,193.80,193.80,0.00,0.00,191.02,"50,987.00",183.10,"9,739,666.40",194,10.70,10.80,5.84,5.90,1.43,233.50,172.90
6,AKPL,39.70,236.00,245.00,236.00,242.50,242.50,0.00,0.00,242.57,"90,067.00",236.00,"21,847,761.00",308,6.50,9.00,2.75,3.81,-0.03,306.50,216.10
7,ALBSL,39.76,960.00,990.00,945.50,989.00,989.00,0.00,0.00,975.89,"15,392.00",961.00,"15,020,888.10",111,28.00,44.50,2.91,4.71,1.33,"1,097.00",771.00
8,ALICL,40.47,446.00,468.00,446.00,463.10,463.10,0.00,0.00,459.23,"15,787.00",445.60,"7,249,924.00",117,17.50,22.00,3.93,4.93,0.83,831.00,430.00
9,ANLB,19.45,"6,272.20","6,273.00","6,146.80","6,255.00","6,255.00",0.00,0.00,"6,173.74",544.00,"6,400.20","3,358,515.00",30,-145.20,126.20,-2.27,2.05,1.30,"6,800.00","4,550.00"
10,API,39.77,272.00,282.00,272.00,282.00,282.00,0.00,0.00,278.53,"71,226.00",271.90,"19,838,646.00",344,10.10,10.00,3.71,3.68,1.23,335.00,246.20
11,AVYAN,42.97,944.20,993.00,944.20,989.00,989.00,0.00,0.00,972.16,"4,758.00",963.00,"4,625,533.00",64,26.00,48.80,2.70,5.17,1.70,"1,306.80",887.00
12,BARUN,40.24,305.00,320.10,305.00,320.00,320.00,0.00,0.00,314.03,"34,491.00",300.00,"10,831,082.40",194,20.00,15.10,6.67,4.95,1.87,589.00,292.10
13,BBC,36.84,"4,849.00","4,939.90","4,795.00","4,801.00","4,801.00",0.00,0.00,"4,822.35","1,630.00","4,845.00","7,860,432.90",55,-44.00,144.90,-0.91,3.02,-0.44,"7,247.00","4,117.00"
14,BEDC,36.17,537.10,566.00,537.10,565.00,565.00,0.00,0.00,557.34,"10,140.00",548.00,"5,651,419.30",137,17.00,28.90,3.10,5.38,1.36,"1,080.00",456.00
15,BFC,34.03,441.50,446.90,441.00,446.70,446.70,0.00,0.00,444.39,"2,189.00",433.00,"972,760.50",40,13.70,5.90,3.16,1.34,0.52,951.60,411.50
