S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,261.00,266.00,266.00,266.00,266.00,0.00,0.00,266.00,110.00,261.00,"29,260.00",1,5.00,0.00,0.00,0.00,0.00,0.00,0.00
2,ADBL,-,512.00,510.00,496.00,496.00,496.00,0.00,0.00,502.81,"6,162.00",512.00,"3,098,292.00",26,-16.00,14.00,0.00,2.82,-1.37,0.00,0.00
3,AHPC,-,258.00,261.00,255.00,260.00,260.00,0.00,0.00,256.47,"1,794.00",258.00,"460,108.00",8,2.00,6.00,0.00,2.35,1.36,0.00,0.00
4,ALICL,-,"1,194.00","1,200.00","1,186.00","1,186.00","1,186.00",0.00,0.00,"1,196.34","5,599.00","1,194.00","6,698,322.00",29,-8.00,14.00,0.00,1.18,-0.87,0.00,0.00
5,API,-,370.00,376.00,366.00,372.00,372.00,0.00,0.00,370.77,"12,488.00",370.00,"4,630,233.00",451,2.00,10.00,0.00,2.73,0.33,0.00,0.00
6,ARDBL,-,198.00,197.00,195.00,197.00,197.00,0.00,0.00,196.59,138.00,198.00,"27,130.00",5,-1.00,2.00,0.00,1.03,0.21,0.00,0.00
7,ARUN,-,87.00,95.00,88.00,95.00,95.00,0.00,0.00,94.43,"3,340.00",87.00,"315,380.00",35,8.00,7.00,0.00,7.95,0.61,0.00,0.00
8,BARUN,-,274.00,275.00,266.00,269.00,269.00,0.00,0.00,269.99,670.00,274.00,"180,890.00",65,-5.00,9.00,0.00,3.38,-0.37,0.00,0.00
9,BFCL,-,134.00,133.00,132.00,133.00,133.00,0.00,0.00,132.83,168.00,134.00,"22,316.00",3,-1.00,1.00,0.00,0.76,0.13,0.00,0.00
10,BGDBL,-,250.00,256.00,255.00,256.00,256.00,0.00,0.00,255.91,550.00,250.00,"140,750.00",2,6.00,1.00,0.00,0.39,0.04,0.00,0.00
11,BLDBL,-,396.00,395.00,390.00,390.00,390.00,0.00,0.00,392.50,600.00,396.00,"235,500.00",2,-6.00,5.00,0.00,1.28,-0.64,0.00,0.00
12,BOK,-,590.00,587.00,575.00,579.00,579.00,0.00,0.00,578.34,"10,331.00",590.00,"5,974,858.00",39,-11.00,12.00,0.00,2.09,0.11,0.00,0.00
13,BPCL,-,549.00,555.00,555.00,555.00,555.00,0.00,0.00,555.00,"1,400.00",549.00,"777,000.00",1,6.00,0.00,0.00,0.00,0.00,0.00,0.00
14,CBBL,-,"1,514.00","1,529.00","1,500.00","1,529.00","1,529.00",0.00,0.00,"1,507.68",369.00,"1,514.00","556,335.00",6,15.00,29.00,0.00,1.93,1.39,0.00,0.00
15,CBL,-,247.00,252.00,240.00,244.00,244.00,0.00,0.00,242.32,"25,426.00",247.00,"6,161,114.00",46,-3.00,12.00,0.00,5.00,0.69,0.00,0.00
16,CCBL,-,303.00,304.00,290.00,290.00,290.00,0.00,0.00,298.36,"7,969.00",303.00,"2,377,660.00",28,-13.00,14.00,0.00,4.83,-2.88,0.00,0.00
17,CFCL,-,246.00,255.00,250.00,250.00,250.00,0.00,0.00,251.18,"1,165.00",246.00,"292,630.00",4,4.00,5.00,0.00,2.00,-0.47,0.00,0.00
18,CHCL,-,"1,168.00","1,180.00","1,150.00","1,180.00","1,180.00",0.00,0.00,"1,168.77","1,163.00","1,168.00","1,359,279.00",12,12.00,30.00,0.00,2.61,0.95,0.00,0.00
19,CIT,-,"4,165.00","4,200.00","4,150.00","4,200.00","4,200.00",0.00,0.00,"4,179.24","1,007.00","4,165.00","4,208,493.00",15,35.00,50.00,0.00,1.20,0.49,0.00,0.00
20,CNDBL,-,191.00,193.00,188.00,190.00,190.00,0.00,0.00,191.58,"3,320.00",191.00,"636,060.00",13,-1.00,5.00,0.00,2.66,-0.83,0.00,0.00
21,CZBIL,-,580.00,579.00,573.00,577.00,577.00,0.00,0.00,575.05,"6,448.00",580.00,"3,707,946.00",23,-3.00,6.00,0.00,1.05,0.34,0.00,0.00
22,DBBL,-,178.00,178.00,175.00,178.00,178.00,0.00,0.00,177.71,"2,154.00",178.00,"382,798.00",6,0.00,3.00,0.00,1.71,0.16,0.00,0.00
23,DDBL,-,"1,585.00","1,554.00","1,510.00","1,548.00","1,548.00",0.00,0.00,"1,522.81","2,558.00","1,585.00","3,895,360.00",25,-37.00,44.00,0.00,2.91,1.63,0.00,0.00
24,EBL,-,"2,070.00","2,085.00","2,050.00","2,060.00","2,060.00",0.00,0.00,"2,061.06","4,630.00","2,070.00","9,542,700.00",37,-10.00,35.00,0.00,1.71,-0.05,0.00,0.00
25,EDBL,-,650.00,650.00,650.00,650.00,650.00,0.00,0.00,650.00,500.00,650.00,"325,000.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,EFL,-,185.00,188.00,188.00,188.00,188.00,0.00,0.00,188.00,164.00,185.00,"30,832.00",1,3.00,0.00,0.00,0.00,0.00,0.00,0.00
