S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACLBSL,37.65,778.10,783.00,765.00,776.00,776.00,0.00,0.00,771.57,"1,314.00",778.20,"1,013,847.80",37,-2.20,18.00,-0.28,2.35,0.57,"1,426.00",675.00
2,ADBL,41.17,300.00,300.00,296.00,296.10,296.10,0.00,0.00,297.04,"37,344.00",298.50,"11,092,721.30",278,-2.40,4.00,-0.80,1.35,-0.32,415.00,296.00
3,ADLB,37.95,"2,280.00","2,280.00","2,200.00","2,220.00","2,220.00",0.00,0.00,"2,222.40",740.00,"2,237.00","1,644,579.00",51,-17.00,80.00,-0.76,3.64,-0.11,"2,705.00",256.80
4,AHPC,41.69,300.00,311.10,298.00,311.00,311.00,0.00,0.00,303.01,"75,705.00",299.00,"22,939,001.20",271,12.00,13.10,4.01,4.40,2.57,574.00,250.00
5,AIL,30.73,485.00,497.00,480.00,490.00,490.00,0.00,0.00,488.96,"1,868.00",488.00,"913,376.20",69,2.00,17.00,0.41,3.54,0.21,768.90,344.00
6,AKBSL,38.74,"1,160.00","1,166.90","1,129.00","1,130.10","1,130.10",0.00,0.00,"1,135.64",518.00,"1,144.10","588,260.10",37,-14.00,37.90,-1.22,3.36,-0.49,"1,907.00",391.50
7,AKJCL,36.33,234.00,243.90,233.50,233.50,233.50,0.00,0.00,236.42,"57,991.00",237.10,"13,710,167.70",271,-3.60,10.40,-1.52,4.45,-1.25,335.00,159.80
8,AKPL,38.00,404.00,418.00,401.00,413.00,413.00,0.00,0.00,408.08,"134,419.00",401.00,"54,853,536.90",502,12.00,17.00,2.99,4.24,1.19,566.00,325.00
9,ALBSL,31.49,"1,012.00","1,028.00",992.00,992.20,992.20,0.00,0.00,"1,006.90",579.00,"1,012.00","582,992.80",29,-19.80,36.00,-1.96,3.63,-1.48,"1,569.90",874.30
10,ALICL,34.35,677.00,690.00,665.00,666.00,666.00,0.00,0.00,671.72,"32,733.00",678.10,"21,987,469.50",196,-12.10,25.00,-1.78,3.76,-0.86,"1,007.70",428.00
11,API,34.02,287.00,291.00,285.00,286.00,286.00,0.00,0.00,286.95,"216,100.00",286.90,"62,009,303.80","1,165",-0.90,6.00,-0.31,2.11,-0.33,544.00,200.00
12,AVYAN,31.62,708.10,744.60,708.10,720.00,720.00,0.00,0.00,723.50,"1,379.00",720.40,"997,704.60",101,-0.40,36.50,-0.06,5.15,-0.49,963.00,316.00
13,BARUN,29.46,271.90,274.00,266.00,266.60,266.60,0.00,0.00,269.19,"31,651.00",267.10,"8,520,154.50",163,-0.50,8.00,-0.19,3.01,-0.97,579.90,190.30
14,BBC,30.12,"3,253.00","3,300.00","3,253.00","3,262.00","3,262.00",0.00,0.00,"3,280.16",80.00,"3,301.00","262,413.00",8,-39.00,47.00,-1.18,1.44,-0.56,"4,990.00","3,083.00"
15,BFC,27.48,337.00,347.00,336.50,340.00,340.00,0.00,0.00,341.05,"6,927.00",338.00,"2,362,424.90",57,2.00,10.50,0.59,3.12,-0.31,499.00,292.50
16,BHDC,38.25,409.00,420.00,409.00,413.00,413.00,0.00,0.00,414.23,"5,059.00",417.00,"2,095,605.00",171,-4.00,11.00,-0.96,2.69,-0.30,520.00,310.00
17,BHL,35.55,346.00,359.90,346.00,347.00,347.00,0.00,0.00,349.25,"8,209.00",353.00,"2,866,959.30",126,-6.00,13.90,-1.70,4.02,-0.65,397.00,104.70
18,BHPL,41.99,597.00,654.70,590.00,654.70,654.70,0.00,0.00,607.12,"11,799.00",609.00,"7,163,455.90",319,45.70,64.70,7.50,10.97,7.27,654.70,194.30
19,BNHC,32.85,443.00,443.00,425.00,432.90,432.90,0.00,0.00,428.02,"3,607.00",443.00,"1,543,883.00",92,-10.10,18.00,-2.28,4.24,1.13,736.00,306.00
20,BNT,35.62,"13,000.00","13,200.00","13,000.00","13,000.00","13,000.00",0.00,0.00,"13,095.00",60.00,"13,040.00","785,700.00",6,-40.00,200.00,-0.31,1.54,-0.73,"15,371.30","11,396.00"
21,BOKD86,48.70,760.50,760.50,760.00,760.00,760.00,0.00,0.00,760.25,100.00,760.00,"76,025.00",2,0.00,0.50,0.00,0.07,-0.03,980.00,738.50
22,BPCL,33.22,326.00,330.00,320.40,325.00,325.00,0.00,0.00,323.21,"11,960.00",326.00,"3,865,563.80",104,-1.00,9.60,-0.31,3.00,0.55,449.30,288.00
23,CBBL,41.42,"1,195.00","1,211.00","1,180.00","1,186.00","1,186.00",0.00,0.00,"1,191.20","15,511.00","1,195.00","18,476,665.00",294,-9.00,31.00,-0.75,2.63,-0.44,"1,314.00",882.00
24,CBL,41.20,218.00,220.00,216.00,216.00,216.00,0.00,0.00,216.47,"26,751.00",217.70,"5,790,912.20",133,-1.70,4.00,-0.78,1.85,-0.22,251.30,194.00
25,CBLD88,33.95,829.10,829.10,829.10,829.10,829.10,0.00,0.00,829.10,50.00,840.00,"41,455.00",2,-10.90,0.00,-1.30,0.00,0.00,"1,000.00",825.60
26,CBLPO,42.32,130.00,130.00,130.00,130.00,130.00,0.00,0.00,130.00,"68,040.00",130.00,"8,845,200.00",2,0.00,0.00,0.00,0.00,0.00,130.00,121.00
27,CCBD88,44.30,845.00,845.00,845.00,845.00,845.00,0.00,0.00,845.00,25.00,850.00,"21,125.00",1,-5.00,0.00,-0.59,0.00,0.00,"1,000.00",837.00
28,CFCL,28.14,340.00,340.00,327.00,330.00,330.00,0.00,0.00,331.90,"11,322.00",335.00,"3,757,779.50",92,-5.00,13.00,-1.49,3.98,-0.58,486.00,237.00
29,CGH,32.33,"1,260.00","1,294.90","1,251.00","1,255.00","1,255.00",0.00,0.00,"1,268.42","2,639.00","1,274.00","3,347,369.10",83,-19.00,43.90,-1.49,3.51,-1.07,"1,487.00",900.20
30,CHCL,32.83,466.00,474.00,459.00,461.50,461.50,0.00,0.00,464.75,"29,080.00",467.50,"13,514,818.20",172,-6.00,15.00,-1.28,3.27,-0.70,529.00,347.90
31,CHDC,30.98,759.00,773.00,750.20,750.50,750.50,0.00,0.00,755.08,"4,852.00",759.00,"3,663,643.20",107,-8.50,22.80,-1.12,3.04,-0.61,"1,025.00",590.00
32,CHL,41.63,339.00,345.00,328.00,333.50,333.50,0.00,0.00,336.17,"40,557.00",336.00,"13,634,166.00",146,-2.50,17.00,-0.74,5.18,-0.80,510.00,193.10
33,CIT,33.45,"2,060.00","2,080.00","2,030.00","2,040.00","2,040.00",0.00,0.00,"2,048.62","6,520.00","2,062.00","13,356,971.30",181,-22.00,50.00,-1.07,2.46,-0.42,"3,297.00","1,780.00"
34,CLBSL,38.05,855.10,878.00,855.10,861.00,861.00,0.00,0.00,875.76,"2,053.00",853.00,"1,797,928.80",24,8.00,22.90,0.94,2.68,-1.71,"1,086.00",662.50
35,CMF2,28.54,8.30,8.30,8.20,8.20,8.20,0.00,0.00,8.29,"1,500.00",8.39,"12,440.00",2,-0.19,0.10,-2.26,1.22,-1.14,10.76,7.24
