S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACLBSL,64.48,760.00,770.00,737.00,760.00,760.00,0.00,0.00,753.90,"12,613.00",773.00,"9,508,884.00",247,-13.00,33.00,-1.68,4.48,0.80,813.00,450.00
2,ADBL,60.93,429.00,439.00,429.00,435.00,435.00,0.00,0.00,434.74,"66,323.00",429.00,"28,833,016.00",343,6.00,10.00,1.40,2.33,0.06,475.00,313.00
3,AHPC,61.54,136.00,143.00,135.00,143.00,143.00,0.00,0.00,142.33,"176,608.00",130.00,"25,136,149.00",419,13.00,8.00,10.00,5.93,0.47,143.00,88.00
4,AIL,56.89,559.00,559.00,524.00,528.00,528.00,0.00,0.00,532.34,"33,659.00",533.00,"17,918,056.00",917,-5.00,35.00,-0.94,6.68,-0.82,580.00,291.00
5,AKJCL,58.60,64.00,69.00,64.00,69.00,69.00,0.00,0.00,67.58,"11,285.00",63.00,"762,630.00",89,6.00,5.00,9.52,7.81,2.06,69.00,46.40
6,AKPL,56.35,180.00,187.00,172.00,187.00,187.00,0.00,0.00,182.32,"361,404.00",174.00,"65,891,169.00",793,13.00,15.00,7.47,8.72,2.50,187.00,100.00
7,ALBSL,47.17,882.00,897.00,850.00,869.00,869.00,0.00,0.00,872.69,"11,031.00",900.00,"9,626,590.00",208,-31.00,47.00,-3.44,5.53,-0.42,995.00,373.00
8,ALICL,55.40,774.00,788.00,754.00,757.00,757.00,0.00,0.00,766.10,"88,425.00",774.00,"67,742,540.00",325,-17.00,34.00,-2.20,4.51,-1.20,788.00,304.00
9,API,60.72,138.00,150.00,137.00,143.00,143.00,0.00,0.00,144.10,"244,866.00",138.00,"35,284,192.00",656,5.00,13.00,3.62,9.49,-0.77,162.00,100.00
10,BARUN,60.07,112.00,117.00,110.00,117.00,117.00,0.00,0.00,115.64,"79,367.00",107.00,"9,178,225.00",260,10.00,7.00,9.35,6.36,1.16,117.00,76.00
11,BFC,51.72,109.00,109.00,105.00,105.00,105.00,0.00,0.00,105.64,"9,655.00",104.00,"1,019,975.00",34,1.00,4.00,0.96,3.81,-0.61,116.00,81.00
