S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,340.00,340.00,332.00,335.00,335.00,0.00,0.00,333.80,"14,359.00",338.00,"4,793,035.00",70,-3.00,8.00,-0.89,2.41,0.36,459.00,283.00
2,AHPC,-,134.00,135.00,129.00,135.00,135.00,0.00,0.00,130.59,"3,752.00",136.00,"489,969.00",21,-1.00,6.00,-0.74,4.65,3.27,268.00,131.00
3,AKPL,-,250.00,250.00,243.00,244.00,244.00,0.00,0.00,246.10,817.00,248.00,"201,067.00",21,-4.00,7.00,-1.61,2.88,-0.86,391.00,212.00
4,ALICL,-,616.00,616.00,605.00,616.00,616.00,0.00,0.00,612.91,989.00,615.00,"606,168.00",10,1.00,11.00,0.16,1.82,0.50,"1,620.00",520.00
5,AMFI,-,856.00,864.00,841.00,841.00,841.00,0.00,0.00,846.71,"2,070.00",870.00,"1,752,690.00",146,-29.00,23.00,-3.33,2.73,-0.68,"1,400.00",246.00
6,API,-,264.00,270.00,258.00,270.00,270.00,0.00,0.00,260.64,"1,597.00",266.00,"416,249.00",27,4.00,12.00,1.50,4.65,3.47,650.00,246.00
7,BARUN,-,135.00,135.00,131.00,133.00,133.00,0.00,0.00,132.69,710.00,135.00,"94,210.00",18,-2.00,4.00,-1.48,3.05,0.23,250.00,134.00
8,BFC,-,100.00,100.00,100.00,100.00,100.00,0.00,0.00,100.00,800.00,102.00,"80,000.00",5,-2.00,0.00,-1.96,0.00,0.00,180.00,98.00
9,BNT,-,"6,140.00","6,140.00","6,049.00","6,049.00","6,049.00",0.00,0.00,"6,096.37","1,100.00","6,140.00","6,706,010.00",10,-91.00,91.00,-1.48,1.50,-0.78,"8,287.00","5,243.00"
10,BOKL,-,271.00,274.00,271.00,273.00,273.00,0.00,0.00,272.06,"3,642.00",274.00,"990,859.00",26,-1.00,3.00,-0.37,1.11,0.34,471.00,250.00
11,BPCL,-,438.00,438.00,434.00,436.00,436.00,0.00,0.00,435.56,"2,390.00",439.00,"1,040,990.00",62,-3.00,4.00,-0.68,0.92,0.10,783.00,420.00
12,CBBL,-,896.00,906.00,895.00,904.00,904.00,0.00,0.00,899.73,"2,809.00",904.00,"2,527,340.00",27,0.00,11.00,0.00,1.23,0.47,"1,752.00",733.00
13,CBL,-,149.00,149.00,148.00,149.00,149.00,0.00,0.00,148.41,"7,101.00",148.00,"1,053,874.00",42,1.00,1.00,0.68,0.68,0.39,250.00,136.00
14,CCBL,-,168.00,169.00,166.00,167.00,167.00,0.00,0.00,167.19,"11,997.00",168.00,"2,005,720.00",43,-1.00,3.00,-0.60,1.81,-0.11,254.00,155.00
15,CCBLPO,-,167.00,167.00,167.00,167.00,167.00,0.00,0.00,167.00,"33,311.00",170.00,"5,562,937.00",2,-3.00,0.00,-1.76,0.00,0.00,209.00,100.00
