S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,107.00,109.00,108.00,109.00,109.00,0.00,0.00,108.27,728.00,107.00,"78,824.00",2,2.00,1.00,0.00,0.93,0.67,0.00,0.00
2,ADBL,-,108.00,109.00,107.00,108.00,108.00,0.00,0.00,108.26,"2,300.00",108.00,"249,002.00",36,0.00,2.00,0.00,1.87,-0.24,0.00,0.00
3,AHPC,-,300.00,305.00,299.00,299.00,299.00,0.00,0.00,304.31,529.00,300.00,"160,981.00",5,-1.00,6.00,0.00,2.01,-1.78,0.00,0.00
4,AIC,-,100.00,98.00,97.00,97.00,97.00,0.00,0.00,97.66,47.00,100.00,"4,590.00",2,-3.00,1.00,0.00,1.03,-0.68,0.00,0.00
5,ALDBL,-,99.00,101.00,100.00,101.00,101.00,0.00,0.00,100.11,190.00,99.00,"19,020.00",7,2.00,1.00,0.00,1.00,0.89,0.00,0.00
6,ARDBL,-,73.00,74.00,72.00,72.00,72.00,0.00,0.00,72.51,"1,730.00",73.00,"125,440.00",16,-1.00,2.00,0.00,2.78,-0.71,0.00,0.00
7,ARUN,-,39.00,40.00,38.00,38.00,38.00,0.00,0.00,39.24,"1,160.00",39.00,"45,518.00",22,-1.00,2.00,0.00,5.26,-3.26,0.00,0.00
8,BLDBL,-,123.00,123.00,123.00,123.00,123.00,0.00,0.00,123.00,22.00,123.00,"2,706.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9,BOAN,-,160.00,159.00,155.00,158.00,158.00,0.00,0.00,157.37,695.00,160.00,"109,370.00",6,-2.00,4.00,0.00,2.58,0.40,0.00,0.00
10,BOK,-,406.00,410.00,401.00,409.00,409.00,0.00,0.00,404.24,"12,599.00",406.00,"5,092,973.00",33,3.00,9.00,0.00,2.24,1.16,0.00,0.00
11,BSBL,-,107.00,107.00,107.00,107.00,107.00,0.00,0.00,107.00,360.00,107.00,"38,520.00",14,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12,CBBL,-,282.00,277.00,254.00,254.00,254.00,0.00,0.00,259.01,"1,795.00",282.00,"464,919.00",11,-28.00,23.00,0.00,9.06,-1.97,0.00,0.00
13,CDBL,-,128.00,128.00,127.00,127.00,127.00,0.00,0.00,127.75,40.00,128.00,"5,110.00",2,-1.00,1.00,0.00,0.79,-0.59,0.00,0.00
14,CEDBL,-,128.00,128.00,128.00,128.00,128.00,0.00,0.00,128.00,60.00,128.00,"7,680.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15,CHCL,-,596.00,598.00,594.00,598.00,598.00,0.00,0.00,595.57,"2,720.00",596.00,"1,619,950.00",33,2.00,4.00,0.00,0.67,0.41,0.00,0.00
16,CORBL,-,112.00,112.00,110.00,112.00,112.00,0.00,0.00,110.21,"1,410.00",112.00,"155,400.00",43,0.00,2.00,0.00,1.82,1.60,0.00,0.00
17,CZBIL,-,169.00,175.00,165.00,167.00,167.00,0.00,0.00,167.63,863.00,169.00,"144,663.00",14,-2.00,10.00,0.00,6.06,-0.38,0.00,0.00
18,DCBL,-,131.00,131.00,130.00,130.00,130.00,0.00,0.00,130.38,786.00,131.00,"102,480.00",2,-1.00,1.00,0.00,0.77,-0.29,0.00,0.00
19,DDBL,-,230.00,232.00,232.00,232.00,232.00,0.00,0.00,232.00,220.00,230.00,"51,040.00",1,2.00,0.00,0.00,0.00,0.00,0.00,0.00
20,DIYALO,-,83.00,82.00,80.00,81.00,81.00,0.00,0.00,80.77,130.00,83.00,"10,500.00",8,-2.00,2.00,0.00,2.50,0.28,0.00,0.00
21,EBL,-,676.00,690.00,655.00,690.00,690.00,0.00,0.00,659.19,"33,581.00",676.00,"22,136,320.00",86,14.00,35.00,0.00,5.34,4.46,0.00,0.00
22,FFCL,-,169.00,169.00,169.00,169.00,169.00,0.00,0.00,169.00,20.00,169.00,"3,380.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
23,GBBL,-,120.00,120.00,116.00,118.00,118.00,0.00,0.00,117.71,490.00,120.00,"57,680.00",15,-2.00,4.00,0.00,3.45,0.24,0.00,0.00
24,GDBL,-,152.00,149.00,147.00,147.00,147.00,0.00,0.00,147.15,130.00,152.00,"19,130.00",2,-5.00,2.00,0.00,1.36,-0.10,0.00,0.00
25,GLICL,-,90.00,90.00,88.00,90.00,90.00,0.00,0.00,89.04,500.00,90.00,"44,520.00",45,0.00,2.00,0.00,2.27,1.07,0.00,0.00
26,GSDBL,-,87.00,91.00,87.00,91.00,91.00,0.00,0.00,89.20,437.00,87.00,"38,982.00",41,4.00,4.00,0.00,4.60,1.97,0.00,0.00
27,HBL,-,460.00,468.00,460.00,468.00,468.00,0.00,0.00,462.70,279.00,460.00,"129,092.00",6,8.00,8.00,0.00,1.74,1.13,0.00,0.00
28,ICFC,-,106.00,108.00,108.00,108.00,108.00,0.00,0.00,108.00,200.00,106.00,"21,600.00",1,2.00,0.00,0.00,0.00,0.00,0.00,0.00
29,JBBL,-,77.00,80.00,75.00,78.00,78.00,0.00,0.00,77.13,"3,590.00",77.00,"276,910.00",59,1.00,5.00,0.00,6.67,1.11,0.00,0.00
30,JFL,-,191.00,204.00,194.00,204.00,204.00,0.00,0.00,199.67,90.00,191.00,"17,970.00",5,13.00,10.00,0.00,5.15,2.12,0.00,0.00
31,KBL,-,186.00,188.00,186.00,186.00,186.00,0.00,0.00,186.68,"1,529.00",186.00,"285,438.00",9,0.00,2.00,0.00,1.08,-0.37,0.00,0.00
32,KMBL,-,96.00,97.00,97.00,97.00,97.00,0.00,0.00,97.00,110.00,96.00,"10,670.00",7,1.00,0.00,0.00,0.00,0.00,0.00,0.00
33,KNBL,-,77.00,79.00,78.00,79.00,79.00,0.00,0.00,78.50,20.00,77.00,"1,570.00",2,2.00,1.00,0.00,1.28,0.63,0.00,0.00
34,LBL,-,234.00,234.00,230.00,234.00,234.00,0.00,0.00,230.34,536.00,234.00,"123,464.00",2,0.00,4.00,0.00,1.74,1.56,0.00,0.00
