S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,270.00,272.00,265.00,270.00,270.00,0.00,0.00,269.07,"2,913.00",270.00,"783,807.00",30,0.00,7.00,0.00,2.64,0.34,0.00,0.00
2,AHPC,-,340.00,340.00,340.00,340.00,340.00,0.00,0.00,340.00,"4,318.00",340.00,"1,468,120.00",6,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3,AIC,-,253.00,250.00,245.00,245.00,245.00,0.00,0.00,247.50,"3,000.00",253.00,"742,500.00",3,-8.00,5.00,0.00,2.04,-1.02,0.00,0.00
4,ALICL,-,424.00,421.00,418.00,419.00,419.00,0.00,0.00,419.52,"5,143.00",424.00,"2,157,575.00",47,-5.00,3.00,0.00,0.72,-0.12,0.00,0.00
5,BNT,-,"1,716.00","1,750.00","1,716.00","1,750.00","1,750.00",0.00,0.00,"1,716.17","2,010.00","1,716.00","3,449,500.00",3,34.00,34.00,0.00,1.98,1.93,0.00,0.00
6,BOK,-,520.00,530.00,520.00,520.00,520.00,0.00,0.00,523.78,"2,705.00",520.00,"1,416,824.00",17,0.00,10.00,0.00,1.92,-0.73,0.00,0.00
7,BPCL,-,780.00,775.00,775.00,775.00,775.00,0.00,0.00,775.00,200.00,780.00,"155,000.00",1,-5.00,0.00,0.00,0.00,0.00,0.00,0.00
8,BSBL,-,159.00,160.00,155.00,155.00,155.00,0.00,0.00,156.59,958.00,159.00,"150,010.00",11,-4.00,5.00,0.00,3.23,-1.02,0.00,0.00
9,BUDBL,-,95.00,94.00,94.00,94.00,94.00,0.00,0.00,94.00,"1,000.00",95.00,"94,000.00",1,-1.00,0.00,0.00,0.00,0.00,0.00,0.00
10,CBBL,-,665.00,675.00,669.00,670.00,670.00,0.00,0.00,670.75,482.00,665.00,"323,301.00",3,5.00,6.00,0.00,0.90,-0.11,0.00,0.00
11,CDBL,-,180.00,181.00,178.00,178.00,178.00,0.00,0.00,179.21,316.00,180.00,"56,630.00",3,-2.00,3.00,0.00,1.69,-0.68,0.00,0.00
12,CEDBL,-,158.00,163.00,161.00,163.00,163.00,0.00,0.00,162.87,754.00,158.00,"122,806.00",3,5.00,2.00,0.00,1.24,0.08,0.00,0.00
