S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACLBSL,64.09,608.00,620.00,608.00,619.00,619.00,0.00,0.00,614.43,"4,702.00",601.00,"2,889,046.70",93,18.00,12.00,3.00,1.97,0.74,875.00,500.10
2,ADBL,66.86,245.90,252.00,245.00,246.80,246.80,0.00,0.00,248.44,"43,763.00",245.90,"10,872,335.00",263,0.90,7.00,0.37,2.86,-0.66,331.00,224.00
3,AHL,62.27,456.00,460.90,443.00,446.00,446.00,0.00,0.00,449.23,"17,441.00",452.00,"7,834,980.20",277,-6.00,17.90,-1.33,4.04,-0.72,480.90,273.10
4,AHPC,60.98,280.00,284.00,273.50,279.60,279.60,0.00,0.00,279.20,"289,705.00",274.90,"80,884,606.00",864,4.70,10.50,1.71,3.84,0.14,364.00,190.00
5,AKJCL,60.24,218.20,229.50,216.50,223.00,223.00,0.00,0.00,223.82,"157,557.00",214.00,"35,264,771.70",710,9.00,13.00,4.21,6.00,-0.37,262.00,141.30
6,AKPL,67.90,199.00,213.00,198.10,209.60,209.60,0.00,0.00,205.32,"792,363.00",197.00,"162,688,615.20","2,742",12.60,14.90,6.40,7.52,2.04,440.00,152.40
7,ALBSL,55.07,770.10,784.00,756.00,776.00,776.00,0.00,0.00,771.63,"4,383.00",755.00,"3,382,055.50",118,21.00,28.00,2.78,3.70,0.56,"1,142.90",543.00
8,ALICL,65.04,681.00,692.80,673.20,687.80,687.80,0.00,0.00,684.96,"52,435.00",680.00,"35,915,850.50",257,7.80,19.60,1.15,2.91,0.41,812.00,517.50
9,ANLB,67.54,"1,845.00","1,924.70","1,821.00","1,887.00","1,887.00",0.00,0.00,"1,866.02","2,358.00","1,813.00","4,400,079.20",68,74.00,103.70,4.08,5.69,1.11,"2,651.00",403.80
10,API,66.67,191.00,205.00,191.00,200.90,200.90,0.00,0.00,200.55,"821,079.00",194.00,"164,667,528.30","2,583",6.90,14.00,3.56,7.33,0.17,315.00,154.70
11,AVYAN,69.80,635.00,658.00,635.00,658.00,658.00,0.00,0.00,647.44,"14,570.00",623.10,"9,433,198.90",294,34.90,23.00,5.60,3.62,1.60,807.80,549.00
12,BARUN,68.50,260.00,270.30,253.00,270.00,270.00,0.00,0.00,265.44,"109,146.00",255.90,"28,971,533.50",493,14.10,17.30,5.51,6.84,1.69,299.80,191.10
13,BBC,52.32,"3,870.00","3,940.00","3,850.00","3,861.20","3,861.20",0.00,0.00,"3,892.49",956.00,"3,877.00","3,721,219.00",28,-15.80,90.00,-0.41,2.34,-0.81,"4,539.00","3,050.00"
14,BEDC,53.51,384.00,385.00,365.00,377.00,377.00,0.00,0.00,375.21,"18,711.00",377.00,"7,020,565.80",384,0.00,20.00,0.00,5.48,0.47,388.00,170.00
15,BFC,64.86,341.00,355.00,338.00,350.00,350.00,0.00,0.00,347.12,"40,802.00",336.50,"14,162,989.70",242,13.50,17.00,4.01,5.03,0.82,380.00,284.00
16,BGWT,56.52,577.70,598.00,558.00,598.00,598.00,0.00,0.00,581.58,"36,138.00",577.00,"21,017,285.00",432,21.00,40.00,3.64,7.17,2.75,598.00,352.00
17,BHDC,54.94,496.10,513.00,487.60,504.20,504.20,0.00,0.00,504.21,"16,135.00",506.00,"8,135,496.70",298,-1.80,25.40,-0.36,5.21,0.00,513.00,286.50
