S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,223.00,222.00,216.00,216.00,216.00,0.00,0.00,221.00,"1,402.00",223.00,"309,840.00",4,-7.00,6.00,0.00,2.78,-2.31,0.00,0.00
2,ADBL,-,507.00,500.00,482.00,500.00,500.00,0.00,0.00,493.26,"11,330.00",507.00,"5,588,614.00",99,-7.00,18.00,0.00,3.73,1.35,0.00,0.00
3,AHPC,-,455.00,456.00,433.00,441.00,441.00,0.00,0.00,440.94,"5,203.00",455.00,"2,294,218.00",19,-14.00,23.00,0.00,5.31,0.01,0.00,0.00
4,AIC,-,625.00,614.00,599.00,599.00,599.00,0.00,0.00,604.63,"1,154.00",625.00,"697,739.00",5,-26.00,15.00,0.00,2.50,-0.94,0.00,0.00
5,ALDBL,-,167.00,164.00,164.00,164.00,164.00,0.00,0.00,164.00,30.00,167.00,"4,920.00",2,-3.00,0.00,0.00,0.00,0.00,0.00,0.00
6,ALICL,-,832.00,816.00,790.00,810.00,810.00,0.00,0.00,797.36,"2,941.00",832.00,"2,345,033.00",15,-22.00,26.00,0.00,3.29,1.56,0.00,0.00
7,APEX,-,139.00,137.00,129.00,133.00,133.00,0.00,0.00,130.99,"10,325.00",139.00,"1,352,474.00",63,-6.00,8.00,0.00,6.20,1.51,0.00,0.00
8,ARDBL,-,139.00,137.00,137.00,137.00,137.00,0.00,0.00,137.00,640.00,139.00,"87,680.00",10,-2.00,0.00,0.00,0.00,0.00,0.00,0.00
9,BOK,-,585.00,585.00,570.00,580.00,580.00,0.00,0.00,576.30,"5,999.00",585.00,"3,457,220.00",28,-5.00,15.00,0.00,2.63,0.64,0.00,0.00
10,BSBL,-,230.00,230.00,222.00,225.00,225.00,0.00,0.00,225.12,815.00,230.00,"183,476.00",6,-5.00,8.00,0.00,3.60,-0.06,0.00,0.00
11,CBBL,-,884.00,867.00,850.00,850.00,850.00,0.00,0.00,853.02,281.00,884.00,"239,700.00",2,-34.00,17.00,0.00,2.00,-0.36,0.00,0.00
