S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,285.00,290.00,280.00,280.00,280.00,0.00,0.00,287.08,"1,611.00",285.00,"462,490.00",4,-5.00,10.00,0.00,3.57,-2.53,0.00,0.00
2,ADBL,-,508.00,507.00,496.00,503.00,503.00,0.00,0.00,502.50,"3,103.00",508.00,"1,559,251.00",26,-5.00,11.00,0.00,2.22,0.10,0.00,0.00
3,AHPC,-,380.00,390.00,381.00,381.00,381.00,0.00,0.00,385.22,"2,747.00",380.00,"1,058,195.00",10,1.00,9.00,0.00,2.36,-1.11,0.00,0.00
4,AIC,-,555.00,554.00,540.00,549.00,549.00,0.00,0.00,547.44,"1,356.00",555.00,"742,335.00",15,-6.00,14.00,0.00,2.59,0.28,0.00,0.00
5,ALDBL,-,232.00,234.00,230.00,234.00,234.00,0.00,0.00,233.07,290.00,232.00,"67,590.00",4,2.00,4.00,0.00,1.74,0.40,0.00,0.00
6,ALICL,-,"1,251.00","1,249.00","1,210.00","1,244.00","1,244.00",0.00,0.00,"1,230.51","3,044.00","1,251.00","3,745,661.00",22,-7.00,39.00,0.00,3.22,1.08,0.00,0.00
7,APEX,-,124.00,126.00,123.00,125.00,125.00,0.00,0.00,123.69,"1,691.00",124.00,"209,158.00",18,1.00,3.00,0.00,2.44,1.05,0.00,0.00
8,ARDBL,-,153.00,150.00,145.00,147.00,147.00,0.00,0.00,148.52,734.00,153.00,"109,017.00",15,-6.00,5.00,0.00,3.45,-1.04,0.00,0.00
9,BHBL,-,147.00,154.00,149.00,154.00,154.00,0.00,0.00,152.00,70.00,147.00,"10,640.00",3,7.00,5.00,0.00,3.36,1.30,0.00,0.00
10,BLDBL,-,460.00,460.00,451.00,451.00,451.00,0.00,0.00,452.05,"2,425.00",460.00,"1,096,231.00",9,-9.00,9.00,0.00,2.00,-0.23,0.00,0.00
11,BPCL,-,679.00,679.00,665.00,665.00,665.00,0.00,0.00,672.95,"1,883.00",679.00,"1,267,174.00",7,-14.00,14.00,0.00,2.11,-1.20,0.00,0.00
12,BSBL,-,273.00,282.00,275.00,282.00,282.00,0.00,0.00,277.15,"1,053.00",273.00,"291,842.00",20,9.00,7.00,0.00,2.55,1.72,0.00,0.00
13,BUDBL,-,200.00,208.00,200.00,208.00,208.00,0.00,0.00,204.48,"1,772.00",200.00,"362,340.00",5,8.00,8.00,0.00,4.00,1.69,0.00,0.00
14,CBBL,-,"1,505.00","1,535.00","1,535.00","1,535.00","1,535.00",0.00,0.00,"1,535.00",71.00,"1,505.00","108,985.00",1,30.00,0.00,0.00,0.00,0.00,0.00,0.00
15,CBL,-,282.00,290.00,280.00,282.00,282.00,0.00,0.00,283.41,"10,822.00",282.00,"3,067,093.00",29,0.00,10.00,0.00,3.57,-0.50,0.00,0.00
