S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,56.44,438.00,442.00,433.00,440.00,440.00,0.00,0.00,439.24,"66,164.00",435.00,"29,061,694.00",287,5.00,9.00,1.15,2.08,0.17,475.00,313.00
2,AHPC,60.89,206.00,212.00,193.00,193.00,193.00,0.00,0.00,204.66,"387,638.00",197.00,"79,334,771.00",697,-4.00,19.00,-2.03,9.84,-6.04,212.00,88.00
3,AIL,44.53,517.00,517.00,510.00,510.00,510.00,0.00,0.00,513.08,"17,625.00",517.00,"9,042,955.00",672,-7.00,7.00,-1.35,1.37,-0.60,580.00,291.00
4,AKJCL,59.36,97.00,105.00,96.00,105.00,105.00,0.00,0.00,99.86,"28,994.00",96.00,"2,895,200.00",425,9.00,9.00,9.38,9.38,4.90,105.00,46.40
5,AKPL,57.72,214.00,229.00,207.00,214.00,214.00,0.00,0.00,219.85,"339,516.00",218.00,"74,641,768.00",748,-4.00,22.00,-1.83,10.63,-2.73,229.00,100.00
6,ALBSL,42.10,851.00,856.00,839.00,850.00,850.00,0.00,0.00,848.38,"2,554.00",868.00,"2,166,763.00",64,-18.00,17.00,-2.07,2.03,0.19,995.00,373.00
7,ALICL,45.68,742.00,742.00,733.00,735.00,735.00,0.00,0.00,736.83,"21,406.00",742.00,"15,772,583.00",91,-7.00,9.00,-0.94,1.23,-0.25,788.00,304.00
8,API,63.99,180.00,197.00,180.00,185.00,185.00,0.00,0.00,189.54,"456,868.00",180.00,"86,597,019.00","1,144",5.00,17.00,2.78,9.44,-2.46,197.00,100.00
9,BARUN,61.46,151.00,163.00,151.00,163.00,163.00,0.00,0.00,162.59,"65,523.00",149.00,"10,653,465.00",226,14.00,12.00,9.40,7.95,0.25,163.00,76.00
10,BBC,47.93,"1,635.00","1,635.00","1,603.00","1,612.00","1,612.00",0.00,0.00,"1,610.89",270.00,"1,635.00","434,940.00",10,-23.00,32.00,-1.41,2.00,0.07,"2,289.00","1,366.00"
