S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACLBSL,31.64,809.00,810.00,790.00,790.00,790.00,0.00,0.00,798.15,931.00,800.00,"743,073.40",37,-10.00,20.00,-1.25,2.53,-1.03,"1,870.00",782.00
2,ADBL,38.05,315.00,315.00,304.00,310.00,310.00,0.00,0.00,306.12,"37,679.00",311.00,"11,534,145.00",260,-1.00,11.00,-0.32,3.62,1.25,620.00,304.00
3,ADBLD83,31.90,965.00,965.00,965.00,965.00,965.00,0.00,0.00,965.00,50.00,970.00,"48,250.00",1,-5.00,0.00,-0.52,0.00,0.00,"1,150.00",945.70
4,AHPC,27.87,367.00,367.00,347.00,347.00,347.00,0.00,0.00,352.02,"44,249.00",362.00,"15,576,707.00",315,-15.00,20.00,-4.14,5.76,-1.45,785.00,345.00
5,AIL,32.37,442.00,442.00,430.00,440.00,440.00,0.00,0.00,435.01,"1,480.00",450.00,"643,816.00",51,-10.00,12.00,-2.22,2.79,1.13,900.00,430.00
6,AKBSL,35.25,809.80,873.40,809.80,873.40,873.40,0.00,0.00,870.92,630.00,794.00,"548,679.00",18,79.40,63.60,10.00,7.85,0.28,"1,250.00",391.50
7,AKJCL,29.15,193.50,193.50,185.00,185.00,185.00,0.00,0.00,187.44,"17,087.00",192.00,"3,202,723.50",166,-7.00,8.50,-3.65,4.59,-1.32,502.00,184.00
8,AKPL,27.42,410.00,411.00,397.00,400.00,400.00,0.00,0.00,401.16,"33,105.00",410.00,"13,280,527.50",265,-10.00,14.00,-2.44,3.53,-0.29,882.40,377.30
9,ALBSL,28.95,"1,200.00","1,224.00","1,180.00","1,224.00","1,224.00",0.00,0.00,"1,187.89",699.00,"1,208.50","830,337.10",14,15.50,44.00,1.28,3.73,2.95,"2,101.20","1,157.00"
10,ALICL,28.55,520.00,520.00,505.70,509.00,509.00,0.00,0.00,510.32,"19,377.00",527.00,"9,888,489.00",139,-18.00,14.30,-3.42,2.83,-0.26,"1,513.00",496.00
11,API,31.33,249.90,251.00,239.00,239.00,239.00,0.00,0.00,241.66,"67,088.00",248.80,"16,212,729.50",358,-9.80,12.00,-3.94,5.02,-1.11,670.00,236.30
12,BARUN,26.82,403.30,407.00,395.00,403.00,403.00,0.00,0.00,399.44,"8,126.00",410.00,"3,245,809.30",70,-7.00,12.00,-1.71,3.04,0.88,763.40,345.60
13,BBC,27.22,"3,350.00","3,350.00","3,350.00","3,350.00","3,350.00",0.00,0.00,"3,350.00",30.00,"3,400.00","100,500.00",3,-50.00,0.00,-1.47,0.00,0.00,"8,124.30","3,265.40"
14,BFC,29.71,350.00,350.00,332.00,332.60,332.60,0.00,0.00,335.44,"5,201.00",344.80,"1,744,623.20",79,-12.20,18.00,-3.54,5.42,-0.85,630.00,310.00
15,BHL,27.32,237.10,237.10,219.50,224.50,224.50,0.00,0.00,224.16,"7,003.00",232.50,"1,569,792.90",189,-8.00,17.60,-3.44,8.02,0.15,328.10,104.70
16,BNHC,30.63,343.50,350.00,333.20,340.00,340.00,0.00,0.00,338.37,"1,578.00",350.00,"533,944.00",31,-10.00,16.80,-2.86,5.04,0.48,744.00,246.70
