S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,464.00,458.00,448.00,452.00,452.00,0.00,0.00,453.19,"1,718.00",464.00,"778,573.00",18,-12.00,10.00,0.00,2.23,-0.26,0.00,0.00
2,AHPC,-,350.00,355.00,348.00,350.00,350.00,0.00,0.00,350.46,"3,241.00",350.00,"1,135,850.00",8,0.00,7.00,0.00,2.01,-0.13,0.00,0.00
3,AIC,-,424.00,424.00,416.00,416.00,416.00,0.00,0.00,421.49,401.00,424.00,"169,016.00",2,-8.00,8.00,0.00,1.92,-1.32,0.00,0.00
4,ALDBL,-,246.00,247.00,241.00,245.00,245.00,0.00,0.00,244.44,340.00,246.00,"83,110.00",12,-1.00,6.00,0.00,2.49,0.23,0.00,0.00
5,ALICL,-,"1,091.00","1,095.00","1,075.00","1,080.00","1,080.00",0.00,0.00,"1,080.55","1,623.00","1,091.00","1,753,730.00",11,-11.00,20.00,0.00,1.86,-0.05,0.00,0.00
6,APEX,-,116.00,115.00,114.00,115.00,115.00,0.00,0.00,114.43,460.00,116.00,"52,640.00",18,-1.00,1.00,0.00,0.88,0.49,0.00,0.00
7,ARDBL,-,136.00,138.00,132.00,138.00,138.00,0.00,0.00,136.60,419.00,136.00,"57,236.00",15,2.00,6.00,0.00,4.55,1.01,0.00,0.00
8,BBC,-,"1,900.00","1,900.00","1,900.00","1,900.00","1,900.00",0.00,0.00,"1,900.00",95.00,"1,900.00","180,500.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9,BGDBL,-,156.00,159.00,159.00,159.00,159.00,0.00,0.00,159.00,10.00,156.00,"1,590.00",1,3.00,0.00,0.00,0.00,0.00,0.00,0.00
10,BLDBL,-,426.00,433.00,413.00,413.00,413.00,0.00,0.00,418.53,"1,898.00",426.00,"794,379.00",6,-13.00,20.00,0.00,4.84,-1.34,0.00,0.00
11,BPCL,-,588.00,585.00,581.00,581.00,581.00,0.00,0.00,582.39,"4,408.00",588.00,"2,567,180.00",4,-7.00,4.00,0.00,0.69,-0.24,0.00,0.00
12,BSBL,-,290.00,290.00,279.00,289.00,289.00,0.00,0.00,284.62,289.00,290.00,"82,255.00",9,-1.00,11.00,0.00,3.94,1.52,0.00,0.00
13,BUDBL,-,170.00,170.00,170.00,170.00,170.00,0.00,0.00,170.00,500.00,170.00,"85,000.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14,CBL,-,234.00,247.00,233.00,245.00,245.00,0.00,0.00,241.82,"8,013.00",234.00,"1,937,739.00",38,11.00,14.00,0.00,6.01,1.30,0.00,0.00
15,CCBL,-,252.00,253.00,247.00,252.00,252.00,0.00,0.00,250.70,"6,248.00",252.00,"1,566,347.00",73,0.00,6.00,0.00,2.43,0.52,0.00,0.00
16,CDBL,-,347.00,350.00,347.00,347.00,347.00,0.00,0.00,347.99,770.00,347.00,"267,952.00",7,0.00,3.00,0.00,0.86,-0.29,0.00,0.00
17,CFCL,-,138.00,140.00,140.00,140.00,140.00,0.00,0.00,140.00,545.00,138.00,"76,300.00",2,2.00,0.00,0.00,0.00,0.00,0.00,0.00
18,CHCL,-,"1,531.00","1,550.00","1,520.00","1,535.00","1,535.00",0.00,0.00,"1,538.10","4,277.00","1,531.00","6,578,446.00",41,4.00,30.00,0.00,1.97,-0.20,0.00,0.00
