S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,51.92,440.00,445.00,440.00,440.00,440.00,0.00,0.00,441.36,"77,867.00",439.00,"34,367,444.00",333,1.00,5.00,0.23,1.14,-0.31,475.00,313.00
2,AHPC,59.45,228.00,237.00,217.00,237.00,237.00,0.00,0.00,223.21,"245,181.00",229.00,"54,725,848.00",560,8.00,20.00,3.49,9.22,5.82,237.00,88.00
3,AIL,65.39,518.00,532.00,517.00,520.00,520.00,0.00,0.00,523.49,"26,122.00",518.00,"13,674,693.00",920,2.00,15.00,0.39,2.90,-0.67,580.00,291.00
4,AKJCL,58.07,123.00,123.00,107.00,115.00,115.00,0.00,0.00,110.88,"30,607.00",118.00,"3,393,559.00",387,-3.00,16.00,-2.54,14.95,3.59,132.00,46.40
5,AKPL,57.78,235.00,249.00,225.00,235.00,235.00,0.00,0.00,234.19,"408,664.00",236.00,"95,703,182.00",668,-1.00,24.00,-0.42,10.67,0.35,249.00,100.00
6,ALBSL,50.08,830.00,860.00,824.00,840.00,840.00,0.00,0.00,842.96,"4,772.00",840.00,"4,022,602.00",100,0.00,36.00,0.00,4.37,-0.35,995.00,373.00
7,ALICL,62.75,750.00,750.00,738.00,748.00,748.00,0.00,0.00,743.75,"41,636.00",741.00,"30,966,720.00",153,7.00,12.00,0.94,1.63,0.57,788.00,305.00
8,API,51.42,202.00,202.00,184.00,189.00,189.00,0.00,0.00,189.66,"200,891.00",194.00,"38,100,626.00",578,-5.00,18.00,-2.58,9.78,-0.35,205.00,100.00
9,BARUN,48.58,157.00,160.00,152.00,157.00,157.00,0.00,0.00,156.47,"29,986.00",157.00,"4,691,887.00",178,0.00,8.00,0.00,5.26,0.34,171.00,76.00
10,BBC,45.36,"1,629.00","1,629.00","1,597.00","1,597.00","1,597.00",0.00,0.00,"1,619.27",150.00,"1,629.00","242,890.00",6,-32.00,32.00,-1.96,2.00,-1.39,"2,289.00","1,366.00"
11,BFC,49.30,138.00,140.00,130.00,130.00,130.00,0.00,0.00,131.94,"23,365.00",136.00,"3,082,794.00",97,-6.00,10.00,-4.41,7.69,-1.49,145.00,81.00
12,BNT,47.57,"6,650.00","6,650.00","6,349.00","6,349.00","6,349.00",0.00,0.00,"6,503.78",90.00,"6,610.00","585,340.00",7,-261.00,301.00,-3.95,4.74,-2.44,"9,274.00","5,847.00"
13,BOKL,61.80,290.00,295.00,278.00,280.00,280.00,0.00,0.00,285.50,"261,807.00",282.00,"74,745,187.00","1,057",-2.00,17.00,-0.71,6.12,-1.96,296.00,196.00
14,BPCL,48.16,421.00,421.00,400.00,402.00,402.00,0.00,0.00,402.39,"20,060.00",401.00,"8,072,019.00",201,1.00,21.00,0.25,5.25,-0.10,430.00,300.00
15,CBBL,50.78,"1,108.00","1,134.00","1,108.00","1,129.00","1,129.00",0.00,0.00,"1,125.60","10,707.00","1,122.00","12,051,835.00",96,7.00,26.00,0.62,2.35,0.30,"1,343.00",540.49
16,CBL,51.06,169.00,170.00,161.00,165.00,165.00,0.00,0.00,163.65,"346,843.00",167.00,"56,759,390.00",582,-2.00,9.00,-1.20,5.59,0.82,178.00,125.00
17,CCBL,51.94,191.00,192.00,189.00,190.00,190.00,0.00,0.00,190.37,"92,709.00",188.00,"17,649,065.00",329,2.00,3.00,1.06,1.59,-0.20,210.00,136.00
18,CFCL,51.07,160.00,160.00,155.00,156.00,156.00,0.00,0.00,156.36,"22,487.00",160.00,"3,515,979.00",71,-4.00,5.00,-2.50,3.23,-0.23,170.00,105.00
19,CHCL,45.84,514.00,514.00,501.00,508.00,508.00,0.00,0.00,506.08,"27,092.00",510.00,"13,710,630.00",150,-2.00,13.00,-0.39,2.59,0.38,535.00,325.00
20,CHL,61.55,145.00,159.00,139.00,156.00,156.00,0.00,0.00,147.92,"28,638.00",145.00,"4,236,126.00",164,11.00,20.00,7.59,14.39,5.18,159.00,77.00
21,CIT,51.11,"3,500.00","3,535.00","3,475.00","3,509.00","3,509.00",0.00,0.00,"3,502.97","18,772.00","3,479.00","65,757,716.00",242,30.00,60.00,0.86,1.73,0.17,"3,704.00","1,678.00"
22,CLBSL,42.05,697.00,705.00,693.00,700.00,700.00,0.00,0.00,700.09,550.00,704.00,"385,048.00",15,-4.00,12.00,-0.57,1.73,-0.01,"1,549.00",438.00
23,CMF1,45.51,10.11,10.11,9.55,9.55,9.55,0.00,0.00,9.67,"58,470.00",10.11,"565,484.91",15,-0.56,0.56,-5.54,5.86,-1.27,11.77,8.47
24,CORBL,63.43,186.00,201.00,186.00,201.00,201.00,0.00,0.00,200.85,"8,760.00",183.00,"1,759,410.00",70,18.00,15.00,9.84,8.06,0.08,201.00,102.00
25,CZBIL,57.27,217.00,218.00,213.00,217.00,217.00,0.00,0.00,215.50,"122,041.00",214.00,"26,299,667.00",367,3.00,5.00,1.40,2.35,0.69,240.00,164.00
26,DDBL,51.58,870.00,872.00,863.00,871.00,871.00,0.00,0.00,867.05,"3,285.00",865.00,"2,848,270.00",42,6.00,9.00,0.69,1.04,0.45,"1,100.00",710.00
27,DHPL,60.17,113.00,113.00,104.00,104.00,104.00,0.00,0.00,104.78,"39,064.00",115.00,"4,092,976.00",277,-11.00,9.00,-9.57,8.65,-0.75,115.00,45.50
28,EBL,51.21,735.00,735.00,728.00,728.00,728.00,0.00,0.00,730.88,"19,676.00",728.00,"14,380,873.00",180,0.00,7.00,0.00,0.96,-0.40,932.00,517.00
29,EBLCP,48.80,669.00,669.00,669.00,669.00,669.00,0.00,0.00,669.00,163.00,681.00,"109,047.00",1,-12.00,0.00,-1.76,0.00,0.00,724.00,566.00
30,EDBL,60.69,316.00,318.00,312.00,317.00,317.00,0.00,0.00,314.77,"10,332.00",310.00,"3,252,231.00",63,7.00,6.00,2.26,1.92,0.70,442.00,257.00
31,EIC,53.67,565.00,576.00,557.00,558.00,558.00,0.00,0.00,563.73,"25,489.00",556.00,"14,368,884.00",191,2.00,19.00,0.36,3.41,-1.03,612.00,204.00
32,FMDBL,44.46,595.00,595.00,582.00,582.00,582.00,0.00,0.00,584.41,"11,826.00",586.00,"6,911,287.00",75,-4.00,13.00,-0.68,2.23,-0.41,704.00,298.00
33,FOWAD,61.80,"1,550.00","1,580.00","1,550.00","1,570.00","1,570.00",0.00,0.00,"1,568.44","1,213.00","1,563.00","1,902,516.00",30,7.00,30.00,0.45,1.94,0.10,"2,000.00","1,055.00"
34,GBBL,62.26,264.00,264.00,254.00,255.00,255.00,0.00,0.00,255.61,"81,171.00",252.00,"20,748,512.00",299,3.00,10.00,1.19,3.94,-0.24,298.00,183.00
35,GBD80/81,66.53,"1,030.00","1,050.00","1,030.00","1,050.00","1,050.00",0.00,0.00,"1,036.67",75.00,"1,021.00","77,750.00",2,29.00,20.00,2.84,1.94,1.27,"1,050.00","1,021.00"
36,GBIME,64.99,277.00,285.00,274.00,279.00,279.00,0.00,0.00,277.88,"197,341.00",272.00,"54,836,852.00",822,7.00,11.00,2.57,4.01,0.40,331.00,144.48
37,GBLBS,58.65,540.00,540.00,520.00,526.00,526.00,0.00,0.00,527.51,"21,784.00",533.00,"11,491,343.00",191,-7.00,20.00,-1.31,3.85,-0.29,663.00,282.00
38,GFCL,53.85,185.00,187.00,183.00,185.00,185.00,0.00,0.00,184.66,"7,520.00",185.00,"1,388,614.00",35,0.00,4.00,0.00,2.19,0.19,196.00,124.00
39,GGBSL,65.39,782.00,808.00,782.00,799.00,799.00,0.00,0.00,801.08,"1,100.00",793.00,"881,190.00",25,6.00,26.00,0.76,3.32,-0.26,"1,019.00",271.00
40,GHL,62.42,123.00,123.00,111.00,121.00,121.00,0.00,0.00,112.39,"13,787.00",123.00,"1,549,578.00",256,-2.00,12.00,-1.63,10.81,7.11,134.00,49.00
41,GILB,64.09,"1,190.00","1,237.00","1,182.00","1,237.00","1,237.00",0.00,0.00,"1,196.45","2,656.00","1,190.00","3,177,760.00",46,47.00,55.00,3.95,4.65,3.28,"1,690.00",689.00
42,GIMES1,62.85,9.34,9.34,9.15,9.19,9.19,0.00,0.00,9.22,"31,660.00",9.34,"291,940.71",11,-0.15,0.19,-1.61,2.08,-0.34,9.50,6.76
43,GLBSL,55.72,760.00,760.00,726.00,727.00,727.00,0.00,0.00,733.90,"1,527.00",746.00,"1,120,658.00",59,-19.00,34.00,-2.55,4.68,-0.95,"1,012.00",371.00
44,GLICL,58.18,647.00,647.00,635.00,640.00,640.00,0.00,0.00,639.73,"25,939.00",636.00,"16,593,832.00",148,4.00,12.00,0.63,1.89,0.04,"1,077.00",340.00
45,GMFBS,46.15,830.00,830.00,813.00,820.00,820.00,0.00,0.00,822.66,493.00,837.00,"405,570.00",38,-17.00,17.00,-2.03,2.09,-0.32,"1,070.00",441.00
46,GMFIL,54.60,171.00,171.00,163.00,166.00,166.00,0.00,0.00,166.49,"17,108.00",163.00,"2,848,293.00",66,3.00,8.00,1.84,4.91,-0.29,172.00,110.00
47,GRDBL,68.25,150.00,156.00,148.00,149.00,149.00,0.00,0.00,151.21,"30,705.00",149.00,"4,642,939.00",156,0.00,8.00,0.00,5.41,-1.48,156.00,98.00
48,GUFL,63.74,144.00,147.00,142.00,144.00,144.00,0.00,0.00,144.78,"31,426.00",142.00,"4,549,720.00",79,2.00,5.00,1.41,3.52,-0.54,153.00,104.00
49,HBL,64.61,572.00,572.00,565.00,569.00,569.00,0.00,0.00,568.93,"10,092.00",565.00,"5,741,622.00",64,4.00,7.00,0.71,1.24,0.01,735.00,452.00
50,HDHPC,59.92,123.00,125.00,113.00,118.00,118.00,0.00,0.00,120.21,"734,939.00",125.00,"88,344,543.00","1,364",-7.00,12.00,-5.60,10.62,-1.87,142.00,81.00
51,HDL,66.50,"1,833.00","1,920.00","1,820.00","1,909.00","1,909.00",0.00,0.00,"1,878.80","63,746.00","1,820.00","119,766,236.00",581,89.00,100.00,4.89,5.49,1.58,"1,989.00","1,123.00"
52,HGI,54.36,536.00,543.00,520.00,524.00,524.00,0.00,0.00,530.38,"31,525.00",526.00,"16,720,185.00",193,-2.00,23.00,-0.38,4.42,-1.22,550.00,232.00
53,HIDCL,47.76,174.00,177.00,170.00,171.00,171.00,0.00,0.00,173.16,"101,969.00",174.00,"17,656,850.00",399,-3.00,7.00,-1.72,4.12,-1.26,192.00,116.00
54,HPPL,49.27,192.00,203.00,190.00,199.00,199.00,0.00,0.00,197.12,"16,395.00",195.00,"3,231,863.00",358,4.00,13.00,2.05,6.84,0.94,211.00,120.00
55,HURJA,51.01,145.00,147.00,138.00,143.00,143.00,0.00,0.00,142.81,"8,777.00",147.00,"1,253,439.00",239,-4.00,9.00,-2.72,6.52,0.13,161.00,85.00
56,ICFC,58.84,204.00,204.00,197.00,200.00,200.00,0.00,0.00,198.95,"17,525.00",200.00,"3,486,600.00",60,0.00,7.00,0.00,3.55,0.52,224.00,145.00
57,IGI,56.04,560.00,566.00,553.00,558.00,558.00,0.00,0.00,562.71,"10,935.00",557.00,"6,153,270.00",63,1.00,13.00,0.18,2.35,-0.84,606.00,253.00
58,ILBS,41.85,820.00,833.00,820.00,822.00,822.00,0.00,0.00,823.91,"1,157.00",824.00,"953,269.00",87,-2.00,13.00,-0.24,1.59,-0.23,"1,000.00",407.00
59,JBBL,63.38,200.00,200.00,189.00,193.00,193.00,0.00,0.00,193.19,"99,175.00",192.00,"19,159,484.00",344,1.00,11.00,0.52,5.82,-0.10,222.00,148.00
60,JFL,53.34,204.00,207.00,201.00,203.00,203.00,0.00,0.00,202.37,"17,610.00",200.00,"3,563,785.00",79,3.00,6.00,1.50,2.99,0.31,208.00,153.00
61,JOSHI,59.06,117.00,117.00,108.00,111.00,111.00,0.00,0.00,109.28,"37,885.00",119.00,"4,140,027.00",330,-8.00,9.00,-6.72,8.33,1.55,133.00,45.28
62,JSLBB,53.83,"1,359.00","1,360.00","1,352.00","1,354.00","1,354.00",0.00,0.00,"1,356.62","1,035.00","1,354.00","1,404,105.00",18,0.00,8.00,0.00,0.59,-0.19,"2,050.00",988.00
63,KBL,56.71,220.00,221.00,216.00,217.00,217.00,0.00,0.00,218.71,"451,801.00",217.00,"98,811,841.00",686,0.00,5.00,0.00,2.31,-0.79,240.00,153.00
64,KBLD86,49.30,"1,050.00","1,050.00","1,050.00","1,050.00","1,050.00",0.00,0.00,"1,050.00",35.00,"1,050.00","36,750.00",1,0.00,0.00,0.00,0.00,0.00,"1,050.00","1,030.00"
65,KKHC,56.34,115.00,115.00,106.00,106.00,106.00,0.00,0.00,106.42,"19,684.00",117.00,"2,094,823.00",205,-11.00,9.00,-9.40,8.49,-0.40,127.00,44.00
66,KMCDB,60.69,749.00,758.00,732.00,747.00,747.00,0.00,0.00,746.07,"2,783.00",735.00,"2,076,314.00",117,12.00,26.00,1.63,3.55,0.12,"1,188.00",316.00
67,KPCL,46.69,158.00,160.00,153.00,158.00,158.00,0.00,0.00,157.09,"13,140.00",161.00,"2,064,200.00",341,-3.00,7.00,-1.86,4.58,0.57,175.00,77.00
68,KRBL,66.34,136.00,139.00,130.00,134.00,134.00,0.00,0.00,134.10,"23,673.00",135.00,"3,174,565.00",123,-1.00,9.00,-0.74,6.92,-0.08,140.00,95.00
69,KSBBL,64.11,200.00,214.00,199.00,200.00,200.00,0.00,0.00,204.48,"205,340.00",205.00,"41,987,844.00",569,-5.00,15.00,-2.44,7.54,-2.24,214.00,131.00
70,LBBL,69.31,204.00,209.00,202.00,209.00,209.00,0.00,0.00,206.38,"124,544.00",200.00,"25,703,056.00",388,9.00,7.00,4.50,3.47,1.25,227.00,145.00
71,LBL,65.66,253.00,267.00,252.00,266.00,266.00,0.00,0.00,258.55,"237,013.00",250.00,"61,279,400.00",537,16.00,15.00,6.40,5.95,2.80,270.00,184.00
72,LEC,51.41,204.00,204.00,197.00,200.00,200.00,0.00,0.00,199.69,"37,708.00",204.00,"7,529,888.00","1,034",-4.00,7.00,-1.96,3.55,0.16,330.00,197.00
73,LEMF,66.33,9.00,9.02,8.84,8.84,8.84,0.00,0.00,8.93,"76,199.00",8.85,"680,785.10",15,-0.01,0.18,-0.11,2.04,-1.07,9.37,6.60
74,LGIL,55.73,577.00,577.00,546.00,547.00,547.00,0.00,0.00,552.21,"17,838.00",550.00,"9,850,407.00",121,-3.00,31.00,-0.55,5.68,-0.95,604.00,290.00
75,LICN,64.13,"1,504.00","1,504.00","1,474.00","1,498.00","1,498.00",0.00,0.00,"1,485.44","12,326.00","1,475.00","18,309,515.00",82,23.00,30.00,1.56,2.04,0.84,"1,755.00",801.00
76,LLBS,64.75,"1,105.00","1,130.00","1,104.00","1,124.00","1,124.00",0.00,0.00,"1,117.00","3,370.00","1,126.00","3,764,297.00",42,-2.00,26.00,-0.18,2.36,0.62,"1,375.00",563.00
77,LUK,55.63,8.81,8.95,8.63,8.75,8.75,0.00,0.00,8.77,"21,150.00",8.95,"185,430.00",30,-0.20,0.32,-2.23,3.71,-0.20,10.00,8.48
78,MBL,64.63,242.00,250.00,242.00,250.00,250.00,0.00,0.00,247.21,"189,003.00",239.00,"46,723,327.00",576,11.00,8.00,4.60,3.31,1.12,295.00,199.00
79,MDB,60.18,372.00,386.00,367.00,377.00,377.00,0.00,0.00,373.77,"13,931.00",365.00,"5,207,027.00",99,12.00,19.00,3.29,5.18,0.86,475.00,235.00
80,MEGA,61.59,231.00,236.00,228.00,231.00,231.00,0.00,0.00,230.36,"134,924.00",228.00,"31,081,566.00",433,3.00,8.00,1.32,3.51,0.28,279.00,177.00
81,MERO,47.89,761.00,785.00,759.00,761.00,761.00,0.00,0.00,762.44,"6,723.00",761.00,"5,125,897.00",86,0.00,26.00,0.00,3.43,-0.19,834.00,402.00
82,MFIL,47.68,310.00,313.00,306.00,306.00,306.00,0.00,0.00,307.83,"13,636.00",304.00,"4,197,522.00",50,2.00,7.00,0.66,2.29,-0.60,354.00,124.00
83,MHNL,49.53,132.00,136.00,129.00,134.00,134.00,0.00,0.00,133.24,"9,750.00",138.00,"1,299,050.00",218,-4.00,7.00,-2.90,5.43,0.57,154.00,74.00
84,MLBBL,64.48,769.00,769.00,754.00,761.00,761.00,0.00,0.00,758.88,"2,410.00",755.00,"1,828,899.00",25,6.00,15.00,0.79,1.99,0.28,944.00,415.00
85,MLBL,66.39,216.00,224.00,214.00,222.00,222.00,0.00,0.00,219.45,"84,140.00",212.00,"18,464,610.00",285,10.00,10.00,4.72,4.67,1.15,255.00,167.00
86,MMFDB,56.77,920.00,936.00,917.00,920.00,920.00,0.00,0.00,920.42,"5,522.00",923.00,"5,082,565.00",52,-3.00,19.00,-0.33,2.07,-0.05,"1,000.00",632.00
87,MNBBL,59.69,339.00,340.00,332.00,334.00,334.00,0.00,0.00,334.08,"25,241.00",333.00,"8,432,460.00",173,1.00,8.00,0.30,2.41,-0.02,409.00,268.00
88,MPFL,62.97,139.00,146.00,134.00,139.00,139.00,0.00,0.00,140.10,"44,864.00",137.00,"6,285,263.00",129,2.00,12.00,1.46,8.96,-0.79,162.00,98.00
89,MSMBS,63.43,705.00,705.00,685.00,687.00,687.00,0.00,0.00,693.31,"1,093.00",705.00,"757,789.00",18,-18.00,20.00,-2.55,2.92,-0.92,988.00,437.00
90,NABIL,59.07,890.00,895.00,875.00,880.00,880.00,0.00,0.00,881.00,"52,843.00",867.00,"46,554,462.00",366,13.00,20.00,1.50,2.29,-0.11,"1,000.00",594.00
91,NADEP,43.05,694.00,694.00,675.00,680.00,680.00,0.00,0.00,683.29,"2,482.00",683.00,"1,695,932.00",71,-3.00,19.00,-0.44,2.81,-0.48,857.00,377.00
92,NBB,64.44,231.00,231.00,219.00,226.00,226.00,0.00,0.00,224.06,"169,768.00",220.00,"38,038,700.00",497,6.00,12.00,2.73,5.48,0.86,270.00,169.00
93,NBF2,59.66,8.83,9.00,8.66,8.91,8.91,0.00,0.00,8.83,"53,100.00",8.97,"468,664.50",37,-0.06,0.34,-0.67,3.93,0.94,10.39,8.05
94,NBL,53.95,326.00,336.00,326.00,333.00,333.00,0.00,0.00,330.93,"359,579.00",326.00,"118,995,421.00",840,7.00,10.00,2.15,3.07,0.62,346.00,214.00
95,NCCB,59.62,226.00,230.00,220.00,230.00,230.00,0.00,0.00,226.97,"516,532.00",223.00,"117,239,847.00",591,7.00,10.00,3.14,4.55,1.32,242.00,163.00
