S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,140.00,142.00,140.00,141.00,141.00,0.00,0.00,140.39,"12,111.00",140.00,"1,700,226.00",14,1.00,2.00,0.00,1.43,0.43,0.00,0.00
2,ADBL,-,279.00,277.00,266.00,271.00,271.00,0.00,0.00,272.73,"8,658.00",279.00,"2,361,256.00",38,-8.00,11.00,0.00,4.14,-0.64,0.00,0.00
3,AHPC,-,339.00,357.00,335.00,357.00,357.00,0.00,0.00,342.51,"1,735.00",339.00,"594,259.00",13,18.00,22.00,0.00,6.57,4.06,0.00,0.00
4,AIC,-,260.00,255.00,245.00,254.00,254.00,0.00,0.00,247.00,"3,449.00",260.00,"851,912.00",13,-6.00,10.00,0.00,4.08,2.75,0.00,0.00
5,ALDBL,-,101.00,105.00,103.00,105.00,105.00,0.00,0.00,104.54,260.00,101.00,"27,180.00",3,4.00,2.00,0.00,1.94,0.44,0.00,0.00
6,ALICL,-,443.00,436.00,429.00,429.00,429.00,0.00,0.00,432.31,"6,331.00",443.00,"2,736,959.00",19,-14.00,7.00,0.00,1.63,-0.77,0.00,0.00
7,BNT,-,"1,415.00","1,471.00","1,443.00","1,471.00","1,471.00",0.00,0.00,"1,457.00",400.00,"1,415.00","582,800.00",2,56.00,28.00,0.00,1.94,0.95,0.00,0.00
8,BOK,-,550.00,545.00,532.00,532.00,532.00,0.00,0.00,537.10,"2,647.00",550.00,"1,421,691.00",13,-18.00,13.00,0.00,2.44,-0.96,0.00,0.00
9,BPCL,-,800.00,790.00,790.00,790.00,790.00,0.00,0.00,790.00,200.00,800.00,"158,000.00",1,-10.00,0.00,0.00,0.00,0.00,0.00,0.00
10,BSBL,-,160.00,163.00,160.00,163.00,163.00,0.00,0.00,160.53,294.00,160.00,"47,196.00",5,3.00,3.00,0.00,1.88,1.51,0.00,0.00
11,BUDBL,-,104.00,106.00,106.00,106.00,106.00,0.00,0.00,106.00,108.00,104.00,"11,448.00",2,2.00,0.00,0.00,0.00,0.00,0.00,0.00
