S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,380.00,380.00,371.00,375.00,375.00,0.00,0.00,374.52,"5,827.00",380.00,"2,182,338.00",13,-5.00,9.00,0.00,2.43,0.13,0.00,0.00
2,ADBL,-,682.00,689.00,657.00,679.00,679.00,0.00,0.00,678.58,"5,751.00",682.00,"3,902,538.00",25,-3.00,32.00,0.00,4.87,0.06,0.00,0.00
3,AHPC,-,338.00,338.00,330.00,337.00,337.00,0.00,0.00,332.95,"11,988.00",338.00,"3,991,454.00",35,-1.00,8.00,0.00,2.42,1.20,0.00,0.00
4,ALDBL,-,570.00,560.00,559.00,559.00,559.00,0.00,0.00,559.35,310.00,570.00,"173,400.00",2,-11.00,1.00,0.00,0.18,-0.06,0.00,0.00
5,ALICL,-,"1,460.00","1,475.00","1,412.00","1,470.00","1,470.00",0.00,0.00,"1,451.66","2,250.00","1,460.00","3,266,243.00",16,10.00,63.00,0.00,4.46,1.25,0.00,0.00
6,API,-,661.00,674.00,651.00,665.00,665.00,0.00,0.00,662.24,"11,000.00",661.00,"7,284,644.00",56,4.00,23.00,0.00,3.53,0.41,0.00,0.00
7,ARDBL,-,284.00,284.00,275.00,284.00,284.00,0.00,0.00,280.20,"7,573.00",284.00,"2,121,947.00",16,0.00,9.00,0.00,3.27,1.34,0.00,0.00
8,BARUN,-,372.00,390.00,366.00,390.00,390.00,0.00,0.00,376.69,130.00,372.00,"48,970.00",13,18.00,24.00,0.00,6.56,3.41,0.00,0.00
9,BHBL,-,404.00,428.00,400.00,428.00,428.00,0.00,0.00,406.30,"7,820.00",404.00,"3,177,270.00",22,24.00,28.00,0.00,7.00,5.07,0.00,0.00
10,BLDBL,-,420.00,419.00,411.00,418.00,418.00,0.00,0.00,414.47,"1,806.00",420.00,"748,527.00",7,-2.00,8.00,0.00,1.95,0.85,0.00,0.00
11,BPCL,-,620.00,618.00,608.00,618.00,618.00,0.00,0.00,612.93,"5,067.00",620.00,"3,105,712.00",17,-2.00,10.00,0.00,1.64,0.82,0.00,0.00
12,CBBL,-,"2,125.00","2,155.00","2,070.00","2,150.00","2,150.00",0.00,0.00,"2,120.25","11,233.00","2,125.00","23,816,788.00",61,25.00,85.00,0.00,4.11,1.38,0.00,0.00
13,CCBL,-,415.00,422.00,402.00,417.00,417.00,0.00,0.00,414.46,"33,538.00",415.00,"13,900,230.00",128,2.00,20.00,0.00,4.98,0.61,0.00,0.00
14,CHCL,-,"1,284.00","1,301.00","1,280.00","1,300.00","1,300.00",0.00,0.00,"1,295.77","14,393.00","1,284.00","18,649,990.00",70,16.00,21.00,0.00,1.64,0.33,0.00,0.00
15,CIT,-,"4,300.00","4,386.00","4,230.00","4,386.00","4,386.00",0.00,0.00,"4,277.83","1,051.00","4,300.00","4,496,000.00",9,86.00,156.00,0.00,3.69,2.47,0.00,0.00
16,CNDBL,-,231.00,232.00,226.00,232.00,232.00,0.00,0.00,229.10,"1,795.00",231.00,"411,236.00",11,1.00,6.00,0.00,2.65,1.25,0.00,0.00
17,CSDBL,-,499.00,510.00,490.00,510.00,510.00,0.00,0.00,500.02,494.00,499.00,"247,011.00",6,11.00,20.00,0.00,4.08,1.96,0.00,0.00
18,CZBIL,-,812.00,840.00,795.00,820.00,820.00,0.00,0.00,810.18,"54,472.00",812.00,"44,132,276.00",156,8.00,45.00,0.00,5.66,1.20,0.00,0.00
19,DBBL,-,254.00,258.00,245.00,256.00,256.00,0.00,0.00,255.77,"5,427.00",254.00,"1,388,044.00",21,2.00,13.00,0.00,5.31,0.09,0.00,0.00
20,DDBL,-,"2,969.00","2,970.00","2,862.00","2,901.00","2,901.00",0.00,0.00,"2,926.24","1,081.00","2,969.00","3,163,270.00",20,-68.00,108.00,0.00,3.77,-0.87,0.00,0.00
21,EBL,-,"2,930.00","2,950.00","2,875.00","2,940.00","2,940.00",0.00,0.00,"2,896.77","16,157.00","2,930.00","46,803,184.00",103,10.00,75.00,0.00,2.61,1.47,0.00,0.00
22,EBLCP,-,"1,550.00","1,580.00","1,550.00","1,580.00","1,580.00",0.00,0.00,"1,556.92",130.00,"1,550.00","202,400.00",2,30.00,30.00,0.00,1.94,1.46,0.00,0.00
23,EDBL,-,650.00,660.00,635.00,660.00,660.00,0.00,0.00,646.22,"1,498.00",650.00,"968,040.00",10,10.00,25.00,0.00,3.94,2.09,0.00,0.00
24,EIC,-,"1,429.00","1,428.00","1,360.00","1,428.00","1,428.00",0.00,0.00,"1,398.99","5,266.00","1,429.00","7,367,092.00",16,-1.00,68.00,0.00,5.00,2.03,0.00,0.00
25,FBBL,-,430.00,438.00,422.00,438.00,438.00,0.00,0.00,427.57,"4,474.00",430.00,"1,912,938.00",16,8.00,16.00,0.00,3.79,2.38,0.00,0.00
26,FMDBL,-,"1,486.00","1,520.00","1,441.00","1,485.00","1,485.00",0.00,0.00,"1,473.30","10,887.00","1,486.00","16,039,780.00",59,-1.00,79.00,0.00,5.48,0.79,0.00,0.00
27,GBIME,-,524.00,525.00,504.00,513.00,513.00,0.00,0.00,511.78,"65,578.00",524.00,"33,561,688.00",167,-11.00,21.00,0.00,4.17,0.24,0.00,0.00
