S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,50.97,415.00,416.00,412.00,414.00,414.00,0.00,0.00,414.65,"9,027.00",413.00,"3,743,021.00",52,1.00,4.00,0.24,0.97,-0.16,451.00,290.00
2,AHPC,46.44,97.00,104.00,96.00,104.00,104.00,0.00,0.00,102.57,670.00,96.00,"68,725.00",13,8.00,8.00,8.33,8.33,1.37,132.00,93.00
3,AKBSL,43.87,412.00,414.00,406.00,408.00,408.00,0.00,0.00,407.70,920.00,411.00,"375,085.00",40,-3.00,8.00,-0.73,1.97,0.07,488.00,263.00
4,AKJCL,49.53,52.00,53.00,52.00,53.00,53.00,0.00,0.00,52.77,961.00,53.00,"50,713.00",22,0.00,1.00,0.00,1.92,0.43,106.00,52.00
5,AKPL,42.83,138.00,138.00,130.00,130.00,130.00,0.00,0.00,133.49,"1,460.00",138.00,"194,890.00",10,-8.00,8.00,-5.80,6.15,-2.68,240.00,127.00
6,ALBSL,44.34,373.00,382.00,373.00,379.00,379.00,0.00,0.00,378.88,325.00,373.00,"123,135.00",13,6.00,9.00,1.61,2.41,0.03,555.00,300.00
7,ALICL,50.19,321.00,321.00,315.00,315.00,315.00,0.00,0.00,317.46,"2,339.00",321.00,"742,528.00",17,-6.00,6.00,-1.87,1.90,-0.78,658.00,304.00
8,API,45.03,110.00,113.00,108.00,112.00,112.00,0.00,0.00,111.54,"5,086.00",112.00,"567,277.00",31,0.00,5.00,0.00,4.63,0.41,229.00,107.00
9,BARUN,41.09,90.00,90.00,90.00,90.00,90.00,0.00,0.00,90.00,110.00,89.00,"9,900.00",1,1.00,0.00,1.12,0.00,0.00,127.00,82.00
10,BFC,34.59,92.00,94.00,92.00,94.00,94.00,0.00,0.00,93.00,30.00,91.00,"2,790.00",3,3.00,2.00,3.30,2.17,1.06,117.00,80.00
11,BNT,49.00,"6,324.00","6,324.00","6,300.00","6,324.00","6,324.00",0.00,0.00,"6,307.20",100.00,"6,200.00","630,720.00",8,124.00,24.00,2.00,0.38,0.27,"7,384.00","6,069.00"
12,BOKL,48.51,231.00,231.00,227.00,227.00,227.00,0.00,0.00,228.88,"12,361.00",229.00,"2,829,229.00",55,-2.00,4.00,-0.87,1.76,-0.83,345.00,222.00
13,BPCL,53.40,365.00,370.00,363.00,368.00,368.00,0.00,0.00,365.09,"3,953.00",367.00,"1,443,187.00",33,1.00,7.00,0.27,1.93,0.79,477.00,332.00
14,CBBL,58.17,966.00,973.00,966.00,971.00,971.00,0.00,0.00,969.74,"3,890.00",970.00,"3,772,285.00",20,1.00,7.00,0.10,0.72,0.13,"1,120.00",800.00
