S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,-,293.00,288.00,273.00,273.00,273.00,0.00,0.00,281.33,180.00,293.00,"50,640.00",6,-20.00,15.00,0.00,5.49,-3.05,0.00,0.00,
2,AFL,-,124.00,124.00,122.00,122.00,122.00,0.00,0.00,123.25,240.00,124.00,"29,580.00",3,-2.00,2.00,0.00,1.64,-1.02,0.00,0.00
3,AHPC,-,334.00,334.00,328.00,331.00,331.00,0.00,0.00,330.22,468.00,334.00,"154,543.00",15,-3.00,6.00,0.00,1.83,0.24,0.00,0.00
4,ALDBL,-,100.00,100.00,100.00,100.00,100.00,0.00,0.00,100.00,20.00,100.00,"2,000.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5,ALICL,-,169.00,169.00,167.00,167.00,167.00,0.00,0.00,167.70,370.00,169.00,"62,050.00",10,-2.00,2.00,0.00,1.20,-0.42,0.00,0.00
6,ARDBL,-,86.00,86.00,85.00,85.00,85.00,0.00,0.00,85.51,800.00,86.00,"68,410.00",26,-1.00,1.00,0.00,1.18,-0.60,0.00,0.00
7,ARUN,-,46.00,46.00,46.00,46.00,46.00,0.00,0.00,46.00,180.00,46.00,"8,280.00",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8,BLDBL,-,130.00,134.00,130.00,133.00,133.00,0.00,0.00,131.63,"1,950.00",130.00,"256,684.00",51,3.00,4.00,0.00,3.08,1.03,0.00,0.00
9,BOAN,-,164.00,167.00,166.00,166.00,166.00,0.00,0.00,166.34,290.00,164.00,"48,240.00",2,2.00,1.00,0.00,0.60,-0.21,0.00,0.00
10,BOK,-,426.00,428.00,422.00,426.00,426.00,0.00,0.00,423.51,903.00,426.00,"382,427.00",13,0.00,6.00,0.00,1.42,0.59,0.00,0.00
11,BPCL,-,496.00,496.00,496.00,496.00,496.00,0.00,0.00,496.00,110.00,496.00,"54,560.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12,BSBL,-,111.00,113.00,110.00,111.00,111.00,0.00,0.00,110.39,710.00,111.00,"78,380.00",16,0.00,3.00,0.00,2.73,0.55,0.00,0.00
13,CDBL,-,147.00,151.00,148.00,151.00,151.00,0.00,0.00,149.78,690.00,147.00,"103,350.00",47,4.00,3.00,0.00,2.03,0.81,0.00,0.00
14,CEDBL,-,135.00,134.00,134.00,134.00,134.00,0.00,0.00,134.00,102.00,135.00,"13,668.00",1,-1.00,0.00,0.00,0.00,0.00,0.00,0.00
15,CHCL,-,775.00,790.00,772.00,787.00,787.00,0.00,0.00,778.26,"15,120.00",775.00,"11,767,340.00",560,12.00,18.00,0.00,2.33,1.11,0.00,0.00
16,CZBIL,-,171.00,170.00,165.00,167.00,167.00,0.00,0.00,165.81,"1,510.00",171.00,"250,380.00",10,-4.00,5.00,0.00,3.03,0.71,0.00,0.00
17,DCBL,-,128.00,133.00,129.00,133.00,133.00,0.00,0.00,130.56,576.00,128.00,"75,204.00",5,5.00,4.00,0.00,3.10,1.83,0.00,0.00
18,DDBL,-,282.00,277.00,277.00,277.00,277.00,0.00,0.00,277.00,100.00,282.00,"27,700.00",1,-5.00,0.00,0.00,0.00,0.00,0.00,0.00
19,DIYALO,-,101.00,100.00,97.00,97.00,97.00,0.00,0.00,98.67,"1,040.00",101.00,"102,620.00",98,-4.00,3.00,0.00,3.09,-1.72,0.00,0.00
20,EBL,-,775.00,789.00,740.00,750.00,750.00,0.00,0.00,749.06,"6,000.00",775.00,"4,494,378.00",49,-25.00,49.00,0.00,6.62,0.12,0.00,0.00
21,EFL,-,141.00,139.00,127.00,127.00,127.00,0.00,0.00,135.32,"1,650.00",141.00,"223,270.00",31,-14.00,12.00,0.00,9.45,-6.55,0.00,0.00
22,GBL,-,163.00,166.00,163.00,165.00,165.00,0.00,0.00,164.08,"2,120.00",163.00,"347,845.00",5,2.00,3.00,0.00,1.84,0.56,0.00,0.00
23,GLICL,-,102.00,102.00,100.00,102.00,102.00,0.00,0.00,100.77,"3,700.00",102.00,"372,840.00",63,0.00,2.00,0.00,2.00,1.21,0.00,0.00
24,GSDBL,-,93.00,94.00,93.00,94.00,94.00,0.00,0.00,93.83,60.00,93.00,"5,630.00",6,1.00,1.00,0.00,1.08,0.18,0.00,0.00
25,HBL,-,610.00,607.00,601.00,601.00,601.00,0.00,0.00,603.51,"1,495.00",610.00,"902,240.00",6,-9.00,6.00,0.00,1.00,-0.42,0.00,0.00
26,HFL,-,63.00,64.00,64.00,64.00,64.00,0.00,0.00,64.00,20.00,63.00,"1,280.00",1,1.00,0.00,0.00,0.00,0.00,0.00,0.00
27,ICFC,-,135.00,135.00,135.00,135.00,135.00,0.00,0.00,135.00,440.00,135.00,"59,400.00",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28,JBBL,-,98.00,98.00,96.00,96.00,96.00,0.00,0.00,97.10,"1,400.00",98.00,"135,940.00",42,-2.00,2.00,0.00,2.08,-1.15,0.00,0.00
