S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,209.00,212.00,205.00,206.00,206.00,0.00,0.00,206.56,"3,480.00",209.00,"718,835.00",11,-3.00,7.00,0.00,3.41,-0.27,0.00,0.00
2,ADBL,-,480.00,485.00,465.00,465.00,465.00,0.00,0.00,475.96,"3,621.00",480.00,"1,723,446.00",48,-15.00,20.00,0.00,4.30,-2.36,0.00,0.00
3,AHPC,-,451.00,457.00,422.00,443.00,443.00,0.00,0.00,437.40,"11,120.00",451.00,"4,863,855.00",34,-8.00,35.00,0.00,8.29,1.26,0.00,0.00
4,AIC,-,740.00,726.00,726.00,726.00,726.00,0.00,0.00,726.00,65.00,740.00,"47,190.00",2,-14.00,0.00,0.00,0.00,0.00,0.00,0.00
5,AICPO,-,110.00,110.00,110.00,110.00,110.00,0.00,0.00,110.00,"43,421.00",110.00,"4,776,310.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6,ALDBL,-,182.00,200.00,185.00,200.00,200.00,0.00,0.00,195.37,"1,890.00",182.00,"369,240.00",17,18.00,15.00,0.00,8.11,2.32,0.00,0.00
7,ALICL,-,"1,033.00","1,050.00",990.00,"1,050.00","1,050.00",0.00,0.00,"1,016.85","9,838.00","1,033.00","10,003,791.00",46,17.00,60.00,0.00,6.06,3.16,0.00,0.00
8,APEX,-,127.00,125.00,121.00,121.00,121.00,0.00,0.00,122.99,"1,758.00",127.00,"216,216.00",8,-6.00,4.00,0.00,3.31,-1.64,0.00,0.00
9,ARDBL,-,134.00,132.00,132.00,132.00,132.00,0.00,0.00,132.00,70.00,134.00,"9,240.00",1,-2.00,0.00,0.00,0.00,0.00,0.00,0.00
10,BBC,-,"1,855.00","1,892.00","1,892.00","1,892.00","1,892.00",0.00,0.00,"1,892.00",10.00,"1,855.00","18,920.00",1,37.00,0.00,0.00,0.00,0.00,0.00,0.00
11,BGDBL,-,110.00,112.00,112.00,112.00,112.00,0.00,0.00,112.00,550.00,110.00,"61,600.00",2,2.00,0.00,0.00,0.00,0.00,0.00,0.00
12,BOK,-,578.00,590.00,570.00,575.00,575.00,0.00,0.00,578.60,"8,252.00",578.00,"4,774,576.00",42,-3.00,20.00,0.00,3.51,-0.63,0.00,0.00
13,BPCL,-,775.00,786.00,755.00,775.00,775.00,0.00,0.00,766.78,"2,709.00",775.00,"2,077,210.00",14,0.00,31.00,0.00,4.11,1.06,0.00,0.00
14,BSBL,-,249.00,260.00,250.00,255.00,255.00,0.00,0.00,254.21,"3,898.00",249.00,"990,907.00",23,6.00,10.00,0.00,4.00,0.31,0.00,0.00
15,BUDBL,-,173.00,173.00,168.00,168.00,168.00,0.00,0.00,168.66,945.00,173.00,"159,385.00",4,-5.00,5.00,0.00,2.98,-0.39,0.00,0.00
16,CBBL,-,980.00,"1,000.00",950.00,995.00,995.00,0.00,0.00,981.48,"5,386.00",980.00,"5,286,275.00",16,15.00,50.00,0.00,5.26,1.36,0.00,0.00
17,CBL,-,166.00,181.00,169.00,181.00,181.00,0.00,0.00,175.13,67.00,166.00,"11,734.00",5,15.00,12.00,0.00,7.10,3.24,0.00,0.00
18,CDBL,-,380.00,392.00,380.00,385.00,385.00,0.00,0.00,385.40,800.00,380.00,"308,319.00",12,5.00,12.00,0.00,3.16,-0.10,0.00,0.00
