S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,-,117.00,125.00,119.00,123.00,123.00,0.00,0.00,122.89,664.00,117.00,"81,602.00",6,6.00,6.00,0.00,5.04,0.09,0.00,0.00,
2,ACEDBL,-,122.00,122.00,122.00,122.00,122.00,0.00,0.00,122.00,11.00,122.00,"1,342.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3,ADBL,-,186.00,191.00,180.00,188.00,188.00,0.00,0.00,187.96,"2,610.00",186.00,"490,577.00",30,2.00,11.00,0.00,6.11,0.02,0.00,0.00
4,AHPC,-,332.00,317.00,294.00,317.00,317.00,0.00,0.00,308.89,93.00,332.00,"28,727.00",6,-15.00,23.00,0.00,7.82,2.56,0.00,0.00
5,AIC,-,144.00,147.00,146.00,147.00,147.00,0.00,0.00,146.89,927.00,144.00,"136,169.00",5,3.00,1.00,0.00,0.68,0.07,0.00,0.00
6,ALICL,-,245.00,255.00,246.00,247.00,247.00,0.00,0.00,248.64,985.00,245.00,"244,914.00",12,2.00,9.00,0.00,3.66,-0.67,0.00,0.00
7,BOK,-,590.00,605.00,588.00,590.00,590.00,0.00,0.00,594.90,"9,066.00",590.00,"5,393,334.00",47,0.00,17.00,0.00,2.89,-0.83,0.00,0.00
8,BPCL,-,788.00,793.00,777.00,790.00,790.00,0.00,0.00,786.47,"3,757.00",788.00,"2,954,768.00",12,2.00,16.00,0.00,2.06,0.45,0.00,0.00
9,BSBL,-,146.00,149.00,147.00,147.00,147.00,0.00,0.00,147.47,530.00,146.00,"78,160.00",7,1.00,2.00,0.00,1.36,-0.32,0.00,0.00
10,BUDBL,-,110.00,117.00,112.00,115.00,115.00,0.00,0.00,115.12,"1,385.00",110.00,"159,439.00",10,5.00,5.00,0.00,4.46,-0.10,0.00,0.00
11,CBBL,-,456.00,465.00,460.00,460.00,460.00,0.00,0.00,460.37,730.00,456.00,"336,073.00",7,4.00,5.00,0.00,1.09,-0.08,0.00,0.00
12,CDBL,-,154.00,162.00,157.00,161.00,161.00,0.00,0.00,161.52,482.00,154.00,"77,852.00",4,7.00,5.00,0.00,3.18,-0.32,0.00,0.00
13,CEDBL,-,177.00,185.00,180.00,185.00,185.00,0.00,0.00,181.60,244.00,177.00,"44,310.00",4,8.00,5.00,0.00,2.78,1.84,0.00,0.00
14,CHCL,-,"1,035.00","1,078.00","1,042.00","1,078.00","1,078.00",0.00,0.00,"1,054.43","2,418.00","1,035.00","2,549,606.00",15,43.00,36.00,0.00,3.45,2.19,0.00,0.00
15,CIT,-,910.00,940.00,928.00,940.00,940.00,0.00,0.00,929.97,61.00,910.00,"56,728.00",2,30.00,12.00,0.00,1.29,1.07,0.00,0.00
16,CNDBL,-,75.00,75.00,75.00,75.00,75.00,0.00,0.00,75.00,90.00,75.00,"6,750.00",3,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17,CZBIL,-,228.00,241.00,230.00,238.00,238.00,0.00,0.00,233.66,"8,471.00",228.00,"1,979,327.00",39,10.00,11.00,0.00,4.78,1.82,0.00,0.00
18,EBL,-,"1,012.00","1,039.00","1,015.00","1,015.00","1,015.00",0.00,0.00,"1,024.34","3,601.00","1,012.00","3,688,661.00",18,3.00,24.00,0.00,2.36,-0.92,0.00,0.00
19,EDBL,-,302.00,312.00,307.00,312.00,312.00,0.00,0.00,308.72,702.00,302.00,"216,721.00",4,10.00,5.00,0.00,1.63,1.05,0.00,0.00
20,GBBL,-,167.00,170.00,165.00,168.00,168.00,0.00,0.00,168.25,770.00,167.00,"129,550.00",7,1.00,5.00,0.00,3.03,-0.15,0.00,0.00
21,GBIME,-,296.00,307.00,283.00,297.00,297.00,0.00,0.00,296.34,"12,136.00",296.00,"3,596,379.00",65,1.00,24.00,0.00,8.48,0.22,0.00,0.00
22,GDBL,-,136.00,138.00,134.00,136.00,136.00,0.00,0.00,135.86,544.00,136.00,"73,908.00",6,0.00,4.00,0.00,2.99,0.10,0.00,0.00
23,GLICL,-,182.00,185.00,181.00,185.00,185.00,0.00,0.00,183.51,"1,140.00",182.00,"209,200.00",11,3.00,4.00,0.00,2.21,0.81,0.00,0.00
24,GRAND,-,193.00,212.00,194.00,208.00,208.00,0.00,0.00,199.40,"3,180.00",193.00,"634,102.00",14,15.00,18.00,0.00,9.28,4.13,0.00,0.00
25,GSDBL,-,90.00,91.00,90.00,90.00,90.00,0.00,0.00,90.22,253.00,90.00,"22,825.00",23,0.00,1.00,0.00,1.11,-0.24,0.00,0.00
26,GULMI,-,142.00,140.00,140.00,140.00,140.00,0.00,0.00,140.00,99.00,142.00,"13,860.00",1,-2.00,0.00,0.00,0.00,0.00,0.00,0.00
27,HBL,-,760.00,784.00,746.00,770.00,770.00,0.00,0.00,768.74,"1,888.00",760.00,"1,451,388.00",15,10.00,38.00,0.00,5.09,0.16,0.00,0.00
28,HGI,-,230.00,233.00,229.00,229.00,229.00,0.00,0.00,229.37,218.00,230.00,"50,002.00",3,-1.00,4.00,0.00,1.75,-0.16,0.00,0.00
