S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,344.00,345.00,335.00,340.00,340.00,0.00,0.00,340.73,"25,581.00",339.00,"8,716,335.00",154,1.00,10.00,0.29,2.99,-0.22,459.00,283.00
2,AHPC,-,137.00,139.00,133.00,138.00,138.00,0.00,0.00,134.84,"6,055.00",139.00,"816,455.00",24,-1.00,6.00,-0.72,4.51,2.29,268.00,131.00
3,AKPL,-,255.00,267.00,252.00,252.00,252.00,0.00,0.00,257.25,"1,063.00",258.00,"273,453.00",12,-6.00,15.00,-2.33,5.95,-2.08,391.00,212.00
4,ALICL,-,636.00,636.00,620.00,620.00,620.00,0.00,0.00,627.08,"3,342.00",636.00,"2,095,701.00",35,-16.00,16.00,-2.52,2.58,-1.14,"1,620.00",520.00
5,AMFI,-,900.00,915.00,867.00,895.00,895.00,0.00,0.00,892.51,"4,960.00",883.00,"4,426,870.00",369,12.00,48.00,1.36,5.54,0.28,"1,400.00",246.00
6,API,-,270.00,270.00,265.00,266.00,266.00,0.00,0.00,267.41,"7,328.00",275.00,"1,959,578.00",29,-9.00,5.00,-3.27,1.89,-0.53,650.00,246.00
7,BARUN,-,135.00,137.00,135.00,137.00,137.00,0.00,0.00,136.25,40.00,137.00,"5,450.00",4,0.00,2.00,0.00,1.48,0.55,250.00,134.00
8,BBC,-,"1,715.00","1,715.00","1,681.00","1,681.00","1,681.00",0.00,0.00,"1,687.80",50.00,"1,725.00","84,390.00",2,-44.00,34.00,-2.55,2.02,-0.40,"3,030.00","1,660.00"
9,BHBL,-,134.00,134.00,132.00,132.00,132.00,0.00,0.00,132.89,900.00,136.00,"119,600.00",3,-4.00,2.00,-2.94,1.52,-0.67,292.00,123.00
10,BNT,-,"5,732.00","6,182.00","5,732.00","6,075.00","6,075.00",0.00,0.00,"6,136.57","1,970.00","5,620.00","12,089,050.00",55,455.00,450.00,8.10,7.85,-1.01,"8,287.00","5,243.00"
11,BOKL,-,275.00,280.00,267.00,273.00,273.00,0.00,0.00,275.17,"29,939.00",271.00,"8,238,169.00",110,2.00,13.00,0.74,4.87,-0.79,480.00,250.00
12,BPCL,-,449.00,452.00,438.00,446.00,446.00,0.00,0.00,440.28,"13,068.00",449.00,"5,753,626.00",118,-3.00,14.00,-0.67,3.20,1.28,783.00,420.00
13,CBBL,-,902.00,920.00,902.00,919.00,919.00,0.00,0.00,916.31,"3,547.00",915.00,"3,250,144.00",42,4.00,18.00,0.44,2.00,0.29,"1,752.00",733.00
14,CBL,-,153.00,153.00,148.00,151.00,151.00,0.00,0.00,150.49,"37,776.00",151.00,"5,685,002.00",95,0.00,5.00,0.00,3.38,0.34,250.00,136.00
15,CCBL,-,173.00,175.00,170.00,171.00,171.00,0.00,0.00,173.03,"22,474.00",170.00,"3,888,750.00",110,1.00,5.00,0.59,2.94,-1.19,258.00,155.00
16,CEFL,-,112.00,112.00,112.00,112.00,112.00,0.00,0.00,112.00,200.00,114.00,"22,400.00",1,-2.00,0.00,-1.75,0.00,0.00,246.00,101.00
17,CFCL,-,119.00,121.00,115.00,121.00,121.00,0.00,0.00,117.13,"3,726.00",120.00,"436,428.00",9,1.00,6.00,0.83,5.22,3.20,201.00,110.00
18,CHCL,-,750.00,750.00,728.00,731.00,731.00,0.00,0.00,736.79,"9,035.00",740.00,"6,656,901.00",62,-9.00,22.00,-1.22,3.02,-0.79,975.00,543.74
19,CHL,-,126.00,130.00,126.00,128.00,128.00,0.00,0.00,128.12,188.00,126.00,"24,086.00",8,2.00,4.00,1.59,3.17,-0.09,218.00,122.00
20,CIT,-,"2,440.00","2,460.00","2,440.00","2,445.00","2,445.00",0.00,0.00,"2,452.85",371.00,"2,450.00","910,006.00",14,-5.00,20.00,-0.20,0.82,-0.32,"3,900.00","2,298.00"
21,CLBSL,-,709.00,723.00,700.00,723.00,723.00,0.00,0.00,712.56,90.00,696.00,"64,130.00",4,27.00,23.00,3.88,3.29,1.44,"1,350.00",613.00
22,CORBL,-,102.00,107.00,102.00,106.00,106.00,0.00,0.00,104.98,"3,145.00",100.00,"330,150.00",15,6.00,5.00,6.00,4.90,0.97,150.00,100.00
23,CZBIL,-,240.00,244.00,235.00,239.00,239.00,0.00,0.00,239.13,"13,065.00",240.00,"3,124,284.00",77,-1.00,9.00,-0.42,3.83,-0.06,383.00,222.00
24,DBBL,-,131.00,131.00,129.00,130.00,130.00,0.00,0.00,129.70,"10,036.00",131.00,"1,301,684.00",31,-1.00,2.00,-0.76,1.55,0.23,269.00,124.00
25,DDBL,-,680.00,684.00,670.00,670.00,670.00,0.00,0.00,679.83,"4,045.00",690.00,"2,749,932.00",29,-20.00,14.00,-2.90,2.09,-1.47,"1,447.00",605.00
26,DHPL,-,105.00,105.00,104.00,105.00,105.00,0.00,0.00,104.73,73.00,105.00,"7,645.00",6,0.00,1.00,0.00,0.96,0.26,179.00,102.00
