S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,117.00,120.00,116.00,118.00,118.00,0.00,0.00,117.99,"1,230.00",117.00,"145,130.00",26,1.00,4.00,0.00,3.45,0.01,0.00,0.00
2,AEFL,-,160.00,157.00,154.00,154.00,154.00,0.00,0.00,154.60,100.00,160.00,"15,460.00",2,-6.00,3.00,0.00,1.95,-0.39,0.00,0.00
3,AFL,-,129.00,130.00,127.00,129.00,129.00,0.00,0.00,129.40,150.00,129.00,"19,410.00",7,0.00,3.00,0.00,2.36,-0.31,0.00,0.00
4,AHPC,-,341.00,354.00,342.00,343.00,343.00,0.00,0.00,348.14,370.00,341.00,"128,811.00",7,2.00,12.00,0.00,3.51,-1.50,0.00,0.00
5,ALDBL,-,97.00,97.00,97.00,97.00,97.00,0.00,0.00,97.00,30.00,97.00,"2,910.00",3,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6,ALICL,-,152.00,155.00,152.00,155.00,155.00,0.00,0.00,152.27,220.00,152.00,"33,500.00",7,3.00,3.00,0.00,1.97,1.76,0.00,0.00
7,ARDBL,-,118.00,116.00,107.00,107.00,107.00,0.00,0.00,108.57,680.00,118.00,"73,830.00",28,-11.00,9.00,0.00,8.41,-1.47,0.00,0.00
8,ARUN,-,64.00,63.00,63.00,63.00,63.00,0.00,0.00,63.00,180.00,64.00,"11,340.00",3,-1.00,0.00,0.00,0.00,0.00,0.00,0.00
9,BFL,-,79.00,80.00,80.00,80.00,80.00,0.00,0.00,80.00,500.00,79.00,"40,000.00",3,1.00,0.00,0.00,0.00,0.00,0.00,0.00
10,BOAN,-,172.00,181.00,171.00,181.00,181.00,0.00,0.00,177.22,"2,105.00",172.00,"373,045.00",20,9.00,10.00,0.00,5.85,2.09,0.00,0.00
11,BOK,-,431.00,446.00,434.00,446.00,446.00,0.00,0.00,439.31,"1,701.00",431.00,"747,274.00",13,15.00,12.00,0.00,2.76,1.50,0.00,0.00
12,BSBL,-,109.00,110.00,108.00,110.00,110.00,0.00,0.00,109.79,470.00,109.00,"51,600.00",22,1.00,2.00,0.00,1.85,0.19,0.00,0.00
13,CDBL,-,144.00,149.00,144.00,149.00,149.00,0.00,0.00,145.24,420.00,144.00,"61,000.00",13,5.00,5.00,0.00,3.47,2.52,0.00,0.00
14,CEDBL,-,144.00,154.00,145.00,154.00,154.00,0.00,0.00,148.86,756.00,144.00,"112,540.00",8,10.00,9.00,0.00,6.21,3.34,0.00,0.00
15,CHCL,-,780.00,785.00,770.00,770.00,770.00,0.00,0.00,779.13,"3,030.00",780.00,"2,360,750.00",13,-10.00,15.00,0.00,1.95,-1.19,0.00,0.00
16,CZBIL,-,190.00,198.00,191.00,197.00,197.00,0.00,0.00,194.47,"1,450.00",190.00,"281,980.00",24,7.00,7.00,0.00,3.66,1.28,0.00,0.00
17,DCBL,-,135.00,139.00,137.00,139.00,139.00,0.00,0.00,138.39,448.00,135.00,"61,998.00",4,4.00,2.00,0.00,1.46,0.44,0.00,0.00
18,DDBL,-,252.00,277.00,257.00,277.00,277.00,0.00,0.00,271.74,956.00,252.00,"259,782.00",9,25.00,20.00,0.00,7.78,1.90,0.00,0.00
