S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,-,705.00,719.00,714.00,714.00,714.00,0.00,0.00,716.50,20.00,705.00,"14,330.00",2,9.00,5.00,0.00,0.70,-0.35,0.00,0.00,
2,-,"1,625.00","1,625.00","1,615.00","1,620.00","1,620.00",0.00,0.00,"1,620.95",462.00,"1,625.00","748,880.00",6,-5.00,10.00,0.00,0.62,-0.06,0.00,0.00,
3,-,"2,198.00","2,180.00","2,155.00","2,164.00","2,164.00",0.00,0.00,"2,163.16","2,740.00","2,198.00","5,927,068.00",21,-34.00,25.00,0.00,1.16,0.04,0.00,0.00,
4,-,190.00,193.00,190.00,190.00,190.00,0.00,0.00,191.84,235.00,190.00,"45,082.00",5,0.00,3.00,0.00,1.58,-0.97,0.00,0.00,
5,ACEDBL,-,237.00,234.00,234.00,234.00,234.00,0.00,0.00,234.00,932.00,237.00,"218,088.00",1,-3.00,0.00,0.00,0.00,0.00,0.00,0.00
6,ADBL,-,497.00,494.00,470.00,492.00,492.00,0.00,0.00,489.57,"5,232.00",497.00,"2,561,451.00",33,-5.00,24.00,0.00,5.11,0.49,0.00,0.00
7,AHPC,-,384.00,381.00,370.00,374.00,374.00,0.00,0.00,375.67,"10,113.00",384.00,"3,799,183.00",22,-10.00,11.00,0.00,2.97,-0.45,0.00,0.00
8,AIC,-,445.00,448.00,437.00,438.00,438.00,0.00,0.00,438.16,"2,625.00",445.00,"1,150,176.00",11,-7.00,11.00,0.00,2.52,-0.04,0.00,0.00
9,ALDBL,-,250.00,255.00,250.00,255.00,255.00,0.00,0.00,251.85,270.00,250.00,"68,000.00",13,5.00,5.00,0.00,2.00,1.23,0.00,0.00
10,ALICL,-,"1,127.00","1,125.00","1,106.00","1,120.00","1,120.00",0.00,0.00,"1,120.13","1,743.00","1,127.00","1,952,395.00",13,-7.00,19.00,0.00,1.72,-0.01,0.00,0.00
11,APEX,-,122.00,120.00,116.00,119.00,119.00,0.00,0.00,118.55,"3,701.00",122.00,"438,740.00",44,-3.00,4.00,0.00,3.45,0.38,0.00,0.00
12,ARDBL,-,153.00,150.00,144.00,145.00,145.00,0.00,0.00,147.56,"1,345.00",153.00,"198,473.00",28,-8.00,6.00,0.00,4.17,-1.77,0.00,0.00
13,BLDBL,-,455.00,463.00,450.00,451.00,451.00,0.00,0.00,452.24,"2,890.00",455.00,"1,306,987.00",15,-4.00,13.00,0.00,2.89,-0.28,0.00,0.00
14,BPCL,-,587.00,598.00,576.00,598.00,598.00,0.00,0.00,586.77,"3,189.00",587.00,"1,871,198.00",13,11.00,22.00,0.00,3.82,1.88,0.00,0.00
15,BSBL,-,292.00,295.00,290.00,295.00,295.00,0.00,0.00,293.92,346.00,292.00,"101,695.00",8,3.00,5.00,0.00,1.72,0.37,0.00,0.00
16,CBL,-,279.00,281.00,268.00,277.00,277.00,0.00,0.00,276.92,"16,257.00",279.00,"4,501,858.00",59,-2.00,13.00,0.00,4.85,0.03,0.00,0.00
17,CCBL,-,279.00,284.00,268.00,278.00,278.00,0.00,0.00,276.44,"14,463.00",279.00,"3,998,082.00",120,-1.00,16.00,0.00,5.97,0.56,0.00,0.00
18,CDBL,-,377.00,390.00,370.00,385.00,385.00,0.00,0.00,382.17,"3,365.00",377.00,"1,286,016.00",22,8.00,20.00,0.00,5.41,0.73,0.00,0.00
19,CFCL,-,144.00,154.00,145.00,154.00,154.00,0.00,0.00,148.24,"1,645.00",144.00,"243,847.00",5,10.00,9.00,0.00,6.21,3.74,0.00,0.00
