S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,132.00,130.00,130.00,130.00,130.00,0.00,0.00,130.00,195.00,132.00,"25,350.00",1,-2.00,0.00,0.00,0.00,0.00,0.00,0.00
2,ADBL,-,196.00,209.00,195.00,202.00,202.00,0.00,0.00,203.11,"4,897.00",196.00,"994,614.00",38,6.00,14.00,0.00,7.18,-0.55,0.00,0.00
3,AHPC,-,344.00,349.00,340.00,341.00,341.00,0.00,0.00,343.47,"1,836.00",344.00,"630,616.00",7,-3.00,9.00,0.00,2.65,-0.73,0.00,0.00
4,ALDBL,-,97.00,96.00,96.00,96.00,96.00,0.00,0.00,96.00,40.00,97.00,"3,840.00",3,-1.00,0.00,0.00,0.00,0.00,0.00,0.00
5,ALICL,-,240.00,246.00,240.00,240.00,240.00,0.00,0.00,242.83,412.00,240.00,"100,046.00",5,0.00,6.00,0.00,2.50,-1.18,0.00,0.00
6,BOK,-,630.00,650.00,632.00,643.00,643.00,0.00,0.00,643.79,"10,888.00",630.00,"7,009,532.00",69,13.00,18.00,0.00,2.85,-0.12,0.00,0.00
7,BPCL,-,796.00,805.00,785.00,805.00,805.00,0.00,0.00,798.44,"5,288.00",796.00,"4,222,127.00",16,9.00,20.00,0.00,2.55,0.82,0.00,0.00
8,BSBL,-,149.00,156.00,149.00,149.00,149.00,0.00,0.00,151.62,"1,070.00",149.00,"162,230.00",9,0.00,7.00,0.00,4.70,-1.76,0.00,0.00
9,BUDBL,-,118.00,118.00,116.00,116.00,116.00,0.00,0.00,117.39,774.00,118.00,"90,858.00",3,-2.00,2.00,0.00,1.72,-1.20,0.00,0.00
10,CDBL,-,168.00,174.00,168.00,174.00,174.00,0.00,0.00,171.79,269.00,168.00,"46,211.00",7,6.00,6.00,0.00,3.57,1.27,0.00,0.00
11,CEDBL,-,172.00,181.00,175.00,181.00,181.00,0.00,0.00,178.75,40.00,172.00,"7,150.00",3,9.00,6.00,0.00,3.43,1.24,0.00,0.00
12,CHCL,-,"1,140.00","1,150.00","1,116.00","1,150.00","1,150.00",0.00,0.00,"1,140.18","7,350.00","1,140.00","8,380,348.00",43,10.00,34.00,0.00,3.05,0.85,0.00,0.00
13,CNDBL,-,75.00,74.00,71.00,73.00,73.00,0.00,0.00,72.30,230.00,75.00,"16,630.00",9,-2.00,3.00,0.00,4.23,0.95,0.00,0.00
14,CZBIL,-,234.00,247.00,231.00,242.00,242.00,0.00,0.00,241.06,"3,370.00",234.00,"812,373.00",25,8.00,16.00,0.00,6.93,0.39,0.00,0.00
15,EBL,-,"1,159.00","1,205.00","1,150.00","1,200.00","1,200.00",0.00,0.00,"1,184.83","3,635.00","1,159.00","4,306,854.00",27,41.00,55.00,0.00,4.78,1.26,0.00,0.00
16,EDBL,-,314.00,326.00,308.00,326.00,326.00,0.00,0.00,316.47,"1,233.00",314.00,"390,210.00",8,12.00,18.00,0.00,5.84,2.92,0.00,0.00
17,EFL,-,92.00,91.00,91.00,91.00,91.00,0.00,0.00,91.00,80.00,92.00,"7,280.00",1,-1.00,0.00,0.00,0.00,0.00,0.00,0.00
18,GBBL,-,180.00,189.00,183.00,189.00,189.00,0.00,0.00,186.00,60.00,180.00,"11,160.00",3,9.00,6.00,0.00,3.28,1.59,0.00,0.00
19,GBIME,-,313.00,326.00,310.00,318.00,318.00,0.00,0.00,318.31,"2,200.00",313.00,"700,288.00",23,5.00,16.00,0.00,5.16,-0.10,0.00,0.00
20,GDBL,-,146.00,148.00,148.00,148.00,148.00,0.00,0.00,148.00,80.00,146.00,"11,840.00",1,2.00,0.00,0.00,0.00,0.00,0.00,0.00
21,GLICL,-,165.00,168.00,160.00,162.00,162.00,0.00,0.00,163.50,"3,720.00",165.00,"608,230.00",29,-3.00,8.00,0.00,5.00,-0.93,0.00,0.00
22,GRAND,-,200.00,216.00,204.00,208.00,208.00,0.00,0.00,208.92,753.00,200.00,"157,319.00",9,8.00,12.00,0.00,5.88,-0.44,0.00,0.00
23,GSDBL,-,93.00,92.00,92.00,92.00,92.00,0.00,0.00,92.00,11.00,93.00,"1,012.00",1,-1.00,0.00,0.00,0.00,0.00,0.00,0.00
24,HBL,-,820.00,872.00,825.00,860.00,860.00,0.00,0.00,843.02,"1,543.00",820.00,"1,300,777.00",15,40.00,47.00,0.00,5.70,1.97,0.00,0.00
25,ICFC,-,130.00,134.00,132.00,134.00,134.00,0.00,0.00,132.14,306.00,130.00,"40,436.00",3,4.00,2.00,0.00,1.52,1.39,0.00,0.00
26,JBBL,-,94.00,97.00,93.00,97.00,97.00,0.00,0.00,95.05,880.00,94.00,"83,640.00",26,3.00,4.00,0.00,4.30,2.01,0.00,0.00
27,JBNL,-,145.00,151.00,141.00,148.00,148.00,0.00,0.00,148.02,"29,288.00",145.00,"4,335,069.00",88,3.00,10.00,0.00,7.09,-0.01,0.00,0.00
28,KAFIL,-,116.00,118.00,114.00,114.00,114.00,0.00,0.00,115.45,102.00,116.00,"11,776.00",3,-2.00,4.00,0.00,3.51,-1.27,0.00,0.00
29,KBL,-,269.00,295.00,270.00,283.00,283.00,0.00,0.00,282.99,"6,896.00",269.00,"1,951,532.00",34,14.00,25.00,0.00,9.26,0.00,0.00,0.00
30,KDBL,-,88.00,91.00,89.00,91.00,91.00,0.00,0.00,90.57,"1,701.00",88.00,"154,064.00",9,3.00,2.00,0.00,2.25,0.47,0.00,0.00
31,KIST,-,130.00,140.00,132.00,140.00,140.00,0.00,0.00,138.10,"39,575.00",130.00,"5,465,180.00",44,10.00,8.00,0.00,6.06,1.36,0.00,0.00
32,KMBL,-,133.00,134.00,134.00,134.00,134.00,0.00,0.00,134.00,100.00,133.00,"13,400.00",1,1.00,0.00,0.00,0.00,0.00,0.00,0.00
33,LBL,-,354.00,362.00,335.00,350.00,350.00,0.00,0.00,350.16,"3,246.00",354.00,"1,136,606.00",23,-4.00,27.00,0.00,8.06,-0.04,0.00,0.00
34,LFLC,-,157.00,160.00,160.00,160.00,160.00,0.00,0.00,160.00,120.00,157.00,"19,200.00",1,3.00,0.00,0.00,0.00,0.00,0.00,0.00
35,LGIL,-,130.00,134.00,132.00,132.00,132.00,0.00,0.00,132.75,80.00,130.00,"10,620.00",3,2.00,2.00,0.00,1.52,-0.57,0.00,0.00
36,LICN,-,"1,320.00","1,380.00","1,320.00","1,380.00","1,380.00",0.00,0.00,"1,341.88",160.00,"1,320.00","214,700.00",6,60.00,60.00,0.00,4.55,2.76,0.00,0.00
37,LUBL,-,262.00,255.00,238.00,251.00,251.00,0.00,0.00,252.02,"3,977.00",262.00,"1,002,291.00",24,-11.00,17.00,0.00,7.14,-0.41,0.00,0.00
38,MBL,-,199.00,202.00,190.00,195.00,195.00,0.00,0.00,195.11,"15,326.00",199.00,"2,990,283.00",36,-4.00,12.00,0.00,6.32,-0.06,0.00,0.00
39,MDB,-,147.00,149.00,148.00,148.00,148.00,0.00,0.00,148.13,160.00,147.00,"23,700.00",2,1.00,1.00,0.00,0.68,-0.08,0.00,0.00
40,METRO,-,163.00,166.00,166.00,166.00,166.00,0.00,0.00,166.00,114.00,163.00,"18,924.00",1,3.00,0.00,0.00,0.00,0.00,0.00,0.00
41,MKDBL,-,75.00,81.00,74.00,81.00,81.00,0.00,0.00,78.78,"2,660.00",75.00,"209,550.00",21,6.00,7.00,0.00,9.46,2.74,0.00,0.00
42,MNBBL,-,284.00,284.00,284.00,284.00,284.00,0.00,0.00,284.00,50.00,284.00,"14,200.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43,MPFL,-,85.00,87.00,85.00,86.00,86.00,0.00,0.00,85.86,590.00,85.00,"50,660.00",33,1.00,2.00,0.00,2.35,0.16,0.00,0.00
44,NABIL,-,"1,455.00","1,504.00","1,455.00","1,503.00","1,503.00",0.00,0.00,"1,493.56","5,211.00","1,455.00","7,782,946.00",30,48.00,49.00,0.00,3.37,0.63,0.00,0.00
45,NABILP,-,963.00,982.00,982.00,982.00,982.00,0.00,0.00,982.00,20.00,963.00,"19,640.00",1,19.00,0.00,0.00,0.00,0.00,0.00,0.00
46,NBB,-,223.00,245.00,227.00,245.00,245.00,0.00,0.00,242.66,"31,551.00",223.00,"7,656,095.00",54,22.00,18.00,0.00,7.93,0.96,0.00,0.00
47,NCCB,-,161.00,177.00,160.00,177.00,177.00,0.00,0.00,174.23,"27,190.00",161.00,"4,737,180.00",42,16.00,17.00,0.00,10.63,1.57,0.00,0.00
48,NCMMF,-,26.00,27.00,27.00,27.00,27.00,0.00,0.00,26.52,100.00,26.00,"2,652.00",1,1.00,0.00,0.00,0.00,1.78,0.00,0.00
49,NEFL,-,107.00,105.00,105.00,105.00,105.00,0.00,0.00,105.00,53.00,107.00,"5,565.00",1,-2.00,0.00,0.00,0.00,0.00,0.00,0.00
50,NIB,-,670.00,735.00,678.00,732.00,732.00,0.00,0.00,715.90,"17,458.00",670.00,"12,498,230.00",101,62.00,57.00,0.00,8.41,2.20,0.00,0.00
51,NLBBL,-,408.00,400.00,399.00,400.00,400.00,0.00,0.00,399.21,630.00,408.00,"251,500.00",5,-8.00,1.00,0.00,0.25,0.20,0.00,0.00
52,NLIC,-,"1,412.00","1,438.00","1,438.00","1,438.00","1,438.00",0.00,0.00,"1,438.00",15.00,"1,412.00","21,570.00",1,26.00,0.00,0.00,0.00,0.00,0.00,0.00
53,NLICL,-,512.00,515.00,515.00,515.00,515.00,0.00,0.00,515.00,22.00,512.00,"11,330.00",1,3.00,0.00,0.00,0.00,0.00,0.00,0.00
54,NMB,-,228.00,250.00,230.00,243.00,243.00,0.00,0.00,240.71,"5,281.00",228.00,"1,271,183.00",22,15.00,20.00,0.00,8.70,0.94,0.00,0.00
55,NTC,-,664.00,680.00,660.00,671.00,671.00,0.00,0.00,668.63,"5,210.00",664.00,"3,483,550.00",26,7.00,20.00,0.00,3.03,0.35,0.00,0.00
56,OHL,-,113.00,115.00,113.00,115.00,115.00,0.00,0.00,113.06,620.00,113.00,"70,100.00",2,2.00,2.00,0.00,1.77,1.68,0.00,0.00
57,PCBL,-,263.00,275.00,259.00,270.00,270.00,0.00,0.00,269.52,"13,257.00",263.00,"3,573,085.00",62,7.00,16.00,0.00,6.18,0.18,0.00,0.00
58,PLIC,-,305.00,305.00,299.00,301.00,301.00,0.00,0.00,303.85,356.00,305.00,"108,172.00",7,-4.00,6.00,0.00,2.01,-0.95,0.00,0.00
59,PRFL,-,155.00,162.00,158.00,162.00,162.00,0.00,0.00,161.77,220.00,155.00,"35,590.00",3,7.00,4.00,0.00,2.53,0.14,0.00,0.00
60,RIBSL,-,129.00,135.00,131.00,135.00,135.00,0.00,0.00,133.72,53.00,129.00,"7,087.00",3,6.00,4.00,0.00,3.05,0.95,0.00,0.00
61,SANIMA,-,226.00,235.00,228.00,232.00,232.00,0.00,0.00,231.29,"7,903.00",226.00,"1,827,866.00",31,6.00,7.00,0.00,3.07,0.31,0.00,0.00
62,SBBLJ,-,290.00,285.00,285.00,285.00,285.00,0.00,0.00,285.00,55.00,290.00,"15,675.00",1,-5.00,0.00,0.00,0.00,0.00,0.00,0.00
63,SBI,-,650.00,675.00,650.00,670.00,670.00,0.00,0.00,663.27,"2,672.00",650.00,"1,772,263.00",16,20.00,25.00,0.00,3.85,1.00,0.00,0.00
64,SBL,-,339.00,347.00,337.00,346.00,346.00,0.00,0.00,344.01,"4,422.00",339.00,"1,521,202.00",23,7.00,10.00,0.00,2.97,0.58,0.00,0.00
65,SCB,-,"1,950.00","2,023.00","1,975.00","2,023.00","2,023.00",0.00,0.00,"2,004.28","1,513.00","1,950.00","3,032,470.00",22,73.00,48.00,0.00,2.43,0.93,0.00,0.00
66,SEWA,-,143.00,145.00,141.00,145.00,145.00,0.00,0.00,142.77,78.00,143.00,"11,136.00",5,2.00,4.00,0.00,2.84,1.54,0.00,0.00
67,SFL,-,141.00,139.00,139.00,139.00,139.00,0.00,0.00,139.00,500.00,141.00,"69,500.00",1,-2.00,0.00,0.00,0.00,0.00,0.00,0.00
68,SHL,-,306.00,312.00,312.00,312.00,312.00,0.00,0.00,312.00,100.00,306.00,"31,200.00",1,6.00,0.00,0.00,0.00,0.00,0.00,0.00
69,SIC,-,695.00,705.00,700.00,705.00,705.00,0.00,0.00,702.63,76.00,695.00,"53,400.00",3,10.00,5.00,0.00,0.71,0.34,0.00,0.00
