S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,290.00,285.00,280.00,280.00,280.00,0.00,0.00,282.22,900.00,290.00,"254,000.00",2,-10.00,5.00,0.00,1.79,-0.79,0.00,0.00
2,ADBL,-,456.00,453.00,450.00,450.00,450.00,0.00,0.00,451.03,"2,818.00",456.00,"1,270,993.00",12,-6.00,3.00,0.00,0.67,-0.23,0.00,0.00
3,AHPC,-,270.00,270.00,264.00,270.00,270.00,0.00,0.00,266.83,531.00,270.00,"141,687.00",6,0.00,6.00,0.00,2.27,1.17,0.00,0.00
4,ALICL,-,"1,115.00","1,142.00","1,125.00","1,140.00","1,140.00",0.00,0.00,"1,133.73","4,788.00","1,115.00","5,428,284.00",31,25.00,17.00,0.00,1.51,0.55,0.00,0.00
5,API,-,400.00,400.00,398.00,398.00,398.00,0.00,0.00,399.55,"24,112.00",400.00,"9,633,905.00",998,-2.00,2.00,0.00,0.50,-0.39,0.00,0.00
6,ARDBL,-,197.00,204.00,200.00,204.00,204.00,0.00,0.00,203.70,"2,700.00",197.00,"550,000.00",3,7.00,4.00,0.00,2.00,0.15,0.00,0.00
7,ARUN,-,94.00,93.00,87.00,88.00,88.00,0.00,0.00,88.76,"10,600.00",94.00,"940,860.00",49,-6.00,6.00,0.00,6.90,-0.86,0.00,0.00
8,BARUN,-,305.00,307.00,301.00,306.00,306.00,0.00,0.00,304.82,"1,190.00",305.00,"362,730.00",109,1.00,6.00,0.00,1.99,0.39,0.00,0.00
9,BFCL,-,127.00,125.00,125.00,125.00,125.00,0.00,0.00,125.00,280.00,127.00,"35,000.00",2,-2.00,0.00,0.00,0.00,0.00,0.00,0.00
10,BLDBL,-,393.00,408.00,400.00,400.00,400.00,0.00,0.00,401.62,"1,899.00",393.00,"762,682.00",16,7.00,8.00,0.00,2.00,-0.41,0.00,0.00
11,BOK,-,579.00,585.00,570.00,585.00,585.00,0.00,0.00,575.00,"18,817.00",579.00,"10,819,822.00",58,6.00,15.00,0.00,2.63,1.71,0.00,0.00
12,CBBL,-,"1,515.00","1,595.00","1,515.00","1,520.00","1,520.00",0.00,0.00,"1,542.15","1,143.00","1,515.00","1,762,681.00",15,5.00,80.00,0.00,5.28,-1.46,0.00,0.00
13,CBL,-,245.00,249.00,243.00,244.00,244.00,0.00,0.00,244.72,"12,062.00",245.00,"2,951,771.00",29,-1.00,6.00,0.00,2.47,-0.29,0.00,0.00
14,CCBL,-,300.00,300.00,295.00,299.00,299.00,0.00,0.00,297.91,"2,005.00",300.00,"597,305.00",11,-1.00,5.00,0.00,1.69,0.37,0.00,0.00
15,CFCL,-,246.00,253.00,246.00,253.00,253.00,0.00,0.00,250.24,250.00,246.00,"62,561.00",3,7.00,7.00,0.00,2.85,1.09,0.00,0.00
16,CHCL,-,"1,360.00","1,365.00","1,345.00","1,350.00","1,350.00",0.00,0.00,"1,351.57","5,770.00","1,360.00","7,798,560.00",58,-10.00,20.00,0.00,1.49,-0.12,0.00,0.00
17,CIT,-,"4,450.00","4,490.00","4,390.00","4,400.00","4,400.00",0.00,0.00,"4,401.13",468.00,"4,450.00","2,059,729.00",9,-50.00,100.00,0.00,2.28,-0.03,0.00,0.00
18,CNDBL,-,179.00,177.00,177.00,177.00,177.00,0.00,0.00,177.00,20.00,179.00,"3,540.00",1,-2.00,0.00,0.00,0.00,0.00,0.00,0.00
19,CSDBL,-,351.00,345.00,345.00,345.00,345.00,0.00,0.00,345.00,200.00,351.00,"69,000.00",1,-6.00,0.00,0.00,0.00,0.00,0.00,0.00
20,CZBIL,-,580.00,582.00,571.00,580.00,580.00,0.00,0.00,577.54,"8,989.00",580.00,"5,191,499.00",32,0.00,11.00,0.00,1.93,0.42,0.00,0.00
