S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACLBSL,45.13,722.00,735.00,707.60,707.60,707.60,0.00,0.00,712.07,995.00,721.00,"708,509.10",25,-13.40,27.40,-1.86,3.87,-0.63,"1,660.00",688.20
2,ADBL,45.20,324.90,324.90,315.00,316.00,316.00,0.00,0.00,317.41,"13,000.00",320.50,"4,126,303.10",136,-4.50,9.90,-1.40,3.14,-0.45,560.00,298.00
3,ADBLD83,22.71,"1,003.40","1,003.40",963.80,963.80,963.80,0.00,0.00,983.53,30.00,"1,023.80","29,506.00",3,-60.00,39.60,-5.86,4.11,-2.05,"1,091.00",945.70
4,AHPC,41.44,289.90,290.00,273.00,273.00,273.00,0.00,0.00,278.65,"38,592.00",285.00,"10,753,840.10",231,-12.00,17.00,-4.21,6.23,-2.07,628.30,270.00
5,AKJCL,44.96,184.00,187.00,174.00,176.00,176.00,0.00,0.00,178.76,"23,863.00",184.00,"4,265,725.20",149,-8.00,13.00,-4.35,7.47,-1.57,394.00,162.00
6,AKPL,39.89,392.00,393.00,375.00,376.00,376.00,0.00,0.00,381.16,"30,506.00",387.00,"11,627,718.50",266,-11.00,18.00,-2.84,4.80,-1.37,669.90,369.20
7,ALBSL,39.06,"1,017.00","1,017.00",950.00,950.00,950.00,0.00,0.00,964.33,"1,024.00","1,000.00","987,474.60",36,-50.00,67.00,-5.00,7.05,-1.51,"1,901.00",936.10
8,ALICL,41.59,448.00,450.00,439.00,441.00,441.00,0.00,0.00,442.69,"11,601.00",446.80,"5,135,608.30",104,-5.80,11.00,-1.30,2.51,-0.38,"1,398.00",430.00
9,API,42.14,220.00,223.00,210.70,212.30,212.30,0.00,0.00,214.59,"69,937.00",218.20,"15,007,521.00",465,-5.90,12.30,-2.70,5.84,-1.08,575.00,203.40
10,AVYAN,46.16,465.40,501.90,465.40,501.90,501.90,0.00,0.00,480.87,90.00,456.30,"43,278.60",11,45.60,36.50,9.99,7.84,4.19,501.90,316.00
11,BARUN,38.34,218.00,219.30,213.00,214.00,214.00,0.00,0.00,216.45,"3,056.00",218.00,"661,459.50",29,-4.00,6.30,-1.83,2.96,-1.14,595.00,210.00
12,BBC,44.81,"3,251.00","3,342.00","3,238.00","3,238.00","3,238.00",0.00,0.00,"3,269.73",173.00,"3,277.00","565,664.00",13,-39.00,104.00,-1.19,3.21,-0.98,"5,875.00","3,137.00"
13,BFC,43.92,342.00,342.00,324.00,325.00,325.00,0.00,0.00,329.63,"9,256.00",336.00,"3,051,081.90",114,-11.00,18.00,-3.27,5.56,-1.43,615.00,298.00
14,BHDC,43.02,368.00,368.00,343.60,367.90,367.90,0.00,0.00,345.42,"6,495.00",367.00,"2,243,502.00",72,0.90,24.40,0.25,7.10,6.11,520.00,334.00
