S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,56.35,555.00,561.00,527.00,535.00,535.00,0.00,0.00,536.72,"323,130.00",552.00,"173,431,323.00","1,474",-17.00,34.00,-3.08,6.45,-0.32,576.00,313.00
2,AHPC,47.99,235.00,240.00,229.00,230.00,230.00,0.00,0.00,231.52,"40,386.00",232.00,"9,350,163.00",160,-2.00,11.00,-0.86,4.80,-0.66,282.00,88.00
3,AIL,53.75,662.00,683.00,661.00,670.00,670.00,0.00,0.00,668.80,"21,177.00",662.00,"14,163,085.00",541,8.00,22.00,1.21,3.33,0.18,748.00,291.00
4,AKJCL,45.92,136.00,140.00,132.00,135.00,135.00,0.00,0.00,134.45,"4,715.00",136.00,"633,940.00",164,-1.00,8.00,-0.74,6.06,0.41,176.00,46.40
5,AKPL,51.76,283.00,283.00,265.00,265.00,265.00,0.00,0.00,266.76,"71,284.00",270.00,"19,015,672.00",255,-5.00,18.00,-1.85,6.79,-0.66,294.00,100.00
6,ALBSL,65.78,912.00,986.00,901.00,946.00,946.00,0.00,0.00,934.79,"9,433.00",897.00,"8,817,879.00",178,49.00,85.00,5.46,9.43,1.18,995.00,436.00
7,ALICL,65.13,910.00,953.00,900.00,950.00,950.00,0.00,0.00,931.61,"101,318.00",893.00,"94,388,818.00",553,57.00,53.00,6.38,5.89,1.94,959.00,342.00
8,API,52.87,250.00,252.00,246.00,248.00,248.00,0.00,0.00,249.23,"68,025.00",252.00,"16,953,944.00",237,-4.00,6.00,-1.59,2.44,-0.50,291.00,100.00
9,BARUN,59.94,197.00,199.00,191.00,194.00,194.00,0.00,0.00,195.14,"10,530.00",196.00,"2,054,790.00",87,-2.00,8.00,-1.02,4.19,-0.59,225.00,76.00
10,BBC,51.62,"2,955.00","2,990.00","2,845.00","2,899.00","2,899.00",0.00,0.00,"2,872.68","1,826.00","2,898.00","5,245,505.00",54,1.00,145.00,0.03,5.10,0.91,"4,345.00","1,391.00"
11,BFC,59.64,130.00,132.00,128.00,131.00,131.00,0.00,0.00,130.00,"10,627.00",130.00,"1,381,539.00",49,1.00,4.00,0.77,3.13,0.76,161.00,81.00
