S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACLBSL,33.97,887.00,915.00,887.00,913.80,913.80,0.00,0.00,902.82,549.00,887.00,"495,648.50",26,26.80,28.00,3.02,3.16,1.20,"1,870.00",850.00
2,ADBL,33.09,354.00,366.00,353.00,362.00,362.00,0.00,0.00,361.68,"10,269.00",360.00,"3,714,065.20",142,2.00,13.00,0.56,3.68,0.09,620.00,352.00
3,AHPC,33.65,408.00,419.00,400.00,411.00,411.00,0.00,0.00,411.39,"92,752.00",400.90,"38,157,016.90",569,10.10,19.00,2.52,4.75,-0.09,785.00,349.20
4,AIL,33.98,525.00,534.00,516.00,534.00,534.00,0.00,0.00,527.22,"3,890.00",527.00,"2,050,892.00",70,7.00,18.00,1.33,3.49,1.27,976.00,516.00
5,AKJCL,35.67,229.00,238.00,226.50,231.00,231.00,0.00,0.00,234.03,"49,420.00",228.00,"11,565,963.50",222,3.00,11.50,1.32,5.08,-1.31,502.00,209.00
6,AKPL,41.70,451.30,470.00,449.00,464.90,464.90,0.00,0.00,462.16,"97,226.00",451.00,"44,933,600.10",545,13.90,21.00,3.08,4.68,0.59,882.40,377.30
7,ALBSL,28.21,"1,240.00","1,300.00","1,239.00","1,300.00","1,300.00",0.00,0.00,"1,268.36",619.00,"1,261.00","785,115.50",19,39.00,61.00,3.09,4.92,2.43,"2,101.20","1,176.00"
8,ALICL,38.85,587.00,624.90,587.00,595.00,595.00,0.00,0.00,598.78,"22,247.00",594.00,"13,321,141.60",160,1.00,37.90,0.17,6.46,-0.64,"1,565.00",586.00
9,API,33.17,293.00,304.00,291.00,298.00,298.00,0.00,0.00,299.07,"74,456.00",292.00,"22,267,856.20",410,6.00,13.00,2.05,4.47,-0.36,670.00,273.00
10,BARUN,31.46,462.00,481.00,462.00,474.00,474.00,0.00,0.00,472.92,"9,079.00",462.50,"4,293,639.20",94,11.50,19.00,2.49,4.11,0.23,763.40,345.60
11,BBC,32.08,"3,609.00","3,798.00","3,609.00","3,660.00","3,660.00",0.00,0.00,"3,731.68",140.00,"3,651.00","522,435.00",8,9.00,189.00,0.25,5.24,-1.96,"8,124.30","3,588.00"
