S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,AHPC,-,550.00,550.00,540.00,541.00,541.00,0.00,0.00,0.00,"1,200.00",550.00,0.00,0,0.00,10.00,0.00,1.85,100.00,0.00,0.00
2,CHCL,-,"1,030.00","1,021.00","1,020.00","1,020.00","1,020.00",0.00,0.00,0.00,300.00,"1,030.00",0.00,0,0.00,1.00,0.00,0.10,100.00,0.00,0.00
3,CZBIL,-,535.00,545.00,530.00,531.00,531.00,0.00,0.00,0.00,"3,730.00",535.00,0.00,0,0.00,15.00,0.00,2.83,100.00,0.00,0.00
