S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,431.00,438.00,423.00,427.00,427.00,0.00,0.00,427.20,"19,003.00",431.00,"8,118,044.00",89,-4.00,15.00,0.00,3.55,-0.05,0.00,0.00
2,AHPC,-,218.00,218.00,211.00,211.00,211.00,0.00,0.00,211.60,"1,578.00",218.00,"333,897.00",7,-7.00,7.00,0.00,3.32,-0.28,0.00,0.00
3,AKPL,-,318.00,323.00,312.00,323.00,323.00,0.00,0.00,315.47,"1,247.00",318.00,"393,387.00",19,5.00,11.00,0.00,3.53,2.33,0.00,0.00
4,ALICL,-,"1,468.00","1,485.00","1,461.00","1,465.00","1,465.00",0.00,0.00,"1,467.67",514.00,"1,468.00","754,382.00",8,-3.00,24.00,0.00,1.64,-0.18,0.00,0.00
5,API,-,560.00,565.00,550.00,551.00,551.00,0.00,0.00,556.94,904.00,560.00,"503,470.00",17,-9.00,15.00,0.00,2.73,-1.08,0.00,0.00
6,ARUN,-,164.00,162.00,161.00,161.00,161.00,0.00,0.00,161.08,"1,240.00",164.00,"199,740.00",4,-3.00,1.00,0.00,0.62,-0.05,0.00,0.00
7,BARUN,-,214.00,210.00,206.00,210.00,210.00,0.00,0.00,208.75,40.00,214.00,"8,350.00",4,-4.00,4.00,0.00,1.94,0.60,0.00,0.00
8,BBC,-,"2,115.00","2,075.00","2,034.00","2,075.00","2,075.00",0.00,0.00,"2,068.40",550.00,"2,115.00","1,137,620.00",13,-40.00,41.00,0.00,2.02,0.32,0.00,0.00
9,BHBL,-,265.00,260.00,245.00,258.00,258.00,0.00,0.00,251.50,538.00,265.00,"135,308.00",10,-7.00,15.00,0.00,6.12,2.52,0.00,0.00
10,BOKL,-,425.00,429.00,420.00,425.00,425.00,0.00,0.00,424.13,"15,622.00",425.00,"6,625,722.00",70,0.00,9.00,0.00,2.14,0.21,0.00,0.00
11,BPCL,-,628.00,616.00,609.00,611.00,611.00,0.00,0.00,610.79,907.00,628.00,"553,987.00",7,-17.00,7.00,0.00,1.15,0.03,0.00,0.00
