S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,38.26,431.00,432.00,427.00,427.00,427.00,0.00,0.00,428.59,"17,383.00",431.00,"7,450,235.00",88,-4.00,5.00,-0.93,1.17,-0.37,451.00,290.00
2,AHPC,40.46,102.00,102.00,102.00,102.00,102.00,0.00,0.00,102.00,"1,610.00",102.00,"164,220.00",3,0.00,0.00,0.00,0.00,0.00,141.00,96.00
3,AKJCL,36.93,66.00,66.00,65.00,66.00,66.00,0.00,0.00,65.38,210.00,66.00,"13,730.00",12,0.00,1.00,0.00,1.54,0.94,106.00,65.00
4,AKPL,36.08,154.00,158.00,154.00,156.00,156.00,0.00,0.00,155.91,553.00,163.00,"86,216.00",17,-7.00,4.00,-4.29,2.60,0.06,275.00,146.00
5,ALBSL,40.82,476.00,476.00,462.00,470.00,470.00,0.00,0.00,469.57,"2,274.00",476.00,"1,067,810.00",46,-6.00,14.00,-1.26,3.03,0.09,555.00,300.00
6,ALICL,45.14,345.00,345.00,340.00,340.00,340.00,0.00,0.00,342.52,"5,976.00",349.00,"2,046,918.00",18,-9.00,5.00,-2.58,1.47,-0.74,658.00,337.00
7,API,48.38,131.00,131.00,125.00,131.00,131.00,0.00,0.00,126.88,"23,671.00",131.00,"3,003,485.00",58,0.00,6.00,0.00,4.80,3.14,282.00,120.00
8,BARUN,39.07,89.00,90.00,87.00,87.00,87.00,0.00,0.00,89.64,"1,958.00",88.00,"175,509.00",13,-1.00,3.00,-1.14,3.45,-3.03,139.00,86.00
9,BBC,51.34,"1,416.00","1,497.00","1,411.00","1,467.00","1,467.00",0.00,0.00,"1,454.63",331.00,"1,389.00","481,481.00",11,78.00,86.00,5.62,6.09,0.84,"1,859.00","1,310.00"
10,BFC,44.05,98.00,99.00,94.00,94.00,94.00,0.00,0.00,95.97,"2,802.00",97.00,"268,899.00",20,-3.00,5.00,-3.09,5.32,-2.09,117.00,80.00
11,BOKL,45.07,263.00,268.00,257.00,258.00,258.00,0.00,0.00,258.07,"6,193.00",260.00,"1,598,239.00",44,-2.00,11.00,-0.77,4.28,-0.03,350.00,231.00
12,BPCL,45.89,393.00,394.00,385.00,390.00,390.00,0.00,0.00,388.33,"2,453.00",396.00,"952,585.00",25,-6.00,9.00,-1.52,2.34,0.43,496.00,332.00
13,CBBL,30.22,992.00,992.00,990.00,990.00,990.00,0.00,0.00,990.83,"2,250.00",993.00,"2,229,370.00",19,-3.00,2.00,-0.30,0.20,-0.08,"1,120.00",800.00
14,CBL,42.04,148.00,148.00,146.00,148.00,148.00,0.00,0.00,146.99,"16,482.00",149.00,"2,422,749.00",43,-1.00,2.00,-0.67,1.37,0.68,188.00,142.00
15,CCBL,39.30,159.00,160.00,157.00,160.00,160.00,0.00,0.00,158.71,"10,355.00",161.00,"1,643,480.00",46,-1.00,3.00,-0.62,1.91,0.80,203.00,155.00
16,CEFL,40.55,116.00,116.00,111.00,115.00,115.00,0.00,0.00,113.41,"4,820.00",118.00,"546,620.00",8,-3.00,5.00,-2.54,4.50,1.39,135.00,92.00
17,CFCL,38.41,114.00,115.00,113.00,113.00,113.00,0.00,0.00,113.35,"6,157.00",114.00,"697,898.00",10,-1.00,2.00,-0.88,1.77,-0.31,129.00,104.00
18,CHCL,40.12,449.00,467.00,441.00,450.00,450.00,0.00,0.00,450.01,"6,743.00",449.00,"3,034,400.00",56,1.00,26.00,0.22,5.90,0.00,750.00,441.00
19,CHL,39.71,80.00,81.00,79.00,79.00,79.00,0.00,0.00,79.96,45.00,81.00,"3,598.00",4,-2.00,2.00,-2.47,2.53,-1.21,129.00,79.00
20,CIT,40.16,"2,350.00","2,355.00","2,340.00","2,340.00","2,340.00",0.00,0.00,"2,348.24",225.00,"2,362.00","528,355.00",10,-22.00,15.00,-0.93,0.64,-0.35,"2,948.00","1,577.00"
21,CMF1,37.85,9.70,9.75,9.70,9.75,9.75,0.00,0.00,9.75,"17,300.00",9.84,"168,640.00",3,0.00,0.05,-0.91,0.52,0.02,10.20,8.00
22,CZBIL,44.13,218.00,219.00,215.00,216.00,216.00,0.00,0.00,216.14,"11,654.00",218.00,"2,518,939.00",72,-2.00,4.00,-0.92,1.86,-0.07,273.00,199.00
23,DBBL,42.12,140.00,142.00,135.00,136.00,136.00,0.00,0.00,136.57,"11,925.00",138.00,"1,628,605.00",34,-2.00,7.00,-1.45,5.19,-0.42,158.00,120.00
24,DDBL,29.46,750.00,757.00,748.00,757.00,757.00,0.00,0.00,751.52,"3,014.00",756.00,"2,265,073.00",25,1.00,9.00,0.13,1.20,0.72,801.00,555.00
25,DHPL,28.39,60.00,60.00,57.00,57.00,57.00,0.00,0.00,59.16,193.00,60.00,"11,417.00",7,-3.00,3.00,-5.00,5.26,-3.78,107.00,57.00
26,EBL,45.01,651.00,653.00,647.00,650.00,650.00,0.00,0.00,649.43,"3,043.00",651.00,"1,976,222.00",33,-1.00,6.00,-0.15,0.93,0.09,707.00,501.00
27,EDBL,46.96,284.00,284.00,284.00,284.00,284.00,0.00,0.00,284.00,97.00,289.00,"27,548.00",1,-5.00,0.00,-1.73,0.00,0.00,325.00,256.00
28,EIC,42.61,326.00,330.00,324.00,330.00,330.00,0.00,0.00,325.39,438.00,330.00,"142,520.00",5,0.00,6.00,0.00,1.85,1.40,"1,326.00",324.00
29,FMDBL,29.94,395.00,396.00,390.00,394.00,394.00,0.00,0.00,392.61,"2,593.00",396.00,"1,018,048.00",25,-2.00,6.00,-0.51,1.54,0.35,444.00,309.00
30,FOWAD,35.69,"1,365.00","1,365.00","1,340.00","1,342.00","1,342.00",0.00,0.00,"1,346.09",230.00,"1,392.00","309,600.00",12,-50.00,25.00,-3.59,1.87,-0.30,"2,230.00","1,300.00"
31,GBBL,49.72,216.00,216.00,213.00,215.00,215.00,0.00,0.00,213.87,"7,443.00",215.00,"1,591,865.00",19,0.00,3.00,0.00,1.41,0.52,240.00,171.00
32,GBLBS,29.34,359.00,369.00,358.00,358.00,358.00,0.00,0.00,359.59,"6,397.00",366.00,"2,300,329.00",48,-8.00,11.00,-2.19,3.07,-0.45,582.00,325.00
