S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,290.00,285.00,285.00,285.00,285.00,0.00,0.00,285.00,714.00,290.00,"203,490.00",2,-5.00,0.00,0.00,0.00,0.00,0.00,0.00
2,ADBL,-,501.00,508.00,500.00,508.00,508.00,0.00,0.00,501.88,826.00,501.00,"414,552.00",14,7.00,8.00,0.00,1.60,1.20,0.00,0.00
3,AHPC,-,384.00,394.00,380.00,380.00,380.00,0.00,0.00,386.54,"4,355.00",384.00,"1,683,386.00",18,-4.00,14.00,0.00,3.68,-1.72,0.00,0.00
4,AIC,-,530.00,561.00,535.00,555.00,555.00,0.00,0.00,551.08,"5,421.00",530.00,"2,987,426.00",20,25.00,26.00,0.00,4.86,0.71,0.00,0.00
5,ALDBL,-,232.00,232.00,230.00,232.00,232.00,0.00,0.00,231.11,90.00,232.00,"20,800.00",5,0.00,2.00,0.00,0.87,0.38,0.00,0.00
6,ALICL,-,"1,245.00","1,270.00","1,235.00","1,251.00","1,251.00",0.00,0.00,"1,250.51","15,505.00","1,245.00","19,389,134.00",60,6.00,35.00,0.00,2.83,0.04,0.00,0.00
7,APEX,-,125.00,126.00,123.00,124.00,124.00,0.00,0.00,124.91,727.00,125.00,"90,811.00",7,-1.00,3.00,0.00,2.44,-0.74,0.00,0.00
8,ARDBL,-,153.00,153.00,148.00,153.00,153.00,0.00,0.00,150.15,833.00,153.00,"125,071.00",18,0.00,5.00,0.00,3.38,1.87,0.00,0.00
9,BHBL,-,150.00,147.00,145.00,147.00,147.00,0.00,0.00,146.20,150.00,150.00,"21,930.00",5,-3.00,2.00,0.00,1.38,0.54,0.00,0.00
10,BPCL,-,674.00,686.00,673.00,679.00,679.00,0.00,0.00,678.52,"3,233.00",674.00,"2,193,657.00",6,5.00,13.00,0.00,1.93,0.07,0.00,0.00
11,BSBL,-,278.00,273.00,268.00,273.00,273.00,0.00,0.00,270.28,68.00,278.00,"18,379.00",3,-5.00,5.00,0.00,1.87,1.00,0.00,0.00
12,BUDBL,-,198.00,200.00,199.00,200.00,200.00,0.00,0.00,199.75,141.00,198.00,"28,165.00",3,2.00,1.00,0.00,0.50,0.12,0.00,0.00
13,CBL,-,285.00,286.00,281.00,282.00,282.00,0.00,0.00,284.07,"6,237.00",285.00,"1,771,769.00",21,-3.00,5.00,0.00,1.78,-0.74,0.00,0.00
14,CCBL,-,284.00,289.00,280.00,282.00,282.00,0.00,0.00,281.98,"12,057.00",284.00,"3,399,852.00",50,-2.00,9.00,0.00,3.21,0.01,0.00,0.00
15,CEDBL,-,251.00,250.00,246.00,250.00,250.00,0.00,0.00,246.74,385.00,251.00,"94,994.00",3,-1.00,4.00,0.00,1.63,1.30,0.00,0.00
16,CFCL,-,150.00,153.00,153.00,153.00,153.00,0.00,0.00,153.00,684.00,150.00,"104,652.00",1,3.00,0.00,0.00,0.00,0.00,0.00,0.00
17,CHCL,-,"1,790.00","1,800.00","1,775.00","1,780.00","1,780.00",0.00,0.00,"1,782.50","3,552.00","1,790.00","6,331,424.00",19,-10.00,25.00,0.00,1.41,-0.14,0.00,0.00
18,CIT,-,"3,110.00","3,150.00","3,090.00","3,150.00","3,150.00",0.00,0.00,"3,118.67",457.00,"3,110.00","1,425,230.00",7,40.00,60.00,0.00,1.94,0.99,0.00,0.00
19,CNDBL,-,173.00,173.00,165.00,170.00,170.00,0.00,0.00,168.85,"1,500.00",173.00,"253,270.00",59,-3.00,8.00,0.00,4.85,0.68,0.00,0.00
20,CZBIL,-,452.00,443.00,436.00,440.00,440.00,0.00,0.00,438.44,"3,646.00",452.00,"1,598,562.00",11,-12.00,7.00,0.00,1.61,0.35,0.00,0.00
21,DDBL,-,"1,310.00","1,329.00","1,310.00","1,329.00","1,329.00",0.00,0.00,"1,314.21","1,449.00","1,310.00","1,904,290.00",4,19.00,19.00,0.00,1.45,1.11,0.00,0.00
22,EBL,-,"1,915.00","1,925.00","1,896.00","1,910.00","1,910.00",0.00,0.00,"1,902.35","1,772.00","1,915.00","3,370,970.00",10,-5.00,29.00,0.00,1.53,0.40,0.00,0.00
23,EIC,-,"1,010.00","1,030.00","1,010.00","1,030.00","1,030.00",0.00,0.00,"1,011.68","1,288.00","1,010.00","1,303,045.00",4,20.00,20.00,0.00,1.98,1.78,0.00,0.00
24,EKBL,-,206.00,217.00,200.00,209.00,209.00,0.00,0.00,211.11,"14,742.00",206.00,"3,112,204.00",356,3.00,17.00,0.00,8.50,-1.01,0.00,0.00
25,FFCL,-,335.00,344.00,332.00,339.00,339.00,0.00,0.00,337.50,509.00,335.00,"171,786.00",5,4.00,12.00,0.00,3.61,0.44,0.00,0.00
26,GBBL,-,366.00,382.00,370.00,370.00,370.00,0.00,0.00,371.32,"1,941.00",366.00,"720,728.00",10,4.00,12.00,0.00,3.24,-0.36,0.00,0.00
27,GBIME,-,526.00,535.00,528.00,533.00,533.00,0.00,0.00,530.55,"6,826.00",526.00,"3,621,530.00",22,7.00,7.00,0.00,1.33,0.46,0.00,0.00
28,GLICL,-,620.00,634.00,601.00,608.00,608.00,0.00,0.00,614.32,"5,519.00",620.00,"3,390,428.00",29,-12.00,33.00,0.00,5.49,-1.04,0.00,0.00
29,GLICLP,-,100.00,308.00,308.00,308.00,308.00,0.00,0.00,308.00,"6,478.00",100.00,"1,995,224.00",1,208.00,0.00,0.00,0.00,0.00,0.00,0.00
30,GRAND,-,220.00,220.00,215.00,216.00,216.00,0.00,0.00,215.64,"67,135.00",220.00,"14,477,084.00",66,-4.00,5.00,0.00,2.33,0.17,0.00,0.00
31,HAMA,-,138.00,136.00,136.00,136.00,136.00,0.00,0.00,136.00,350.00,138.00,"47,600.00",3,-2.00,0.00,0.00,0.00,0.00,0.00,0.00
32,HBL,-,871.00,900.00,880.00,900.00,900.00,0.00,0.00,887.25,"2,951.00",871.00,"2,618,264.00",15,29.00,20.00,0.00,2.27,1.42,0.00,0.00
33,HGI,-,581.00,592.00,571.00,571.00,571.00,0.00,0.00,577.54,"3,227.00",581.00,"1,863,711.00",12,-10.00,21.00,0.00,3.68,-1.14,0.00,0.00
34,IDBL,-,169.00,170.00,167.00,167.00,167.00,0.00,0.00,167.68,"2,513.00",169.00,"421,368.00",17,-2.00,3.00,0.00,1.80,-0.40,0.00,0.00
35,INDBL,-,143.00,145.00,145.00,145.00,145.00,0.00,0.00,145.00,44.00,143.00,"6,380.00",1,2.00,0.00,0.00,0.00,0.00,0.00,0.00
36,JBBL,-,169.00,170.00,170.00,170.00,170.00,0.00,0.00,170.00,140.00,169.00,"23,800.00",1,1.00,0.00,0.00,0.00,0.00,0.00,0.00
37,JBNL,-,273.00,277.00,268.00,277.00,277.00,0.00,0.00,270.52,"1,889.00",273.00,"511,014.00",12,4.00,9.00,0.00,3.36,2.34,0.00,0.00
38,JFL,-,652.00,660.00,647.00,652.00,652.00,0.00,0.00,648.22,680.00,652.00,"440,790.00",6,0.00,13.00,0.00,2.01,0.58,0.00,0.00
39,KBL,-,436.00,431.00,421.00,425.00,425.00,0.00,0.00,425.48,"1,793.00",436.00,"762,881.00",11,-11.00,10.00,0.00,2.38,-0.11,0.00,0.00
40,KDBL,-,125.00,123.00,117.00,118.00,118.00,0.00,0.00,118.56,805.00,125.00,"95,437.00",16,-7.00,6.00,0.00,5.13,-0.47,0.00,0.00
41,KEBL,-,345.00,341.00,341.00,341.00,341.00,0.00,0.00,341.00,47.00,345.00,"16,027.00",3,-4.00,0.00,0.00,0.00,0.00,0.00,0.00
42,KMCDB,-,665.00,683.00,663.00,678.00,678.00,0.00,0.00,678.93,315.00,665.00,"213,862.00",11,13.00,20.00,0.00,3.02,-0.14,0.00,0.00
43,LBL,-,532.00,538.00,535.00,538.00,538.00,0.00,0.00,535.84,224.00,532.00,"120,029.00",2,6.00,3.00,0.00,0.56,0.40,0.00,0.00
44,LFLC,-,205.00,209.00,206.00,206.00,206.00,0.00,0.00,207.87,427.00,205.00,"88,762.00",3,1.00,3.00,0.00,1.46,-0.91,0.00,0.00
45,LGIL,-,460.00,480.00,460.00,465.00,465.00,0.00,0.00,471.72,"2,922.00",460.00,"1,378,373.00",29,5.00,20.00,0.00,4.35,-1.45,0.00,0.00
46,LICN,-,"3,485.00","3,606.00","3,550.00","3,606.00","3,606.00",0.00,0.00,"3,579.73",237.00,"3,485.00","848,396.00",4,121.00,56.00,0.00,1.58,0.73,0.00,0.00
47,LLBS,-,307.00,337.00,313.00,337.00,337.00,0.00,0.00,335.13,320.00,307.00,"107,240.00",32,30.00,24.00,0.00,7.67,0.56,0.00,0.00
48,LUBL,-,347.00,350.00,338.00,346.00,346.00,0.00,0.00,344.93,"16,974.00",347.00,"5,854,841.00",25,-1.00,12.00,0.00,3.55,0.31,0.00,0.00
49,MBL,-,512.00,520.00,511.00,520.00,520.00,0.00,0.00,516.82,"15,646.00",512.00,"8,086,093.00",32,8.00,9.00,0.00,1.76,0.61,0.00,0.00
