S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,260.00,275.00,265.00,266.00,266.00,0.00,0.00,271.29,"26,269.00",260.00,"7,126,438.00",47,6.00,10.00,0.00,3.77,-1.99,0.00,0.00
2,ADBL,-,504.00,506.00,498.00,500.00,500.00,0.00,0.00,503.16,"5,595.00",504.00,"2,815,179.00",67,-4.00,8.00,0.00,1.61,-0.63,0.00,0.00
3,AHPC,-,441.00,449.00,438.00,442.00,442.00,0.00,0.00,440.61,"16,420.00",441.00,"7,234,872.00",54,1.00,11.00,0.00,2.51,0.31,0.00,0.00
4,AIC,-,711.00,700.00,664.00,664.00,664.00,0.00,0.00,677.80,"12,070.00",711.00,"8,181,097.00",42,-47.00,36.00,0.00,5.42,-2.08,0.00,0.00
5,ALDBL,-,198.00,199.00,195.00,198.00,198.00,0.00,0.00,198.65,230.00,198.00,"45,690.00",10,0.00,4.00,0.00,2.05,-0.33,0.00,0.00
6,ALICL,-,"1,016.00","1,064.00","1,014.00","1,020.00","1,020.00",0.00,0.00,"1,043.29","16,119.00","1,016.00","16,816,834.00",71,4.00,50.00,0.00,4.93,-2.28,0.00,0.00
7,APEX,-,130.00,133.00,126.00,132.00,132.00,0.00,0.00,130.81,"1,716.00",130.00,"224,474.00",27,2.00,7.00,0.00,5.56,0.90,0.00,0.00
8,ARDBL,-,152.00,155.00,149.00,155.00,155.00,0.00,0.00,153.28,"1,360.00",152.00,"208,457.00",12,3.00,6.00,0.00,4.03,1.11,0.00,0.00
9,BBBL,-,285.00,300.00,290.00,294.00,294.00,0.00,0.00,296.45,"1,757.00",285.00,"520,854.00",5,9.00,10.00,0.00,3.45,-0.83,0.00,0.00
10,BPCL,-,770.00,790.00,775.00,778.00,778.00,0.00,0.00,779.42,"1,794.00",770.00,"1,398,272.00",6,8.00,15.00,0.00,1.94,-0.18,0.00,0.00
11,BSBL,-,292.00,287.00,280.00,280.00,280.00,0.00,0.00,282.17,692.00,292.00,"195,264.00",7,-12.00,7.00,0.00,2.50,-0.78,0.00,0.00
12,BUDBL,-,170.00,172.00,168.00,170.00,170.00,0.00,0.00,169.26,"11,796.00",170.00,"1,996,565.00",8,0.00,4.00,0.00,2.38,0.44,0.00,0.00
13,CBBL,-,"1,098.00","1,134.00","1,112.00","1,134.00","1,134.00",0.00,0.00,"1,120.39",217.00,"1,098.00","243,124.00",4,36.00,22.00,0.00,1.98,1.20,0.00,0.00
14,CBL,-,300.00,302.00,294.00,294.00,294.00,0.00,0.00,298.69,"22,259.00",300.00,"6,648,498.00",100,-6.00,8.00,0.00,2.72,-1.59,0.00,0.00
15,CCBL,-,336.00,338.00,320.00,323.00,323.00,0.00,0.00,331.22,"34,780.00",336.00,"11,519,897.00",540,-13.00,18.00,0.00,5.63,-2.55,0.00,0.00
16,CDBL,-,397.00,402.00,394.00,394.00,394.00,0.00,0.00,397.70,"1,305.00",397.00,"518,994.00",14,-3.00,8.00,0.00,2.03,-0.94,0.00,0.00
17,CEDBL,-,264.00,265.00,260.00,261.00,261.00,0.00,0.00,262.78,"2,330.00",264.00,"612,284.00",13,-3.00,5.00,0.00,1.92,-0.68,0.00,0.00
18,CHCL,-,"2,375.00","2,395.00","2,361.00","2,375.00","2,375.00",0.00,0.00,"2,376.25","16,096.00","2,375.00","38,248,064.00",90,0.00,34.00,0.00,1.44,-0.05,0.00,0.00
19,CIT,-,"4,508.00","4,500.00","4,360.00","4,390.00","4,390.00",0.00,0.00,"4,429.82","1,568.00","4,508.00","6,945,954.00",18,-118.00,140.00,0.00,3.21,-0.91,0.00,0.00
20,CNDBL,-,141.00,139.00,135.00,136.00,136.00,0.00,0.00,137.09,430.00,141.00,"58,950.00",20,-5.00,4.00,0.00,2.96,-0.80,0.00,0.00
21,CORBL,-,113.00,124.00,115.00,124.00,124.00,0.00,0.00,122.53,"5,180.00",113.00,"634,680.00",29,11.00,9.00,0.00,7.83,1.19,0.00,0.00
22,CSDBL,-,135.00,135.00,133.00,133.00,133.00,0.00,0.00,134.11,263.00,135.00,"35,271.00",5,-2.00,2.00,0.00,1.50,-0.83,0.00,0.00
23,CZBIL,-,480.00,481.00,470.00,470.00,470.00,0.00,0.00,475.43,"19,435.00",480.00,"9,240,043.00",61,-10.00,11.00,0.00,2.34,-1.16,0.00,0.00
24,DDBL,-,973.00,985.00,960.00,985.00,985.00,0.00,0.00,977.82,293.00,973.00,"286,502.00",3,12.00,25.00,0.00,2.60,0.73,0.00,0.00
25,DDBLPO,-,600.00,600.00,600.00,600.00,600.00,0.00,0.00,600.00,"4,200.00",600.00,"2,520,000.00",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,EBL,-,"2,580.00","2,620.00","2,441.00","2,546.00","2,546.00",0.00,0.00,"2,541.57","7,970.00","2,580.00","20,256,332.00",44,-34.00,179.00,0.00,7.33,0.17,0.00,0.00
27,EBLCP,-,"1,018.00","1,020.00","1,020.00","1,020.00","1,020.00",0.00,0.00,"1,020.00",18.00,"1,018.00","18,360.00",1,2.00,0.00,0.00,0.00,0.00,0.00,0.00
28,EDBL,-,590.00,601.00,600.00,600.00,600.00,0.00,0.00,600.63,160.00,590.00,"96,100.00",2,10.00,1.00,0.00,0.17,-0.10,0.00,0.00
29,EIC,-,458.00,503.00,467.00,503.00,503.00,0.00,0.00,486.19,98.00,458.00,"47,647.00",5,45.00,36.00,0.00,7.71,3.34,0.00,0.00
30,FFCL,-,262.00,277.00,267.00,277.00,277.00,0.00,0.00,273.82,220.00,262.00,"60,240.00",3,15.00,10.00,0.00,3.75,1.15,0.00,0.00
31,GBBL,-,305.00,308.00,295.00,300.00,300.00,0.00,0.00,302.02,"22,154.00",305.00,"6,690,844.00",18,-5.00,13.00,0.00,4.41,-0.67,0.00,0.00
32,GBIME,-,630.00,619.00,609.00,610.00,610.00,0.00,0.00,613.24,"39,012.00",630.00,"23,923,842.00",154,-20.00,10.00,0.00,1.64,-0.53,0.00,0.00
33,GFCL,-,156.00,154.00,150.00,150.00,150.00,0.00,0.00,151.71,283.00,156.00,"42,933.00",4,-6.00,4.00,0.00,2.67,-1.14,0.00,0.00
34,GLICL,-,550.00,571.00,551.00,562.00,562.00,0.00,0.00,557.23,"5,244.00",550.00,"2,922,121.00",33,12.00,20.00,0.00,3.63,0.85,0.00,0.00
35,GMFIL,-,230.00,238.00,234.00,238.00,238.00,0.00,0.00,235.40,77.00,230.00,"18,126.00",2,8.00,4.00,0.00,1.71,1.09,0.00,0.00
36,GRAND,-,290.00,300.00,290.00,291.00,291.00,0.00,0.00,294.40,"14,124.00",290.00,"4,158,042.00",36,1.00,10.00,0.00,3.45,-1.17,0.00,0.00
37,HAMA,-,137.00,135.00,133.00,133.00,133.00,0.00,0.00,133.89,830.00,137.00,"111,130.00",14,-4.00,2.00,0.00,1.50,-0.67,0.00,0.00
38,HBL,-,971.00,985.00,950.00,950.00,950.00,0.00,0.00,962.94,"2,530.00",971.00,"2,436,236.00",10,-21.00,35.00,0.00,3.68,-1.36,0.00,0.00
39,HGI,-,500.00,505.00,486.00,495.00,495.00,0.00,0.00,492.34,"9,229.00",500.00,"4,543,812.00",9,-5.00,19.00,0.00,3.91,0.54,0.00,0.00
40,ICFC,-,261.00,256.00,256.00,256.00,256.00,0.00,0.00,256.00,500.00,261.00,"128,000.00",1,-5.00,0.00,0.00,0.00,0.00,0.00,0.00
41,IDBL,-,163.00,166.00,157.00,166.00,166.00,0.00,0.00,162.65,"6,682.00",163.00,"1,086,851.00",48,3.00,9.00,0.00,5.73,2.02,0.00,0.00
42,INDB,-,293.00,298.00,298.00,298.00,298.00,0.00,0.00,298.00,10.00,293.00,"2,980.00",1,5.00,0.00,0.00,0.00,0.00,0.00,0.00
43,INDBL,-,160.00,163.00,158.00,161.00,161.00,0.00,0.00,160.61,"1,469.00",160.00,"235,936.00",8,1.00,5.00,0.00,3.16,0.24,0.00,0.00
44,JBBL,-,173.00,173.00,170.00,171.00,171.00,0.00,0.00,170.92,"6,880.00",173.00,"1,175,920.00",45,-2.00,3.00,0.00,1.76,0.05,0.00,0.00
45,JBNL,-,295.00,300.00,294.00,295.00,295.00,0.00,0.00,296.72,"15,331.00",295.00,"4,548,961.00",62,0.00,6.00,0.00,2.04,-0.58,0.00,0.00
46,KADBL,-,218.00,224.00,220.00,224.00,224.00,0.00,0.00,222.61,716.00,218.00,"159,392.00",3,6.00,4.00,0.00,1.82,0.62,0.00,0.00
47,KAFIL,-,190.00,193.00,187.00,193.00,193.00,0.00,0.00,191.65,343.00,190.00,"65,737.00",5,3.00,6.00,0.00,3.21,0.70,0.00,0.00
48,KBBL,-,376.00,380.00,371.00,380.00,380.00,0.00,0.00,378.01,"3,660.00",376.00,"1,383,502.00",6,4.00,9.00,0.00,2.43,0.52,0.00,0.00
49,KBL,-,484.00,497.00,480.00,480.00,480.00,0.00,0.00,489.72,"24,740.00",484.00,"12,115,574.00",43,-4.00,17.00,0.00,3.54,-2.02,0.00,0.00
50,KDBL,-,120.00,120.00,117.00,120.00,120.00,0.00,0.00,119.67,"2,179.00",120.00,"260,756.00",14,0.00,3.00,0.00,2.56,0.28,0.00,0.00
51,KEBL,-,260.00,265.00,260.00,265.00,265.00,0.00,0.00,261.34,41.00,260.00,"10,715.00",4,5.00,5.00,0.00,1.92,1.38,0.00,0.00
52,KFL,-,148.00,146.00,142.00,142.00,142.00,0.00,0.00,143.95,541.00,148.00,"77,876.00",3,-6.00,4.00,0.00,2.82,-1.37,0.00,0.00
53,KFLPO,-,115.00,115.00,115.00,115.00,115.00,0.00,0.00,115.00,"13,725.00",115.00,"1,578,375.00",5,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54,KMBL,-,300.00,299.00,298.00,298.00,298.00,0.00,0.00,298.24,192.00,300.00,"57,262.00",4,-2.00,1.00,0.00,0.34,-0.08,0.00,0.00
55,KMCDB,-,708.00,695.00,681.00,681.00,681.00,0.00,0.00,689.19,83.00,708.00,"57,203.00",6,-27.00,14.00,0.00,2.06,-1.20,0.00,0.00
56,KNBL,-,158.00,158.00,158.00,158.00,158.00,0.00,0.00,158.00,111.00,158.00,"17,538.00",5,0.00,0.00,0.00,0.00,0.00,0.00,0.00
57,KRBL,-,147.00,149.00,147.00,147.00,147.00,0.00,0.00,148.67,360.00,147.00,"53,520.00",5,0.00,2.00,0.00,1.36,-1.13,0.00,0.00
58,LBL,-,533.00,540.00,530.00,535.00,535.00,0.00,0.00,535.87,"5,032.00",533.00,"2,696,485.00",14,2.00,10.00,0.00,1.89,-0.16,0.00,0.00
59,LFLC,-,195.00,197.00,191.00,191.00,191.00,0.00,0.00,192.00,"4,456.00",195.00,"855,536.00",3,-4.00,6.00,0.00,3.14,-0.52,0.00,0.00
60,LGIL,-,429.00,425.00,403.00,410.00,410.00,0.00,0.00,419.31,"2,278.00",429.00,"955,190.00",13,-19.00,22.00,0.00,5.46,-2.27,0.00,0.00
61,LICN,-,"3,530.00","3,817.00","3,530.00","3,600.00","3,600.00",0.00,0.00,"3,630.08","3,557.00","3,530.00","12,912,195.00",18,70.00,287.00,0.00,8.13,-0.84,0.00,0.00
62,MBBL,-,172.00,169.00,169.00,169.00,169.00,0.00,0.00,169.00,100.00,172.00,"16,900.00",3,-3.00,0.00,0.00,0.00,0.00,0.00,0.00
63,MBL,-,543.00,550.00,540.00,540.00,540.00,0.00,0.00,543.56,"17,052.00",543.00,"9,268,823.00",43,-3.00,10.00,0.00,1.85,-0.66,0.00,0.00
64,MDB,-,475.00,477.00,473.00,475.00,475.00,0.00,0.00,474.68,359.00,475.00,"170,411.00",6,0.00,4.00,0.00,0.85,0.07,0.00,0.00
65,MDBL,-,185.00,187.00,185.00,185.00,185.00,0.00,0.00,185.90,"2,214.00",185.00,"411,590.00",4,0.00,2.00,0.00,1.08,-0.49,0.00,0.00
66,MEGA,-,435.00,440.00,428.00,431.00,431.00,0.00,0.00,435.04,"10,886.00",435.00,"4,735,834.00",115,-4.00,12.00,0.00,2.80,-0.94,0.00,0.00
67,MFIL,-,130.00,128.00,128.00,128.00,128.00,0.00,0.00,128.00,225.00,130.00,"28,800.00",1,-2.00,0.00,0.00,0.00,0.00,0.00,0.00
68,MNBBL,-,545.00,545.00,525.00,545.00,545.00,0.00,0.00,537.52,903.00,545.00,"485,383.00",10,0.00,20.00,0.00,3.81,1.37,0.00,0.00
69,MSBBL,-,150.00,158.00,153.00,158.00,158.00,0.00,0.00,155.64,911.00,150.00,"141,786.00",7,8.00,5.00,0.00,3.27,1.50,0.00,0.00
70,MTBL,-,173.00,174.00,170.00,174.00,174.00,0.00,0.00,172.01,"1,942.00",173.00,"334,037.00",7,1.00,4.00,0.00,2.35,1.15,0.00,0.00
