S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,131.00,138.00,133.00,137.00,137.00,0.00,0.00,136.45,"8,486.00",131.00,"1,157,909.00",13,6.00,5.00,0.00,3.76,0.40,0.00,0.00
2,ADBL,-,253.00,258.00,250.00,257.00,257.00,0.00,0.00,254.63,"6,780.00",253.00,"1,726,362.00",50,4.00,8.00,0.00,3.20,0.92,0.00,0.00
3,AHPC,-,307.00,313.00,306.00,307.00,307.00,0.00,0.00,307.39,"2,531.00",307.00,"778,013.00",18,0.00,7.00,0.00,2.29,-0.13,0.00,0.00
4,ALDBL,-,98.00,98.00,98.00,98.00,98.00,0.00,0.00,98.00,140.00,98.00,"13,720.00",6,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5,ALICL,-,412.00,415.00,405.00,412.00,412.00,0.00,0.00,410.32,"3,785.00",412.00,"1,553,043.00",19,0.00,10.00,0.00,2.47,0.41,0.00,0.00
6,AXIS,-,77.00,78.00,76.00,78.00,78.00,0.00,0.00,76.70,110.00,77.00,"8,437.00",10,1.00,2.00,0.00,2.63,1.67,0.00,0.00
7,BNT,-,"1,144.00","1,126.00","1,126.00","1,126.00","1,126.00",0.00,0.00,"1,126.00",10.00,"1,144.00","11,260.00",1,-18.00,0.00,0.00,0.00,0.00,0.00,0.00
8,BOK,-,551.00,555.00,531.00,548.00,548.00,0.00,0.00,549.36,"7,462.00",551.00,"4,099,342.00",33,-3.00,24.00,0.00,4.52,-0.25,0.00,0.00
9,BPCL,-,795.00,791.00,785.00,790.00,790.00,0.00,0.00,786.31,650.00,795.00,"511,100.00",3,-5.00,6.00,0.00,0.76,0.47,0.00,0.00
10,BSBL,-,146.00,147.00,144.00,146.00,146.00,0.00,0.00,145.61,403.00,146.00,"58,679.00",11,0.00,3.00,0.00,2.08,0.27,0.00,0.00
11,BUDBL,-,98.00,97.00,92.00,92.00,92.00,0.00,0.00,92.48,"4,735.00",98.00,"437,902.00",9,-6.00,5.00,0.00,5.43,-0.52,0.00,0.00
12,CBBL,-,630.00,654.00,630.00,654.00,654.00,0.00,0.00,631.97,347.00,630.00,"219,294.00",3,24.00,24.00,0.00,3.81,3.37,0.00,0.00
13,CBL,-,138.00,139.00,138.00,139.00,139.00,0.00,0.00,138.24,"5,472.00",138.00,"756,476.00",23,1.00,1.00,0.00,0.72,0.54,0.00,0.00
14,CDBL,-,202.00,204.00,200.00,200.00,200.00,0.00,0.00,202.14,"1,624.00",202.00,"328,276.00",25,-2.00,4.00,0.00,2.00,-1.07,0.00,0.00
15,CEDBL,-,151.00,153.00,150.00,153.00,153.00,0.00,0.00,150.24,418.00,151.00,"62,802.00",2,2.00,3.00,0.00,2.00,1.80,0.00,0.00
16,CHCL,-,"1,228.00","1,239.00","1,225.00","1,230.00","1,230.00",0.00,0.00,"1,230.19","5,489.00","1,228.00","6,752,540.00",45,2.00,14.00,0.00,1.14,-0.02,0.00,0.00
17,CNDBL,-,72.00,71.00,68.00,70.00,70.00,0.00,0.00,69.90,"1,790.00",72.00,"125,120.00",63,-2.00,3.00,0.00,4.41,0.14,0.00,0.00
18,CTBNL,-,145.00,147.00,144.00,147.00,147.00,0.00,0.00,145.66,"7,110.00",145.00,"1,035,608.00",122,2.00,3.00,0.00,2.08,0.91,0.00,0.00
19,CZBIL,-,232.00,235.00,231.00,234.00,234.00,0.00,0.00,232.21,"1,482.00",232.00,"344,141.00",15,2.00,4.00,0.00,1.73,0.76,0.00,0.00
