S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,423.00,425.00,420.00,422.00,422.00,0.00,0.00,422.43,"11,352.00",423.00,"4,795,475.00",82,-1.00,5.00,0.00,1.19,-0.10,0.00,0.00
2,AHPC,-,267.00,268.00,262.00,268.00,268.00,0.00,0.00,263.56,"4,715.00",267.00,"1,242,696.00",18,1.00,6.00,0.00,2.29,1.66,0.00,0.00
3,AKPL,-,438.00,439.00,427.00,429.00,429.00,0.00,0.00,429.51,"2,938.00",438.00,"1,261,901.00",67,-9.00,12.00,0.00,2.81,-0.12,0.00,0.00
4,ALICL,-,"1,466.00","1,489.00","1,460.00","1,487.00","1,487.00",0.00,0.00,"1,478.97","2,186.00","1,466.00","3,233,030.00",23,21.00,29.00,0.00,1.99,0.54,0.00,0.00
5,API,-,554.00,558.00,545.00,552.00,552.00,0.00,0.00,551.29,"1,429.00",554.00,"787,790.00",51,-2.00,13.00,0.00,2.39,0.13,0.00,0.00
6,ARUN,-,200.00,196.00,193.00,193.00,193.00,0.00,0.00,193.86,700.00,200.00,"135,700.00",4,-7.00,3.00,0.00,1.55,-0.44,0.00,0.00
7,BARUN,-,263.00,265.00,260.00,261.00,261.00,0.00,0.00,261.82,280.00,263.00,"73,310.00",9,-2.00,5.00,0.00,1.92,-0.31,0.00,0.00
8,BHBL,-,303.00,304.00,303.00,303.00,303.00,0.00,0.00,303.17,"2,525.00",303.00,"765,500.00",5,0.00,1.00,0.00,0.33,-0.06,0.00,0.00
9,BNT,-,"6,324.00","6,200.00","6,198.00","6,199.00","6,199.00",0.00,0.00,"6,199.55",110.00,"6,324.00","681,950.00",3,-125.00,2.00,0.00,0.03,-0.01,0.00,0.00
10,BOKL,-,457.00,465.00,453.00,455.00,455.00,0.00,0.00,457.90,"14,092.00",457.00,"6,452,782.00",73,-2.00,12.00,0.00,2.65,-0.64,0.00,0.00
11,BPCL,-,640.00,633.00,630.00,630.00,630.00,0.00,0.00,631.13,"2,350.00",640.00,"1,483,150.00",5,-10.00,3.00,0.00,0.48,-0.18,0.00,0.00
12,CBBL,-,"1,543.00","1,555.00","1,536.00","1,541.00","1,541.00",0.00,0.00,"1,547.91","1,869.00","1,543.00","2,893,044.00",19,-2.00,19.00,0.00,1.24,-0.45,0.00,0.00
13,CBL,-,247.00,247.00,240.00,240.00,240.00,0.00,0.00,242.16,"19,696.00",247.00,"4,769,521.00",46,-7.00,7.00,0.00,2.92,-0.90,0.00,0.00
14,CCBL,-,367.00,371.00,365.00,366.00,366.00,0.00,0.00,366.99,"6,600.00",367.00,"2,422,119.00",68,-1.00,6.00,0.00,1.64,-0.27,0.00,0.00
15,CFCL,-,175.00,175.00,175.00,175.00,175.00,0.00,0.00,175.00,276.00,175.00,"48,300.00",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,CHCL,-,819.00,835.00,810.00,815.00,815.00,0.00,0.00,816.11,"2,249.00",819.00,"1,835,429.00",24,-4.00,25.00,0.00,3.09,-0.14,0.00,0.00
17,CIT,-,"4,100.00","4,110.00","4,035.00","4,070.00","4,070.00",0.00,0.00,"4,081.76","1,981.00","4,100.00","8,085,965.00",17,-30.00,75.00,0.00,1.86,-0.29,0.00,0.00
18,CLBSL,-,"1,295.00","1,308.00","1,273.00","1,308.00","1,308.00",0.00,0.00,"1,294.76",273.00,"1,295.00","353,470.00",10,13.00,35.00,0.00,2.75,1.01,0.00,0.00
19,CZBIL,-,381.00,385.00,380.00,382.00,382.00,0.00,0.00,381.39,"10,485.00",381.00,"3,998,908.00",66,1.00,5.00,0.00,1.32,0.16,0.00,0.00
20,DBBL,-,274.00,275.00,270.00,275.00,275.00,0.00,0.00,271.94,"7,497.00",274.00,"2,038,769.00",38,1.00,5.00,0.00,1.85,1.11,0.00,0.00
21,DDBL,-,"1,300.00","1,310.00","1,280.00","1,285.00","1,285.00",0.00,0.00,"1,292.81","3,145.00","1,300.00","4,065,895.00",36,-15.00,30.00,0.00,2.34,-0.61,0.00,0.00
22,DHPL,-,220.00,223.00,215.00,215.00,215.00,0.00,0.00,219.57,141.00,220.00,"30,959.00",14,-5.00,8.00,0.00,3.72,-2.12,0.00,0.00
23,EBL,-,"1,415.00","1,426.00","1,400.00","1,400.00","1,400.00",0.00,0.00,"1,412.21","17,064.00","1,415.00","24,097,884.00",191,-15.00,26.00,0.00,1.86,-0.87,0.00,0.00
24,EBLCP,-,901.00,918.00,883.00,900.00,900.00,0.00,0.00,893.34,613.00,901.00,"547,617.00",8,-1.00,35.00,0.00,3.96,0.74,0.00,0.00
25,EDBL,-,611.00,630.00,620.00,630.00,630.00,0.00,0.00,627.71,"1,112.00",611.00,"698,010.00",12,19.00,10.00,0.00,1.61,0.36,0.00,0.00
26,FMDBL,-,"1,011.00","1,028.00","1,010.00","1,020.00","1,020.00",0.00,0.00,"1,020.59","4,283.00","1,011.00","4,371,197.00",38,9.00,18.00,0.00,1.78,-0.06,0.00,0.00
27,FOWAD,-,"1,626.00","1,724.00","1,658.00","1,724.00","1,724.00",0.00,0.00,"1,691.00",30.00,"1,626.00","50,730.00",3,98.00,66.00,0.00,3.98,1.91,0.00,0.00
28,GBBL,-,300.00,296.00,294.00,296.00,296.00,0.00,0.00,294.43,"2,972.00",300.00,"875,054.00",21,-4.00,2.00,0.00,0.68,0.53,0.00,0.00
29,GBIME,-,381.00,382.00,377.00,377.00,377.00,0.00,0.00,378.57,"14,329.00",381.00,"5,424,568.00",72,-4.00,5.00,0.00,1.33,-0.42,0.00,0.00
30,GLICL,-,"1,050.00","1,055.00","1,022.00","1,025.00","1,025.00",0.00,0.00,"1,037.68","2,897.00","1,050.00","3,006,165.00",35,-25.00,33.00,0.00,3.23,-1.24,0.00,0.00
