S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,423.00,430.00,420.00,425.00,425.00,0.00,0.00,424.13,"8,389.00",423.00,"3,558,019.00",57,2.00,10.00,0.00,2.38,0.20,0.00,0.00
2,AHPC,-,203.00,204.00,200.00,204.00,204.00,0.00,0.00,202.14,"4,451.00",203.00,"899,728.00",21,1.00,4.00,0.00,2.00,0.91,0.00,0.00
3,AKPL,-,339.00,342.00,335.00,341.00,341.00,0.00,0.00,338.35,235.00,339.00,"79,513.00",17,2.00,7.00,0.00,2.09,0.78,0.00,0.00
4,ALICL,-,"1,375.00","1,450.00","1,399.00","1,450.00","1,450.00",0.00,0.00,"1,415.03","8,299.00","1,375.00","11,743,359.00",44,75.00,51.00,0.00,3.65,2.41,0.00,0.00
5,API,-,430.00,429.00,418.00,428.00,428.00,0.00,0.00,424.72,"1,656.00",430.00,"703,344.00",16,-2.00,11.00,0.00,2.63,0.77,0.00,0.00
6,ARUN,-,166.00,175.00,168.00,172.00,172.00,0.00,0.00,170.17,202.00,166.00,"34,374.00",7,6.00,7.00,0.00,4.17,1.06,0.00,0.00
7,BARUN,-,193.00,197.00,190.00,194.00,194.00,0.00,0.00,192.88,410.00,193.00,"79,080.00",10,1.00,7.00,0.00,3.68,0.58,0.00,0.00
8,BBC,-,"1,715.00","1,730.00","1,728.00","1,730.00","1,730.00",0.00,0.00,"1,729.21","1,200.00","1,715.00","2,075,050.00",17,15.00,2.00,0.00,0.12,0.05,0.00,0.00
9,BHBL,-,165.00,166.00,163.00,166.00,166.00,0.00,0.00,163.98,765.00,165.00,"125,445.00",5,1.00,3.00,0.00,1.84,1.22,0.00,0.00
10,BNT,-,"7,250.00","7,250.00","7,108.00","7,250.00","7,250.00",0.00,0.00,"7,131.67",60.00,"7,250.00","427,900.00",3,0.00,142.00,0.00,2.00,1.63,0.00,0.00
11,BOKL,-,405.00,409.00,404.00,405.00,405.00,0.00,0.00,405.55,"24,371.00",405.00,"9,883,701.00",79,0.00,5.00,0.00,1.24,-0.14,0.00,0.00
12,BPCL,-,680.00,690.00,668.00,668.00,668.00,0.00,0.00,675.04,"14,682.00",680.00,"9,910,970.00",44,-12.00,22.00,0.00,3.29,-1.05,0.00,0.00
13,CBBL,-,"1,040.00","1,040.00","1,020.00","1,030.00","1,030.00",0.00,0.00,"1,027.68",732.00,"1,040.00","752,262.00",10,-10.00,20.00,0.00,1.96,0.23,0.00,0.00
14,CBL,-,180.00,187.00,180.00,183.00,183.00,0.00,0.00,183.35,"30,785.00",180.00,"5,644,511.00",80,3.00,7.00,0.00,3.89,-0.19,0.00,0.00
15,CCBL,-,201.00,200.00,198.00,200.00,200.00,0.00,0.00,199.20,"18,975.00",201.00,"3,779,775.00",99,-1.00,2.00,0.00,1.01,0.40,0.00,0.00
16,CFCL,-,136.00,142.00,138.00,142.00,142.00,0.00,0.00,139.09,457.00,136.00,"63,566.00",3,6.00,4.00,0.00,2.90,2.05,0.00,0.00
17,CHCL,-,885.00,897.00,885.00,894.00,894.00,0.00,0.00,890.80,"6,777.00",885.00,"6,036,951.00",40,9.00,12.00,0.00,1.36,0.36,0.00,0.00
