S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,444.00,446.00,434.00,445.00,445.00,0.00,0.00,439.82,"9,184.00",444.00,"4,039,315.00",89,1.00,12.00,0.00,2.76,1.16,0.00,0.00
2,AHPC,-,274.00,276.00,264.00,264.00,264.00,0.00,0.00,267.76,"5,020.00",274.00,"1,344,170.00",21,-10.00,12.00,0.00,4.55,-1.43,0.00,0.00
3,AKPL,-,430.00,435.00,416.00,422.00,422.00,0.00,0.00,423.99,"10,653.00",430.00,"4,516,731.00",194,-8.00,19.00,0.00,4.57,-0.47,0.00,0.00
4,ALICL,-,"1,490.00","1,499.00","1,446.00","1,474.00","1,474.00",0.00,0.00,"1,472.82","1,370.00","1,490.00","2,017,765.00",25,-16.00,53.00,0.00,3.67,0.08,0.00,0.00
5,API,-,570.00,562.00,550.00,556.00,556.00,0.00,0.00,558.59,"3,046.00",570.00,"1,701,452.00",61,-14.00,12.00,0.00,2.18,-0.47,0.00,0.00
6,ARUN,-,200.00,201.00,195.00,196.00,196.00,0.00,0.00,198.91,"1,920.00",200.00,"381,910.00",17,-4.00,6.00,0.00,3.08,-1.49,0.00,0.00
7,BARUN,-,295.00,290.00,285.00,285.00,285.00,0.00,0.00,288.88,80.00,295.00,"23,110.00",7,-10.00,5.00,0.00,1.75,-1.36,0.00,0.00
8,BHBL,-,301.00,302.00,302.00,302.00,302.00,0.00,0.00,302.00,450.00,301.00,"135,900.00",2,1.00,0.00,0.00,0.00,0.00,0.00,0.00
9,BNT,-,"6,477.00","6,500.00","6,370.00","6,370.00","6,370.00",0.00,0.00,"6,435.00",20.00,"6,477.00","128,700.00",2,-107.00,130.00,0.00,2.04,-1.02,0.00,0.00
10,BOKL,-,463.00,468.00,452.00,460.00,460.00,0.00,0.00,460.88,"16,267.00",463.00,"7,497,170.00",86,-3.00,16.00,0.00,3.54,-0.19,0.00,0.00
11,BPCL,-,666.00,660.00,660.00,660.00,660.00,0.00,0.00,660.00,"3,000.00",666.00,"1,980,000.00",3,-6.00,0.00,0.00,0.00,0.00,0.00,0.00
12,CBBL,-,"1,572.00","1,585.00","1,550.00","1,556.00","1,556.00",0.00,0.00,"1,560.56","4,657.00","1,572.00","7,267,541.00",35,-16.00,35.00,0.00,2.26,-0.29,0.00,0.00
13,CBL,-,247.00,260.00,241.00,247.00,247.00,0.00,0.00,249.25,"12,154.00",247.00,"3,029,356.00",41,0.00,19.00,0.00,7.88,-0.91,0.00,0.00
14,CCBL,-,370.00,375.00,363.00,367.00,367.00,0.00,0.00,367.98,"5,473.00",370.00,"2,013,957.00",74,-3.00,12.00,0.00,3.31,-0.27,0.00,0.00
15,CHCL,-,830.00,833.00,821.00,825.00,825.00,0.00,0.00,826.11,"4,484.00",830.00,"3,704,279.00",41,-5.00,12.00,0.00,1.46,-0.13,0.00,0.00
16,CIT,-,"4,099.00","4,080.00","4,025.00","4,080.00","4,080.00",0.00,0.00,"4,032.22",434.00,"4,099.00","1,749,984.00",8,-19.00,55.00,0.00,1.37,1.17,0.00,0.00
17,CLBSL,-,"1,309.00","1,327.00","1,270.00","1,300.00","1,300.00",0.00,0.00,"1,315.13","1,272.00","1,309.00","1,672,845.00",20,-9.00,57.00,0.00,4.49,-1.16,0.00,0.00
18,CZBIL,-,388.00,395.00,386.00,387.00,387.00,0.00,0.00,389.73,"6,642.00",388.00,"2,588,597.00",52,-1.00,9.00,0.00,2.33,-0.71,0.00,0.00
19,DBBL,-,267.00,268.00,259.00,261.00,261.00,0.00,0.00,264.33,"4,177.00",267.00,"1,104,097.00",25,-6.00,9.00,0.00,3.47,-1.27,0.00,0.00
20,DDBL,-,"1,401.00","1,405.00","1,390.00","1,390.00","1,390.00",0.00,0.00,"1,398.60","1,820.00","1,401.00","2,545,450.00",25,-11.00,15.00,0.00,1.08,-0.62,0.00,0.00
21,DHPL,-,222.00,221.00,213.00,218.00,218.00,0.00,0.00,218.69,210.00,222.00,"45,924.00",20,-4.00,8.00,0.00,3.76,-0.31,0.00,0.00
22,EBL,-,"1,690.00","1,689.00","1,660.00","1,684.00","1,684.00",0.00,0.00,"1,677.40","9,164.00","1,690.00","15,371,660.00",86,-6.00,29.00,0.00,1.75,0.39,0.00,0.00
23,EBLCP,-,"1,503.00","1,473.00","1,361.00","1,361.00","1,361.00",0.00,0.00,"1,416.40",50.00,"1,503.00","70,820.00",5,-142.00,112.00,0.00,8.23,-4.07,0.00,0.00
24,EDBL,-,625.00,613.00,610.00,610.00,610.00,0.00,0.00,612.21,271.00,625.00,"165,910.00",2,-15.00,3.00,0.00,0.49,-0.36,0.00,0.00
