S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,196.00,202.00,196.00,202.00,202.00,0.00,0.00,199.54,"2,003.00",196.00,"399,670.00",9,6.00,6.00,0.00,3.06,1.22,0.00,0.00
2,ADBL,-,473.00,497.00,470.00,491.00,491.00,0.00,0.00,486.38,"38,768.00",473.00,"18,856,016.00",249,18.00,27.00,0.00,5.74,0.94,0.00,0.00
3,AHPC,-,580.00,591.00,570.00,581.00,581.00,0.00,0.00,576.93,"11,168.00",580.00,"6,443,184.00",27,1.00,21.00,0.00,3.68,0.70,0.00,0.00
4,AIC,-,471.00,475.00,466.00,475.00,475.00,0.00,0.00,472.26,"8,601.00",471.00,"4,061,942.00",13,4.00,9.00,0.00,1.93,0.58,0.00,0.00
5,AICPO,-,100.00,100.00,100.00,100.00,100.00,0.00,0.00,100.00,"14,944.00",100.00,"1,494,400.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6,ALDBL,-,129.00,127.00,125.00,125.00,125.00,0.00,0.00,125.95,380.00,129.00,"47,860.00",11,-4.00,2.00,0.00,1.60,-0.76,0.00,0.00
7,ALICL,-,625.00,654.00,615.00,647.00,647.00,0.00,0.00,641.83,"2,427.00",625.00,"1,557,715.00",24,22.00,39.00,0.00,6.34,0.80,0.00,0.00
8,APEX,-,145.00,159.00,143.00,152.00,152.00,0.00,0.00,149.64,"25,899.00",145.00,"3,875,593.00",195,7.00,16.00,0.00,11.19,1.55,0.00,0.00
9,BNT,-,"1,716.00","1,720.00","1,720.00","1,720.00","1,720.00",0.00,0.00,"1,720.00",101.00,"1,716.00","173,720.00",1,4.00,0.00,0.00,0.00,0.00,0.00,0.00
10,BOK,-,648.00,650.00,640.00,641.00,641.00,0.00,0.00,643.92,"4,529.00",648.00,"2,916,298.00",26,-7.00,10.00,0.00,1.56,-0.45,0.00,0.00
11,BPCL,-,"1,130.00","1,150.00","1,140.00","1,140.00","1,140.00",0.00,0.00,"1,144.33",600.00,"1,130.00","686,600.00",4,10.00,10.00,0.00,0.88,-0.38,0.00,0.00
12,BSBL,-,192.00,189.00,189.00,189.00,189.00,0.00,0.00,189.00,21.00,192.00,"3,969.00",1,-3.00,0.00,0.00,0.00,0.00,0.00,0.00
