S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACLBSL,54.65,"1,525.00","1,525.00","1,485.00","1,490.00","1,490.00",0.00,0.00,"1,494.31","3,833.00","1,525.00","5,727,690.00",123,-35.00,40.00,-2.30,2.69,-0.29,"1,938.00",450.00
2,ADBL,50.14,430.00,431.00,424.00,426.00,426.00,0.00,0.00,427.35,"36,121.00",430.00,"15,436,241.00",354,-4.00,7.00,-0.93,1.65,-0.32,576.00,313.00
3,AHPC,60.66,362.00,379.00,338.00,370.00,370.00,0.00,0.00,362.67,"808,622.00",345.00,"293,266,806.00","3,423",25.00,41.00,7.25,12.13,1.98,379.00,88.00
4,AIL,51.64,678.00,690.00,678.00,683.00,683.00,0.00,0.00,683.44,"7,990.00",691.00,"5,460,696.00",251,-8.00,12.00,-1.16,1.77,-0.06,854.00,291.00
5,AKJCL,41.74,140.00,148.00,140.00,142.00,142.00,0.00,0.00,143.96,"5,579.00",142.00,"803,148.00",94,0.00,8.00,0.00,5.71,-1.38,179.00,46.40
6,AKPL,62.90,317.00,326.00,313.00,317.00,317.00,0.00,0.00,320.99,"188,870.00",317.00,"60,625,655.00",430,0.00,13.00,0.00,4.15,-1.26,368.00,100.00
7,ALBSL,54.75,"1,403.00","1,406.00","1,380.00","1,400.00","1,400.00",0.00,0.00,"1,397.22","1,867.00","1,403.00","2,608,619.00",57,-3.00,26.00,-0.21,1.88,0.20,"1,744.00",536.00
8,ALICL,46.58,"1,205.00","1,205.00","1,190.00","1,190.00","1,190.00",0.00,0.00,"1,194.01","40,716.00","1,208.00","48,615,201.00",222,-18.00,15.00,-1.49,1.26,-0.34,"1,460.00",431.00
9,API,62.07,286.00,295.00,282.00,290.00,290.00,0.00,0.00,291.25,"205,109.00",286.00,"59,736,977.00",706,4.00,13.00,1.40,4.61,-0.43,340.00,100.00
10,BARUN,61.97,226.00,242.00,226.00,235.00,235.00,0.00,0.00,236.82,"26,996.00",230.00,"6,393,183.00",132,5.00,16.00,2.17,7.08,-0.77,276.00,79.00
11,BFC,45.22,158.00,161.00,158.00,160.00,160.00,0.00,0.00,159.68,"9,278.00",161.00,"1,481,525.00",51,-1.00,3.00,-0.62,1.90,0.20,195.00,85.00
12,BNT,51.40,"8,644.00","8,644.00","8,485.00","8,485.00","8,485.00",0.00,0.00,"8,522.40",50.00,"8,644.00","426,120.00",4,-159.00,159.00,-1.84,1.87,-0.44,"11,440.00","5,847.00"
13,BOKL,57.25,307.00,308.00,300.00,306.00,306.00,0.00,0.00,305.44,"60,456.00",312.00,"18,465,896.00",276,-6.00,8.00,-1.92,2.67,0.18,344.00,196.00
14,BPCL,52.59,393.00,398.00,392.00,394.00,394.00,0.00,0.00,394.28,"13,960.00",400.00,"5,504,116.00",133,-6.00,6.00,-1.50,1.53,-0.07,479.00,302.00
15,CBBL,50.65,"1,560.00","1,570.00","1,534.00","1,541.00","1,541.00",0.00,0.00,"1,545.79","14,830.00","1,570.00","22,924,019.00",212,-29.00,36.00,-1.85,2.35,-0.31,"1,835.00",835.00
16,CBL,42.78,226.00,230.00,225.00,227.00,227.00,0.00,0.00,226.66,"99,358.00",229.00,"22,520,816.00",328,-2.00,5.00,-0.87,2.22,0.15,276.00,125.00
17,CCBL,48.35,245.00,245.00,241.00,242.00,242.00,0.00,0.00,242.37,"72,621.00",245.00,"17,601,452.00",250,-3.00,4.00,-1.22,1.66,-0.15,298.00,136.00
18,CFCL,53.51,201.00,203.00,195.00,201.00,201.00,0.00,0.00,198.18,"5,779.00",204.00,"1,145,301.00",38,-3.00,8.00,-1.47,4.10,1.40,242.00,112.00
19,CGH,57.59,698.00,731.00,698.00,731.00,731.00,0.00,0.00,729.62,"1,629.00",665.00,"1,188,559.00",164,66.00,33.00,9.92,4.73,0.19,731.00,159.00
