S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,315.00,315.00,311.00,314.00,314.00,0.00,0.00,312.78,"6,281.00",313.00,"1,964,546.00",46,1.00,4.00,0.32,1.29,0.39,469.00,283.00
2,AHPC,-,142.00,145.00,137.00,141.00,141.00,0.00,0.00,139.51,"7,072.00",142.00,"986,618.00",30,-1.00,8.00,-0.70,5.84,1.06,283.00,138.00
3,AKPL,-,255.00,256.00,254.00,256.00,256.00,0.00,0.00,254.61,497.00,258.00,"126,540.00",17,-2.00,2.00,-0.78,0.79,0.54,423.00,212.00
4,ALICL,-,630.00,646.00,630.00,646.00,646.00,0.00,0.00,632.77,372.00,637.00,"235,390.00",7,9.00,16.00,1.41,2.54,2.05,"1,723.00",520.00
5,API,-,273.00,278.00,271.00,278.00,278.00,0.00,0.00,273.17,"7,218.00",278.00,"1,971,738.00",38,0.00,7.00,0.00,2.58,1.74,683.00,246.00
6,BARUN,-,143.00,143.00,139.00,141.00,141.00,0.00,0.00,139.99,"1,862.00",144.00,"260,666.00",24,-3.00,4.00,-2.08,2.88,0.71,270.00,138.00
7,BFC,-,108.00,108.00,104.00,104.00,104.00,0.00,0.00,105.14,366.00,108.00,"38,480.00",8,-4.00,4.00,-3.70,3.85,-1.09,430.00,80.00
8,BHBL,-,135.00,137.00,135.00,137.00,137.00,0.00,0.00,135.07,"1,368.00",137.00,"184,782.00",8,0.00,2.00,0.00,1.48,1.41,305.00,125.00
9,BNT,-,"5,500.00","5,500.00","5,500.00","5,500.00","5,500.00",0.00,0.00,"5,500.00",10.00,"5,498.00","55,000.00",1,2.00,0.00,0.04,0.00,0.00,"8,287.00","5,336.00"
10,BOKL,-,268.00,269.00,259.00,261.00,261.00,0.00,0.00,261.27,"7,514.00",264.00,"1,963,170.00",30,-3.00,10.00,-1.14,3.86,-0.10,503.00,250.00
11,BPCL,-,433.00,442.00,433.00,440.00,440.00,0.00,0.00,438.85,"2,076.00",440.00,"911,048.00",74,0.00,9.00,0.00,2.08,0.26,783.00,420.00
12,CBBL,-,841.00,880.00,841.00,880.00,880.00,0.00,0.00,860.95,657.00,856.00,"565,641.00",14,24.00,39.00,2.80,4.64,2.17,"1,752.00",733.00
13,CBL,-,150.00,151.00,148.00,148.00,148.00,0.00,0.00,149.10,"7,181.00",149.00,"1,070,700.00",34,-1.00,3.00,-0.67,2.03,-0.74,260.00,136.00
14,CCBL,-,167.00,169.00,165.00,166.00,166.00,0.00,0.00,166.45,"9,064.00",170.00,"1,508,740.00",48,-4.00,4.00,-2.35,2.42,-0.27,272.00,155.00
15,CCBLPO,-,170.00,170.00,170.00,170.00,170.00,0.00,0.00,170.00,"21,000.00",170.00,"3,570,000.00",2,0.00,0.00,0.00,0.00,0.00,209.00,100.00
16,CEFL,-,186.00,186.00,186.00,186.00,186.00,0.00,0.00,186.00,10.00,183.00,"1,860.00",1,3.00,0.00,1.64,0.00,0.00,290.00,111.00
17,CFCL,-,113.00,114.00,112.00,114.00,114.00,0.00,0.00,112.50,333.00,112.00,"37,462.00",4,2.00,2.00,1.79,1.79,1.32,216.00,110.00
18,CHCL,-,750.00,759.00,745.00,759.00,759.00,0.00,0.00,748.60,"5,535.00",752.00,"4,143,512.00",36,7.00,14.00,0.93,1.88,1.37,975.00,543.74
19,CHL,-,131.00,132.00,129.00,129.00,129.00,0.00,0.00,130.77,324.00,133.00,"42,368.00",24,-4.00,3.00,-3.01,2.33,-1.37,355.00,125.00
20,CIT,-,"2,460.00","2,460.00","2,435.00","2,455.00","2,455.00",0.00,0.00,"2,449.77",282.00,"2,440.00","690,835.00",10,15.00,25.00,0.61,1.03,0.21,"4,857.00","2,298.00"
