S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACLBSL,34.87,"1,015.90","1,018.00",998.00,"1,002.00","1,002.00",0.00,0.00,"1,005.40",750.00,"1,018.00","754,049.90",41,-16.00,20.00,-1.57,2.00,-0.34,"1,870.00",998.00
2,ADBL,35.36,374.00,378.00,365.00,366.90,366.90,0.00,0.00,368.56,"40,684.00",376.80,"14,994,651.40",456,-9.90,13.00,-2.63,3.56,-0.45,620.00,365.00
3,AHPC,33.65,437.00,447.00,428.20,433.00,433.00,0.00,0.00,436.50,"100,503.00",439.00,"43,869,855.10",545,-6.00,18.80,-1.37,4.39,-0.81,785.00,237.00
4,AIL,30.72,663.30,684.00,660.00,664.00,664.00,0.00,0.00,666.93,"4,439.00",673.00,"2,960,486.50",122,-9.00,24.00,-1.34,3.64,-0.44,976.00,588.80
5,AKJCL,31.16,268.00,273.00,259.00,262.50,262.50,0.00,0.00,266.12,"32,959.00",268.00,"8,770,948.50",235,-5.50,14.00,-2.05,5.41,-1.38,502.00,143.00
6,AKPL,33.50,450.00,455.00,437.10,442.00,442.00,0.00,0.00,442.67,"56,845.00",449.00,"25,163,326.00",436,-7.00,17.90,-1.56,4.10,-0.15,882.40,314.00
7,ALBSL,41.14,"1,324.00","1,358.00","1,319.50","1,330.00","1,330.00",0.00,0.00,"1,333.22","1,374.00","1,324.00","1,831,845.50",61,6.00,38.50,0.45,2.92,-0.24,"2,101.20","1,176.00"
8,ALICL,35.16,805.00,824.90,790.00,808.00,808.00,0.00,0.00,807.44,"37,433.00",815.00,"30,224,810.30",176,-7.00,34.90,-0.86,4.42,0.07,"1,565.00",775.00
9,API,38.37,325.00,335.00,318.00,320.20,320.20,0.00,0.00,324.12,"100,302.00",328.50,"32,510,180.30",679,-8.30,17.00,-2.53,5.35,-1.23,670.00,300.00
10,BARUN,33.59,439.00,439.00,422.00,426.00,426.00,0.00,0.00,427.91,"13,024.00",439.00,"5,573,084.40",110,-13.00,17.00,-2.96,4.03,-0.45,763.40,225.00
