S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,425.00,441.00,425.00,432.00,432.00,0.00,0.00,430.05,"10,953.00",425.00,"4,710,293.00",71,7.00,16.00,0.00,3.76,0.45,0.00,0.00
2,AHPC,-,206.00,209.00,201.00,209.00,209.00,0.00,0.00,203.93,"5,776.00",206.00,"1,177,906.00",28,3.00,8.00,0.00,3.98,2.43,0.00,0.00
3,AKPL,-,353.00,364.00,347.00,354.00,354.00,0.00,0.00,358.08,"3,578.00",353.00,"1,281,211.00",43,1.00,17.00,0.00,4.90,-1.15,0.00,0.00
4,ALICL,-,"1,402.00","1,449.00","1,400.00","1,437.00","1,437.00",0.00,0.00,"1,427.71",976.00,"1,402.00","1,393,445.00",13,35.00,49.00,0.00,3.50,0.65,0.00,0.00
5,API,-,512.00,513.00,495.00,507.00,507.00,0.00,0.00,504.71,"3,453.00",512.00,"1,742,779.00",43,-5.00,18.00,0.00,3.64,0.45,0.00,0.00
6,ARUN,-,155.00,161.00,158.00,161.00,161.00,0.00,0.00,159.50,60.00,155.00,"9,570.00",2,6.00,3.00,0.00,1.90,0.93,0.00,0.00
7,BARUN,-,198.00,198.00,195.00,197.00,197.00,0.00,0.00,196.56,90.00,198.00,"17,690.00",9,-1.00,3.00,0.00,1.54,0.23,0.00,0.00
8,BBC,-,"2,030.00","2,000.00","1,922.00","1,935.00","1,935.00",0.00,0.00,"1,937.47",669.00,"2,030.00","1,296,167.00",19,-95.00,78.00,0.00,4.06,-0.13,0.00,0.00
9,BHBL,-,178.00,181.00,178.00,179.00,179.00,0.00,0.00,178.77,590.00,178.00,"105,475.00",6,1.00,3.00,0.00,1.69,0.13,0.00,0.00
10,BNT,-,"5,900.00","6,138.00","6,018.00","6,020.00","6,020.00",0.00,0.00,"6,118.17",120.00,"5,900.00","734,180.00",3,120.00,120.00,0.00,1.99,-1.63,0.00,0.00
11,BOKL,-,408.00,412.00,406.00,411.00,411.00,0.00,0.00,409.55,"15,240.00",408.00,"6,241,584.00",86,3.00,6.00,0.00,1.48,0.35,0.00,0.00
12,BPCL,-,650.00,685.00,660.00,679.00,679.00,0.00,0.00,675.36,"32,945.00",650.00,"22,249,816.00",139,29.00,25.00,0.00,3.79,0.54,0.00,0.00
13,CBBL,-,"1,100.00","1,132.00","1,108.00","1,120.00","1,120.00",0.00,0.00,"1,115.95","1,485.00","1,100.00","1,657,190.00",13,20.00,24.00,0.00,2.17,0.36,0.00,0.00
14,CBL,-,196.00,198.00,195.00,198.00,198.00,0.00,0.00,196.50,"12,654.00",196.00,"2,486,467.00",64,2.00,3.00,0.00,1.54,0.76,0.00,0.00
15,CCBL,-,215.00,220.00,216.00,219.00,219.00,0.00,0.00,217.71,"17,332.00",215.00,"3,773,277.00",100,4.00,4.00,0.00,1.85,0.59,0.00,0.00
16,CFCL,-,184.00,187.00,181.00,187.00,187.00,0.00,0.00,182.41,444.00,184.00,"80,991.00",4,3.00,6.00,0.00,3.31,2.45,0.00,0.00
17,CHCL,-,866.00,918.00,855.00,918.00,918.00,0.00,0.00,892.04,"46,218.00",866.00,"41,228,336.00",271,52.00,63.00,0.00,7.37,2.83,0.00,0.00
18,CHL,-,170.00,180.00,169.00,180.00,180.00,0.00,0.00,173.98,82.00,170.00,"14,266.00",7,10.00,11.00,0.00,6.51,3.35,0.00,0.00
19,CIT,-,"3,590.00","3,800.00","3,590.00","3,610.00","3,610.00",0.00,0.00,"3,669.76","4,502.00","3,590.00","16,521,275.00",72,20.00,210.00,0.00,5.85,-1.66,0.00,0.00
20,CLBSL,-,"1,036.00","1,069.00","1,025.00","1,025.00","1,025.00",0.00,0.00,"1,033.83",435.00,"1,036.00","449,715.00",11,-11.00,44.00,0.00,4.29,-0.86,0.00,0.00
21,CZBIL,-,295.00,303.00,293.00,302.00,302.00,0.00,0.00,298.58,"17,869.00",295.00,"5,335,330.00",73,7.00,10.00,0.00,3.41,1.13,0.00,0.00
22,DBBL,-,196.00,199.00,188.00,198.00,198.00,0.00,0.00,192.32,"6,704.00",196.00,"1,289,280.00",26,2.00,11.00,0.00,5.85,2.87,0.00,0.00
23,DDBL,-,"1,135.00","1,150.00","1,126.00","1,139.00","1,139.00",0.00,0.00,"1,134.39","1,726.00","1,135.00","1,957,954.00",21,4.00,24.00,0.00,2.13,0.40,0.00,0.00
24,DHPL,-,148.00,150.00,146.00,150.00,150.00,0.00,0.00,148.33,99.00,148.00,"14,685.00",9,2.00,4.00,0.00,2.74,1.11,0.00,0.00
25,EBL,-,"1,179.00","1,200.00","1,177.00","1,195.00","1,195.00",0.00,0.00,"1,187.08","20,075.00","1,179.00","23,830,668.00",200,16.00,23.00,0.00,1.95,0.66,0.00,0.00
26,EBLCP,-,816.00,805.00,784.00,784.00,784.00,0.00,0.00,788.33,132.00,816.00,"104,060.00",3,-32.00,21.00,0.00,2.68,-0.55,0.00,0.00
27,EDBL,-,390.00,399.00,385.00,399.00,399.00,0.00,0.00,395.50,"1,446.00",390.00,"571,894.00",9,9.00,14.00,0.00,3.64,0.88,0.00,0.00
28,EIC,-,"2,509.00","2,575.00","2,530.00","2,575.00","2,575.00",0.00,0.00,"2,558.31",690.00,"2,509.00","1,765,235.00",14,66.00,45.00,0.00,1.78,0.65,0.00,0.00
29,FMDBL,-,816.00,830.00,805.00,812.00,812.00,0.00,0.00,822.44,"1,127.00",816.00,"926,888.00",18,-4.00,25.00,0.00,3.11,-1.29,0.00,0.00
30,FOWAD,-,"3,357.00","3,414.00","3,379.00","3,408.00","3,408.00",0.00,0.00,"3,399.99",810.00,"3,357.00","2,753,990.00",33,51.00,35.00,0.00,1.04,0.24,0.00,0.00
31,GBBL,-,246.00,252.00,247.00,251.00,251.00,0.00,0.00,249.75,"6,526.00",246.00,"1,629,855.00",42,5.00,5.00,0.00,2.02,0.50,0.00,0.00
32,GBIME,-,320.00,327.00,314.00,327.00,327.00,0.00,0.00,323.15,"26,758.00",320.00,"8,646,918.00",65,7.00,13.00,0.00,4.14,1.18,0.00,0.00
33,GDBL,-,333.00,339.00,330.00,330.00,330.00,0.00,0.00,331.78,"8,494.00",333.00,"2,818,140.00",41,-3.00,9.00,0.00,2.73,-0.54,0.00,0.00
34,GDBLPO,-,200.00,200.00,200.00,200.00,200.00,0.00,0.00,200.00,"9,789.00",200.00,"1,957,800.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
35,GFCL,-,171.00,174.00,170.00,170.00,170.00,0.00,0.00,172.13,211.00,171.00,"36,320.00",3,-1.00,4.00,0.00,2.35,-1.25,0.00,0.00
36,GLICL,-,962.00,980.00,958.00,962.00,962.00,0.00,0.00,966.89,"7,006.00",962.00,"6,774,045.00",43,0.00,22.00,0.00,2.30,-0.51,0.00,0.00
37,GMFIL,-,190.00,193.00,190.00,190.00,190.00,0.00,0.00,191.62,"5,428.00",190.00,"1,040,122.00",5,0.00,3.00,0.00,1.58,-0.85,0.00,0.00
38,GRDBL,-,600.00,600.00,579.00,588.00,588.00,0.00,0.00,584.99,"1,787.00",600.00,"1,045,376.00",54,-12.00,21.00,0.00,3.63,0.51,0.00,0.00
39,GUFL,-,161.00,162.00,158.00,162.00,162.00,0.00,0.00,158.42,611.00,161.00,"96,794.00",5,1.00,4.00,0.00,2.53,2.21,0.00,0.00
40,HAMRO,-,190.00,193.00,193.00,193.00,193.00,0.00,0.00,193.00,595.00,190.00,"114,835.00",4,3.00,0.00,0.00,0.00,0.00,0.00,0.00
41,HBL,-,850.00,864.00,852.00,863.00,863.00,0.00,0.00,861.80,998.00,850.00,"860,072.00",19,13.00,12.00,0.00,1.41,0.14,0.00,0.00
42,HGI,-,620.00,656.00,630.00,640.00,640.00,0.00,0.00,643.75,"2,171.00",620.00,"1,397,579.00",28,20.00,26.00,0.00,4.13,-0.59,0.00,0.00
43,HIDCL,-,178.00,185.00,178.00,179.00,179.00,0.00,0.00,180.93,"7,347.00",178.00,"1,329,326.00",51,1.00,7.00,0.00,3.93,-1.08,0.00,0.00
44,HPPL,-,371.00,385.00,358.00,385.00,385.00,0.00,0.00,367.47,"6,509.00",371.00,"2,391,880.00",112,14.00,27.00,0.00,7.54,4.55,0.00,0.00
45,ICFC,-,218.00,222.00,222.00,222.00,222.00,0.00,0.00,222.00,300.00,218.00,"66,600.00",2,4.00,0.00,0.00,0.00,0.00,0.00,0.00
46,JBBL,-,183.00,193.00,182.00,188.00,188.00,0.00,0.00,186.74,"12,867.00",183.00,"2,402,812.00",50,5.00,11.00,0.00,6.04,0.67,0.00,0.00
47,JBNL,-,234.00,241.00,232.00,240.00,240.00,0.00,0.00,238.05,"36,807.00",234.00,"8,761,771.00",43,6.00,9.00,0.00,3.88,0.81,0.00,0.00
48,JFL,-,238.00,235.00,231.00,231.00,231.00,0.00,0.00,233.17,650.00,238.00,"151,560.00",5,-7.00,4.00,0.00,1.73,-0.94,0.00,0.00
49,JSLBB,-,"3,425.00","3,660.00","3,440.00","3,660.00","3,660.00",0.00,0.00,"3,580.78",200.00,"3,425.00","716,156.00",21,235.00,220.00,0.00,6.40,2.16,0.00,0.00
