S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,316.00,319.00,315.00,319.00,319.00,0.00,0.00,316.41,"5,984.00",318.00,"1,893,378.00",39,1.00,4.00,0.31,1.27,0.81,469.00,283.00
2,AHPC,-,142.00,142.00,139.00,140.00,140.00,0.00,0.00,139.01,"5,073.00",141.00,"705,219.00",18,-1.00,3.00,-0.71,2.16,0.70,283.00,137.00
3,AKPL,-,255.00,255.00,252.00,255.00,255.00,0.00,0.00,254.39,192.00,254.00,"48,843.00",13,1.00,3.00,0.39,1.19,0.24,420.00,212.00
4,ALICL,-,645.00,645.00,619.00,622.00,622.00,0.00,0.00,624.04,"1,509.00",640.00,"941,670.00",11,-18.00,26.00,-2.81,4.20,-0.33,"1,647.00",520.00
5,API,-,273.00,274.00,269.00,274.00,274.00,0.00,0.00,271.26,"3,689.00",274.00,"1,000,677.00",15,0.00,5.00,0.00,1.86,1.00,683.00,246.00
6,BARUN,-,141.00,141.00,141.00,141.00,141.00,0.00,0.00,141.00,10.00,143.00,"1,410.00",1,-2.00,0.00,-1.40,0.00,0.00,270.00,138.00
7,BFC,-,101.00,101.00,99.00,100.00,100.00,0.00,0.00,99.13,"1,010.00",101.00,"100,120.00",4,-1.00,2.00,-0.99,2.02,0.87,422.00,80.00
8,BHBL,-,133.00,133.00,131.00,131.00,131.00,0.00,0.00,131.10,200.00,133.00,"26,220.00",2,-2.00,2.00,-1.50,1.53,-0.08,304.00,125.00
9,BNT,-,"5,401.00","5,401.00","5,400.00","5,400.00","5,400.00",0.00,0.00,"5,400.20",50.00,"5,400.00","270,010.00",3,0.00,1.00,0.00,0.02,0.00,"8,287.00","5,336.00"
10,BOKL,-,263.00,265.00,260.00,260.00,260.00,0.00,0.00,261.72,"3,373.00",258.00,"882,766.00",18,2.00,5.00,0.78,1.92,-0.66,500.00,250.00
11,BPCL,-,431.00,440.00,431.00,436.00,436.00,0.00,0.00,436.96,"1,840.00",435.00,"804,000.00",65,1.00,9.00,0.23,2.09,-0.22,783.00,420.00
12,CBBL,-,865.00,870.00,860.00,864.00,864.00,0.00,0.00,864.88,"1,645.00",858.00,"1,422,730.00",17,6.00,10.00,0.70,1.16,-0.10,"1,752.00",733.00
13,CBL,-,147.00,150.00,147.00,149.00,149.00,0.00,0.00,148.15,"8,890.00",149.00,"1,317,068.00",44,0.00,3.00,0.00,2.04,0.57,260.00,136.00
14,CCBL,-,166.00,168.00,165.00,166.00,166.00,0.00,0.00,166.17,"14,151.00",166.00,"2,351,470.00",47,0.00,3.00,0.00,1.82,-0.10,270.00,155.00
15,CEFL,-,165.00,165.00,152.00,152.00,152.00,0.00,0.00,155.78,"1,470.00",168.00,"228,990.00",14,-16.00,13.00,-9.52,8.55,-2.48,290.00,111.00
16,CFCL,-,112.00,113.00,112.00,112.00,112.00,0.00,0.00,112.57,"1,423.00",112.00,"160,186.00",9,0.00,1.00,0.00,0.89,-0.51,216.00,110.00
17,CHCL,-,740.00,768.00,738.00,740.00,740.00,0.00,0.00,703.91,"3,942.00",740.00,"2,774,831.00",39,0.00,30.00,0.00,4.07,4.88,975.00,543.74
