S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,219.00,215.00,207.00,207.00,207.00,0.00,0.00,212.56,"1,754.00",219.00,"372,830.00",7,-12.00,8.00,0.00,3.86,-2.69,0.00,0.00
2,ADBL,-,462.00,475.00,441.00,468.00,468.00,0.00,0.00,460.76,"65,735.00",462.00,"30,288,296.00",202,6.00,34.00,0.00,7.71,1.55,0.00,0.00
3,AHPC,-,596.00,600.00,579.00,590.00,590.00,0.00,0.00,590.15,"10,636.00",596.00,"6,276,840.00",45,-6.00,21.00,0.00,3.63,-0.03,0.00,0.00
4,AIC,-,451.00,470.00,450.00,470.00,470.00,0.00,0.00,457.80,"2,881.00",451.00,"1,318,926.00",8,19.00,20.00,0.00,4.44,2.60,0.00,0.00
5,ALICL,-,630.00,654.00,621.00,634.00,634.00,0.00,0.00,635.61,"3,485.00",630.00,"2,215,101.00",23,4.00,33.00,0.00,5.31,-0.25,0.00,0.00
6,APEX,-,163.00,169.00,148.00,160.00,160.00,0.00,0.00,158.35,"11,098.00",163.00,"1,757,385.00",92,-3.00,21.00,0.00,14.19,1.03,0.00,0.00
7,ARDBL,-,137.00,133.00,131.00,131.00,131.00,0.00,0.00,132.23,990.00,137.00,"130,910.00",19,-6.00,2.00,0.00,1.53,-0.94,0.00,0.00
8,BBC,-,"1,764.00","1,763.00","1,729.00","1,763.00","1,763.00",0.00,0.00,"1,750.24",413.00,"1,764.00","722,849.00",5,-1.00,34.00,0.00,1.97,0.72,0.00,0.00
9,BOK,-,655.00,653.00,637.00,637.00,637.00,0.00,0.00,645.12,"4,453.00",655.00,"2,872,704.00",20,-18.00,16.00,0.00,2.51,-1.27,0.00,0.00
10,BPCL,-,"1,110.00","1,145.00","1,115.00","1,135.00","1,135.00",0.00,0.00,"1,130.77","2,152.00","1,110.00","2,433,416.00",7,25.00,30.00,0.00,2.69,0.37,0.00,0.00
11,BSBL,-,195.00,194.00,191.00,192.00,192.00,0.00,0.00,192.34,92.00,195.00,"17,695.00",3,-3.00,3.00,0.00,1.57,-0.18,0.00,0.00
12,BUDBL,-,130.00,129.00,123.00,123.00,123.00,0.00,0.00,126.02,"1,219.00",130.00,"153,623.00",5,-7.00,6.00,0.00,4.88,-2.46,0.00,0.00
13,CDBL,-,265.00,265.00,255.00,255.00,255.00,0.00,0.00,257.59,"1,635.00",265.00,"421,163.00",10,-10.00,10.00,0.00,3.92,-1.02,0.00,0.00
14,CEDBL,-,256.00,261.00,256.00,260.00,260.00,0.00,0.00,258.90,"4,608.00",256.00,"1,193,012.00",10,4.00,5.00,0.00,1.95,0.42,0.00,0.00
15,CHCL,-,"1,489.00","1,500.00","1,465.00","1,470.00","1,470.00",0.00,0.00,"1,476.41","13,051.00","1,489.00","19,268,576.00",71,-19.00,35.00,0.00,2.39,-0.44,0.00,0.00
16,CIT,-,"2,045.00","2,060.00","2,045.00","2,060.00","2,060.00",0.00,0.00,"2,050.21",620.00,"2,045.00","1,271,130.00",6,15.00,15.00,0.00,0.73,0.48,0.00,0.00
17,CNDBL,-,98.00,97.00,97.00,97.00,97.00,0.00,0.00,97.00,40.00,98.00,"3,880.00",2,-1.00,0.00,0.00,0.00,0.00,0.00,0.00
18,CZBIL,-,435.00,442.00,435.00,435.00,435.00,0.00,0.00,438.89,"10,166.00",435.00,"4,461,784.00",67,0.00,7.00,0.00,1.61,-0.89,0.00,0.00
19,CZBILP,-,135.00,133.00,133.00,133.00,133.00,0.00,0.00,"14,557.31","10,877.00",135.00,"158,339,824.00",2,-2.00,0.00,0.00,0.00,"-10,845.34",0.00,0.00
20,EBL,-,"2,230.00","2,225.00","2,150.00","2,185.00","2,185.00",0.00,0.00,"2,193.55","3,755.00","2,230.00","8,236,793.00",27,-45.00,75.00,0.00,3.49,-0.39,0.00,0.00
