S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,295.00,295.00,290.00,290.00,290.00,0.00,0.00,292.96,"2,454.00",295.00,"718,927.00",7,-5.00,5.00,0.00,1.72,-1.02,0.00,0.00
2,ADBL,-,465.00,465.00,456.00,456.00,456.00,0.00,0.00,457.29,"1,652.00",465.00,"755,440.00",10,-9.00,9.00,0.00,1.97,-0.28,0.00,0.00
3,AHPC,-,263.00,272.00,263.00,270.00,270.00,0.00,0.00,267.88,"3,276.00",263.00,"877,568.00",15,7.00,9.00,0.00,3.42,0.79,0.00,0.00
4,ALICL,-,"1,075.00","1,142.00","1,085.00","1,115.00","1,115.00",0.00,0.00,"1,106.08","7,133.00","1,075.00","7,889,665.00",42,40.00,57.00,0.00,5.25,0.80,0.00,0.00
5,API,-,400.00,401.00,393.00,400.00,400.00,0.00,0.00,399.75,"23,721.00",400.00,"9,482,444.00","1,045",0.00,8.00,0.00,2.04,0.06,0.00,0.00
6,ARDBL,-,200.00,202.00,196.00,197.00,197.00,0.00,0.00,198.36,"1,703.00",200.00,"337,800.00",52,-3.00,6.00,0.00,3.06,-0.69,0.00,0.00
7,BARUN,-,317.00,315.00,303.00,305.00,305.00,0.00,0.00,310.70,"1,440.00",317.00,"447,410.00",138,-12.00,12.00,0.00,3.96,-1.87,0.00,0.00
8,BFCL,-,129.00,129.00,127.00,127.00,127.00,0.00,0.00,128.30,129.00,129.00,"16,551.00",9,-2.00,2.00,0.00,1.57,-1.03,0.00,0.00
9,BGDBL,-,252.00,250.00,250.00,250.00,250.00,0.00,0.00,250.00,640.00,252.00,"160,000.00",3,-2.00,0.00,0.00,0.00,0.00,0.00,0.00
10,BHBL,-,290.00,292.00,290.00,290.00,290.00,0.00,0.00,290.04,"1,530.00",290.00,"443,760.00",3,0.00,2.00,0.00,0.69,-0.01,0.00,0.00
