S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,318.00,324.00,309.00,324.00,324.00,0.00,0.00,320.51,"5,030.00",318.00,"1,612,155.00",6,6.00,15.00,0.00,4.85,1.08,0.00,0.00
2,ADBL,-,605.00,609.00,580.00,600.00,600.00,0.00,0.00,595.47,"12,597.00",605.00,"7,501,131.00",70,-5.00,29.00,0.00,5.00,0.76,0.00,0.00
3,AHPC,-,477.00,476.00,433.00,476.00,476.00,0.00,0.00,451.22,"60,787.00",477.00,"27,428,216.00",187,-1.00,43.00,0.00,9.93,5.21,0.00,0.00
4,ALDBL,-,243.00,239.00,239.00,239.00,239.00,0.00,0.00,239.00,80.00,243.00,"19,120.00",4,-4.00,0.00,0.00,0.00,0.00,0.00,0.00
5,ALICL,-,"1,165.00","1,142.00","1,049.00","1,060.00","1,060.00",0.00,0.00,"1,062.21","18,074.00","1,165.00","19,198,464.00",67,-105.00,93.00,0.00,8.87,-0.21,0.00,0.00
6,APEX,-,136.00,134.00,128.00,130.00,130.00,0.00,0.00,130.34,"1,841.00",136.00,"239,953.00",13,-6.00,6.00,0.00,4.69,-0.26,0.00,0.00
7,ARDBL,-,166.00,164.00,157.00,164.00,164.00,0.00,0.00,160.16,"1,031.00",166.00,"165,128.00",13,-2.00,7.00,0.00,4.46,2.34,0.00,0.00
8,BBBL,-,442.00,449.00,448.00,449.00,449.00,0.00,0.00,448.62,"2,678.00",442.00,"1,201,416.00",3,7.00,1.00,0.00,0.22,0.08,0.00,0.00
9,BLDBL,-,186.00,204.00,189.00,204.00,204.00,0.00,0.00,189.37,"1,219.00",186.00,"230,841.00",6,18.00,15.00,0.00,7.94,7.17,0.00,0.00
10,BNT,-,"1,646.00","1,678.00","1,678.00","1,678.00","1,678.00",0.00,0.00,"1,678.00","2,000.00","1,646.00","3,356,000.00",2,32.00,0.00,0.00,0.00,0.00,0.00,0.00
11,BPCL,-,800.00,790.00,750.00,769.00,769.00,0.00,0.00,765.61,"3,515.00",800.00,"2,691,110.00",15,-31.00,40.00,0.00,5.33,0.44,0.00,0.00
12,BSBL,-,302.00,302.00,290.00,296.00,296.00,0.00,0.00,293.93,"2,134.00",302.00,"627,236.00",18,-6.00,12.00,0.00,4.14,0.70,0.00,0.00
