S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,128.00,126.00,126.00,126.00,126.00,0.00,0.00,126.00,28.00,128.00,"3,528.00",1,-2.00,0.00,0.00,0.00,0.00,0.00,0.00
2,ADBL,-,260.00,260.00,255.00,256.00,256.00,0.00,0.00,256.65,"3,560.00",260.00,"913,664.00",29,-4.00,5.00,0.00,1.96,-0.25,0.00,0.00
3,AHPC,-,318.00,325.00,315.00,320.00,320.00,0.00,0.00,318.62,"3,707.00",318.00,"1,181,137.00",14,2.00,10.00,0.00,3.17,0.43,0.00,0.00
4,AIC,-,251.00,251.00,248.00,248.00,248.00,0.00,0.00,250.89,730.00,251.00,"183,149.00",3,-3.00,3.00,0.00,1.21,-1.16,0.00,0.00
5,ALDBL,-,102.00,102.00,100.00,102.00,102.00,0.00,0.00,100.42,120.00,102.00,"12,050.00",7,0.00,2.00,0.00,2.00,1.55,0.00,0.00
6,ALICL,-,399.00,405.00,395.00,402.00,402.00,0.00,0.00,401.09,"11,218.00",399.00,"4,499,472.00",44,3.00,10.00,0.00,2.53,0.23,0.00,0.00
7,AXIS,-,93.00,92.00,84.00,84.00,84.00,0.00,0.00,87.53,441.00,93.00,"38,599.00",11,-9.00,8.00,0.00,9.52,-4.20,0.00,0.00
8,BBC,-,"1,776.00","1,776.00","1,776.00","1,776.00","1,776.00",0.00,0.00,"1,776.00",36.00,"1,776.00","63,936.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9,BGDBL,-,107.00,105.00,102.00,102.00,102.00,0.00,0.00,103.02,"1,050.00",107.00,"108,170.00",3,-5.00,3.00,0.00,2.94,-1.00,0.00,0.00
10,BOK,-,555.00,560.00,547.00,549.00,549.00,0.00,0.00,552.41,"8,887.00",555.00,"4,909,260.00",32,-6.00,13.00,0.00,2.38,-0.62,0.00,0.00
11,BPCL,-,800.00,790.00,790.00,790.00,790.00,0.00,0.00,790.00,743.00,800.00,"586,970.00",1,-10.00,0.00,0.00,0.00,0.00,0.00,0.00
