S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,403.00,405.00,401.00,402.00,402.00,0.00,0.00,403.12,"24,044.00",403.00,"9,692,672.00",87,-1.00,4.00,-0.25,1.00,-0.28,451.00,290.00
2,AHPC,-,110.00,110.00,107.00,107.00,107.00,0.00,0.00,107.68,"1,761.00",111.00,"189,630.00",12,-4.00,3.00,-3.60,2.80,-0.64,165.00,96.00
3,AKJCL,-,75.00,76.00,74.00,75.00,75.00,0.00,0.00,74.80,460.00,74.00,"34,410.00",24,1.00,2.00,1.35,2.70,0.26,106.00,71.00
4,AKPL,-,172.00,183.00,172.00,180.00,180.00,0.00,0.00,179.24,830.00,181.00,"148,768.00",22,-1.00,11.00,-0.55,6.40,0.42,296.00,146.00
5,ALBSL,-,404.00,415.00,396.00,400.00,400.00,0.00,0.00,401.06,"1,840.00",404.00,"737,950.00",76,-4.00,19.00,-0.99,4.80,-0.26,555.00,300.00
6,ALICL,-,390.00,394.00,390.00,394.00,394.00,0.00,0.00,390.15,520.00,393.00,"202,880.00",4,1.00,4.00,0.25,1.03,0.98,694.00,370.00
7,API,-,147.00,150.00,147.00,149.00,149.00,0.00,0.00,147.82,"3,423.00",149.00,"505,974.00",27,0.00,3.00,0.00,2.04,0.79,313.00,120.00
8,BARUN,-,92.00,92.00,92.00,92.00,92.00,0.00,0.00,92.00,70.00,93.00,"6,440.00",7,-1.00,0.00,-1.08,0.00,0.00,160.00,89.00
9,BFC,-,106.00,106.00,105.00,105.00,105.00,0.00,0.00,105.49,"1,079.00",104.00,"113,824.00",7,1.00,1.00,0.96,0.95,-0.47,124.00,80.00
10,BNT,-,"6,474.00","6,474.00","6,474.00","6,474.00","6,474.00",0.00,0.00,"6,474.00",10.00,"6,605.00","64,740.00",1,-131.00,0.00,-1.98,0.00,0.00,"7,384.00","5,243.00"
11,BOKL,-,270.00,270.00,261.00,264.00,264.00,0.00,0.00,264.37,"8,401.00",264.00,"2,220,990.00",44,0.00,9.00,0.00,3.45,-0.14,350.00,231.00
12,BPCL,-,406.00,407.00,402.00,403.00,403.00,0.00,0.00,403.32,"6,306.00",406.00,"2,543,310.00",77,-3.00,5.00,-0.74,1.24,-0.08,496.00,332.00
13,CBBL,-,928.00,933.00,928.00,930.00,930.00,0.00,0.00,930.15,"4,739.00",928.00,"4,407,976.00",33,2.00,5.00,0.22,0.54,-0.02,"1,120.00",800.00
14,CBL,-,145.00,147.00,145.00,146.00,146.00,0.00,0.00,145.92,"16,008.00",146.00,"2,335,815.00",72,0.00,2.00,0.00,1.38,0.06,188.00,141.00
15,CCBL,-,166.00,168.00,164.00,166.00,166.00,0.00,0.00,165.85,"20,002.00",166.00,"3,317,397.00",68,0.00,4.00,0.00,2.44,0.09,203.00,155.00
16,CEFL,-,100.00,100.00,100.00,100.00,100.00,0.00,0.00,100.00,200.00,102.00,"20,000.00",1,-2.00,0.00,-1.96,0.00,0.00,193.00,92.00
17,CFCL,-,117.00,119.00,117.00,118.00,118.00,0.00,0.00,117.78,"2,050.00",118.00,"241,450.00",7,0.00,2.00,0.00,1.71,0.19,129.00,104.00
18,CHCL,-,536.00,536.00,515.00,515.00,515.00,0.00,0.00,519.66,"1,211.00",511.00,"629,305.00",15,4.00,21.00,0.78,4.08,-0.90,790.00,493.00
19,CHL,-,93.00,94.00,93.00,93.00,93.00,0.00,0.00,93.25,40.00,92.00,"3,730.00",4,1.00,1.00,1.09,1.08,-0.27,148.00,91.00
20,CIT,-,"2,500.00","2,505.00","2,499.00","2,500.00","2,500.00",0.00,0.00,"2,500.53","1,116.00","2,514.00","2,790,587.00",27,-14.00,6.00,-0.56,0.24,-0.02,"2,948.00","1,577.00"
21,CLBSL,-,513.00,523.00,513.00,516.00,516.00,0.00,0.00,516.45,55.00,540.00,"28,405.00",5,-24.00,10.00,-4.44,1.95,-0.09,805.00,500.00
22,CMF1,-,9.66,9.66,9.65,9.65,9.65,0.00,0.00,9.66,"5,500.00",9.55,"53,129.00",3,0.00,0.01,1.05,0.10,-0.10,10.08,8.00
23,CORBL,-,130.00,130.00,124.00,124.00,124.00,0.00,0.00,126.88,"1,310.00",124.00,"166,210.00",9,0.00,6.00,0.00,4.84,-2.32,147.00,89.00
24,CZBIL,-,219.00,224.00,219.00,224.00,224.00,0.00,0.00,222.19,"10,367.00",221.00,"2,303,444.00",49,3.00,5.00,1.36,2.28,0.81,273.00,199.00
25,DBBL,-,145.00,146.00,144.00,146.00,146.00,0.00,0.00,144.96,"11,687.00",146.00,"1,694,120.00",38,0.00,2.00,0.00,1.39,0.71,158.00,120.00
26,DDBL,-,696.00,702.00,696.00,701.00,701.00,0.00,0.00,700.34,"2,609.00",695.00,"1,827,190.00",16,6.00,6.00,0.86,0.86,0.09,797.00,555.00
27,DHPL,-,73.00,74.00,73.00,73.00,73.00,0.00,0.00,73.18,610.00,74.00,"44,640.00",11,-1.00,1.00,-1.35,1.37,-0.25,113.00,65.00
28,EBL,-,657.00,663.00,657.00,660.00,660.00,0.00,0.00,661.12,"7,881.00",657.00,"5,210,302.00",49,3.00,6.00,0.46,0.91,-0.17,707.00,501.00
29,EDBL,-,299.00,299.00,299.00,299.00,299.00,0.00,0.00,299.00,40.00,294.00,"11,960.00",2,5.00,0.00,1.70,0.00,0.00,344.00,256.00
30,EIC,-,375.00,375.00,370.00,370.00,370.00,0.00,0.00,372.24,425.00,376.00,"158,200.00",6,-6.00,5.00,-1.60,1.35,-0.60,"1,400.00",328.00
31,FMDBL,-,385.00,391.00,384.00,384.00,384.00,0.00,0.00,386.71,"2,261.00",391.00,"874,348.00",17,-7.00,7.00,-1.79,1.82,-0.71,570.00,309.00
