S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,226.00,238.00,230.00,238.00,238.00,0.00,0.00,234.00,300.00,226.00,"70,200.00",3,12.00,8.00,0.00,3.48,1.68,0.00,0.00
2,ADBL,-,410.00,418.00,408.00,415.00,415.00,0.00,0.00,413.42,"2,601.00",410.00,"1,075,295.00",15,5.00,10.00,0.00,2.45,0.38,0.00,0.00
3,AHPC,-,321.00,322.00,318.00,322.00,322.00,0.00,0.00,319.75,"3,872.00",321.00,"1,238,063.00",17,1.00,4.00,0.00,1.26,0.70,0.00,0.00
4,ALDBL,-,319.00,325.00,319.00,319.00,319.00,0.00,0.00,319.75,204.00,319.00,"65,230.00",3,0.00,6.00,0.00,1.88,-0.24,0.00,0.00
5,ALICL,-,"1,004.00",992.00,965.00,992.00,992.00,0.00,0.00,981.98,462.00,"1,004.00","453,676.00",6,-12.00,27.00,0.00,2.80,1.01,0.00,0.00
6,APEX,-,120.00,122.00,119.00,122.00,122.00,0.00,0.00,121.66,830.00,120.00,"100,976.00",6,2.00,3.00,0.00,2.52,0.28,0.00,0.00
7,ARDBL,-,175.00,175.00,175.00,175.00,175.00,0.00,0.00,175.00,500.00,175.00,"87,500.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8,BBC,-,"2,149.00","2,107.00","2,107.00","2,107.00","2,107.00",0.00,0.00,"2,107.00",10.00,"2,149.00","21,070.00",1,-42.00,0.00,0.00,0.00,0.00,0.00,0.00
9,BFCL,-,153.00,150.00,145.00,145.00,145.00,0.00,0.00,145.83,778.00,153.00,"113,454.00",10,-8.00,5.00,0.00,3.45,-0.57,0.00,0.00
10,BHBL,-,300.00,306.00,306.00,306.00,306.00,0.00,0.00,306.00,410.00,300.00,"125,460.00",3,6.00,0.00,0.00,0.00,0.00,0.00,0.00
11,BLDBL,-,319.00,322.00,320.00,322.00,322.00,0.00,0.00,321.22,"1,585.00",319.00,"509,133.00",5,3.00,2.00,0.00,0.63,0.24,0.00,0.00
12,BOK,-,566.00,570.00,561.00,570.00,570.00,0.00,0.00,565.12,"2,549.00",566.00,"1,440,499.00",19,4.00,9.00,0.00,1.60,0.86,0.00,0.00
13,BPCL,-,601.00,609.00,600.00,609.00,609.00,0.00,0.00,601.05,"2,150.00",601.00,"1,292,250.00",14,8.00,9.00,0.00,1.50,1.31,0.00,0.00
14,BUDBL,-,201.00,205.00,200.00,205.00,205.00,0.00,0.00,200.29,824.00,201.00,"165,035.00",4,4.00,5.00,0.00,2.50,2.30,0.00,0.00
15,CBBL,-,"1,291.00","1,420.00","1,316.00","1,420.00","1,420.00",0.00,0.00,"1,416.03",652.00,"1,291.00","923,250.00",10,129.00,104.00,0.00,7.90,0.28,0.00,0.00
16,CBL,-,270.00,270.00,268.00,270.00,270.00,0.00,0.00,269.77,"14,206.00",270.00,"3,832,339.00",47,0.00,2.00,0.00,0.75,0.09,0.00,0.00
17,CCBL,-,321.00,322.00,315.00,317.00,317.00,0.00,0.00,319.06,"7,992.00",321.00,"2,549,899.00",39,-4.00,7.00,0.00,2.22,-0.65,0.00,0.00
18,CFCL,-,181.00,180.00,178.00,180.00,180.00,0.00,0.00,179.56,349.00,181.00,"62,668.00",2,-1.00,2.00,0.00,1.12,0.24,0.00,0.00
