S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,AHPC,-,385.00,386.00,385.00,386.00,386.00,0.00,0.00,0.00,80.00,385.00,0.00,0,0.00,1.00,0.00,0.26,100.00,0.00,0.00
2,CHCL,-,829.00,829.00,813.00,829.00,829.00,0.00,0.00,0.00,750.00,829.00,0.00,0,0.00,16.00,0.00,1.97,100.00,0.00,0.00
3,CZBIL,-,395.00,388.00,380.00,380.00,380.00,0.00,0.00,0.00,890.00,395.00,0.00,0,0.00,8.00,0.00,2.11,100.00,0.00,0.00
4,EDBL,-,280.00,275.00,275.00,275.00,275.00,0.00,0.00,0.00,"2,623.00",280.00,0.00,0,0.00,0.00,0.00,0.00,100.00,0.00,0.00
