S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,344.00,357.00,349.00,350.00,350.00,0.00,0.00,350.71,"8,684.00",344.00,"3,045,536.00",32,6.00,8.00,0.00,2.29,-0.20,0.00,0.00
2,ADBL,-,595.00,590.00,580.00,585.00,585.00,0.00,0.00,583.58,"4,958.00",595.00,"2,893,376.00",24,-10.00,10.00,0.00,1.72,0.24,0.00,0.00
3,AHPC,-,361.00,354.00,354.00,354.00,354.00,0.00,0.00,354.00,20.00,361.00,"7,080.00",1,-7.00,0.00,0.00,0.00,0.00,0.00,0.00
4,ALICL,-,"1,280.00","1,285.00","1,266.00","1,266.00","1,266.00",0.00,0.00,"1,273.78","3,483.00","1,280.00","4,436,588.00",24,-14.00,19.00,0.00,1.50,-0.61,0.00,0.00
5,API,-,448.00,445.00,432.00,432.00,432.00,0.00,0.00,436.80,"2,889.00",448.00,"1,261,906.00",24,-16.00,13.00,0.00,3.01,-1.11,0.00,0.00
6,ARDBL,-,228.00,225.00,220.00,220.00,220.00,0.00,0.00,221.99,292.00,228.00,"64,820.00",4,-8.00,5.00,0.00,2.27,-0.90,0.00,0.00
7,BARUN,-,324.00,318.00,312.00,312.00,312.00,0.00,0.00,314.40,500.00,324.00,"157,200.00",7,-12.00,6.00,0.00,1.92,-0.77,0.00,0.00
8,BPCL,-,585.00,590.00,584.00,584.00,584.00,0.00,0.00,585.13,750.00,585.00,"438,850.00",4,-1.00,6.00,0.00,1.03,-0.19,0.00,0.00
9,CBBL,-,"1,785.00","1,780.00","1,761.00","1,766.00","1,766.00",0.00,0.00,"1,767.14",562.00,"1,785.00","993,132.00",3,-19.00,19.00,0.00,1.08,-0.06,0.00,0.00
10,CCBL,-,327.00,330.00,324.00,325.00,325.00,0.00,0.00,327.22,"14,757.00",327.00,"4,828,758.00",41,-2.00,6.00,0.00,1.85,-0.68,0.00,0.00
11,CHCL,-,"1,275.00","1,292.00","1,275.00","1,275.00","1,275.00",0.00,0.00,"1,284.95",919.00,"1,275.00","1,180,870.00",8,0.00,17.00,0.00,1.33,-0.78,0.00,0.00
12,CIT,-,"4,372.00","4,350.00","4,350.00","4,350.00","4,350.00",0.00,0.00,"4,350.00",60.00,"4,372.00","261,000.00",1,-22.00,0.00,0.00,0.00,0.00,0.00,0.00
13,CNDBL,-,189.00,207.00,192.00,207.00,207.00,0.00,0.00,206.42,"14,728.00",189.00,"3,040,217.00",28,18.00,15.00,0.00,7.81,0.28,0.00,0.00
14,CSDBL,-,352.00,345.00,345.00,345.00,345.00,0.00,0.00,345.00,200.00,352.00,"69,000.00",1,-7.00,0.00,0.00,0.00,0.00,0.00,0.00
15,CZBIL,-,617.00,626.00,615.00,620.00,620.00,0.00,0.00,619.83,"9,601.00",617.00,"5,951,020.00",47,3.00,11.00,0.00,1.79,0.03,0.00,0.00
16,DBBL,-,210.00,231.00,214.00,231.00,231.00,0.00,0.00,228.19,"66,958.00",210.00,"15,278,840.00",115,21.00,17.00,0.00,7.94,1.22,0.00,0.00
17,DDBL,-,"1,992.00","1,989.00","1,941.00","1,979.00","1,979.00",0.00,0.00,"1,954.68","2,255.00","1,992.00","4,407,795.00",11,-13.00,48.00,0.00,2.47,1.23,0.00,0.00
18,EBL,-,"2,334.00","2,335.00","2,315.00","2,327.00","2,327.00",0.00,0.00,"2,321.33","2,998.00","2,334.00","6,959,345.00",18,-7.00,20.00,0.00,0.86,0.24,0.00,0.00
19,EBLCP,-,"1,626.00","1,640.00","1,635.00","1,635.00","1,635.00",0.00,0.00,"1,637.69",372.00,"1,626.00","609,220.00",2,9.00,5.00,0.00,0.31,-0.16,0.00,0.00
20,EIC,-,925.00,930.00,912.00,912.00,912.00,0.00,0.00,928.36,110.00,925.00,"102,120.00",2,-13.00,18.00,0.00,1.97,-1.79,0.00,0.00
21,GBBL,-,322.00,324.00,316.00,323.00,323.00,0.00,0.00,322.65,"3,815.00",322.00,"1,230,915.00",19,1.00,8.00,0.00,2.53,0.11,0.00,0.00
22,GBIME,-,468.00,474.00,470.00,474.00,474.00,0.00,0.00,470.99,"32,764.00",468.00,"15,431,613.00",71,6.00,4.00,0.00,0.85,0.63,0.00,0.00
23,GDBL,-,312.00,320.00,317.00,320.00,320.00,0.00,0.00,319.17,"1,025.00",312.00,"327,150.00",6,8.00,3.00,0.00,0.95,0.26,0.00,0.00
24,GLICL,-,670.00,688.00,665.00,676.00,676.00,0.00,0.00,676.38,"15,170.00",670.00,"10,260,611.00",60,6.00,23.00,0.00,3.46,-0.06,0.00,0.00
25,HAMA,-,166.00,175.00,169.00,175.00,175.00,0.00,0.00,172.00,60.00,166.00,"10,320.00",3,9.00,6.00,0.00,3.55,1.71,0.00,0.00
26,HBL,-,976.00,979.00,964.00,979.00,979.00,0.00,0.00,974.46,670.00,976.00,"652,890.00",6,3.00,15.00,0.00,1.56,0.46,0.00,0.00
27,HGI,-,710.00,710.00,700.00,700.00,700.00,0.00,0.00,703.08,"2,650.00",710.00,"1,863,170.00",16,-10.00,10.00,0.00,1.43,-0.44,0.00,0.00
28,ICFC,-,228.00,246.00,231.00,231.00,231.00,0.00,0.00,238.38,"4,196.00",228.00,"1,000,260.00",13,3.00,15.00,0.00,6.49,-3.20,0.00,0.00
29,ILFCM,-,"1,310.00","1,284.00","1,200.00","1,200.00","1,200.00",0.00,0.00,"1,213.51","2,165.00","1,310.00","2,627,240.00",17,-110.00,84.00,0.00,7.00,-1.13,0.00,0.00
30,INDB,-,410.00,426.00,418.00,420.00,420.00,0.00,0.00,420.31,131.00,410.00,"55,060.00",3,10.00,8.00,0.00,1.91,-0.07,0.00,0.00
31,JEFL,-,159.00,161.00,161.00,161.00,161.00,0.00,0.00,161.00,400.00,159.00,"64,400.00",1,2.00,0.00,0.00,0.00,0.00,0.00,0.00
32,KDBL,-,204.00,216.00,200.00,216.00,216.00,0.00,0.00,208.78,"8,640.00",204.00,"1,803,882.00",42,12.00,16.00,0.00,8.00,3.34,0.00,0.00
33,LBL,-,585.00,591.00,583.00,584.00,584.00,0.00,0.00,584.95,"6,531.00",585.00,"3,820,316.00",40,-1.00,8.00,0.00,1.37,-0.16,0.00,0.00
34,LGIL,-,592.00,592.00,581.00,592.00,592.00,0.00,0.00,589.61,179.00,592.00,"105,540.00",3,0.00,11.00,0.00,1.89,0.40,0.00,0.00
35,LICN,-,"3,500.00","3,525.00","3,500.00","3,520.00","3,520.00",0.00,0.00,"3,501.91","5,470.00","3,500.00","19,155,440.00",14,20.00,25.00,0.00,0.71,0.51,0.00,0.00
36,MBBL,-,217.00,224.00,213.00,224.00,224.00,0.00,0.00,219.62,"4,276.00",217.00,"939,077.00",19,7.00,11.00,0.00,5.16,1.96,0.00,0.00
37,MDB,-,615.00,612.00,605.00,606.00,606.00,0.00,0.00,607.19,"1,360.00",615.00,"825,780.00",4,-9.00,7.00,0.00,1.16,-0.20,0.00,0.00
38,MDBL,-,287.00,284.00,284.00,284.00,284.00,0.00,0.00,284.00,350.00,287.00,"99,400.00",1,-3.00,0.00,0.00,0.00,0.00,0.00,0.00
39,MNBBL,-,836.00,840.00,830.00,835.00,835.00,0.00,0.00,835.39,"3,120.00",836.00,"2,606,425.00",20,-1.00,10.00,0.00,1.20,-0.05,0.00,0.00
40,MSBBL,-,300.00,300.00,300.00,300.00,300.00,0.00,0.00,300.00,120.00,300.00,"36,000.00",3,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41,NABIL,-,"1,898.00","1,900.00","1,884.00","1,885.00","1,885.00",0.00,0.00,"1,892.31","2,929.00","1,898.00","5,542,578.00",19,-13.00,16.00,0.00,0.85,-0.39,0.00,0.00
42,NABILP,-,"1,460.00","1,464.00","1,449.00","1,449.00","1,449.00",0.00,0.00,"1,458.36","9,150.00","1,460.00","13,343,950.00",23,-11.00,15.00,0.00,1.04,-0.65,0.00,0.00
43,NBB,-,480.00,489.00,480.00,489.00,489.00,0.00,0.00,482.99,"15,465.00",480.00,"7,469,460.00",43,9.00,9.00,0.00,1.88,1.23,0.00,0.00
44,NBF1,-,15.24,15.15,15.10,15.15,15.15,0.00,0.00,15.14,"2,397.00",15.24,"36,279.00",4,0.00,0.05,0.00,0.33,0.10,0.00,0.00
45,NBL,-,326.00,328.00,321.00,321.00,321.00,0.00,0.00,324.42,"10,700.00",326.00,"3,471,300.00",25,-5.00,7.00,0.00,2.18,-1.07,0.00,0.00
46,NCDB,-,302.00,313.00,299.00,307.00,307.00,0.00,0.00,303.70,"1,482.00",302.00,"450,078.00",6,5.00,14.00,0.00,4.68,1.08,0.00,0.00
47,NGBBL,-,337.00,370.00,343.00,370.00,370.00,0.00,0.00,367.20,"12,939.00",337.00,"4,751,150.00",25,33.00,27.00,0.00,7.87,0.76,0.00,0.00
48,NHPC,-,154.00,153.00,144.00,150.00,150.00,0.00,0.00,149.18,"20,580.00",154.00,"3,070,080.00",34,-4.00,9.00,0.00,6.25,0.55,0.00,0.00
49,NIB,-,789.00,795.00,785.00,789.00,789.00,0.00,0.00,788.54,"11,812.00",789.00,"9,314,293.00",37,0.00,10.00,0.00,1.27,0.06,0.00,0.00
50,NIBPO,-,700.00,701.00,688.00,691.00,691.00,0.00,0.00,696.21,"14,950.00",700.00,"10,408,400.00",36,-9.00,13.00,0.00,1.89,-0.75,0.00,0.00
51,NIBSF1,-,9.80,9.60,9.60,9.60,9.60,0.00,0.00,9.60,500.00,9.80,"4,800.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
52,NICA,-,720.00,720.00,710.00,712.00,712.00,0.00,0.00,712.72,"4,489.00",720.00,"3,199,400.00",29,-8.00,10.00,0.00,1.41,-0.10,0.00,0.00
53,NICL,-,580.00,586.00,575.00,586.00,586.00,0.00,0.00,576.28,"3,426.00",580.00,"1,974,350.00",3,6.00,11.00,0.00,1.91,1.66,0.00,0.00
54,NIL,-,878.00,880.00,870.00,875.00,875.00,0.00,0.00,871.24,"7,150.00",878.00,"6,229,400.00",13,-3.00,10.00,0.00,1.15,0.43,0.00,0.00
55,NLBBL,-,"2,100.00","2,100.00","2,065.00","2,070.00","2,070.00",0.00,0.00,"2,073.57",910.00,"2,100.00","1,886,950.00",8,-30.00,35.00,0.00,1.69,-0.17,0.00,0.00
56,NLG,-,814.00,805.00,802.00,802.00,802.00,0.00,0.00,803.76,"2,040.00",814.00,"1,639,680.00",5,-12.00,3.00,0.00,0.37,-0.22,0.00,0.00
57,NLIC,-,"3,300.00","3,305.00","3,291.00","3,291.00","3,291.00",0.00,0.00,"3,299.31","4,246.00","3,300.00","14,008,850.00",31,-9.00,14.00,0.00,0.43,-0.25,0.00,0.00
58,NLICL,-,"2,565.00","2,580.00","2,559.00","2,565.00","2,565.00",0.00,0.00,"2,566.21","15,483.00","2,565.00","39,732,576.00",23,0.00,21.00,0.00,0.82,-0.05,0.00,0.00
59,NMB,-,466.00,470.00,455.00,460.00,460.00,0.00,0.00,461.37,"14,989.00",466.00,"6,915,482.00",38,-6.00,15.00,0.00,3.30,-0.30,0.00,0.00
60,NNFC,-,280.00,285.00,285.00,285.00,285.00,0.00,0.00,285.00,23.00,280.00,"6,555.00",1,5.00,0.00,0.00,0.00,0.00,0.00,0.00
61,NTC,-,680.00,680.00,676.00,676.00,676.00,0.00,0.00,678.59,"2,500.00",680.00,"1,696,480.00",7,-4.00,4.00,0.00,0.59,-0.38,0.00,0.00
62,NUBL,-,"1,790.00","1,790.00","1,790.00","1,790.00","1,790.00",0.00,0.00,"1,790.00",100.00,"1,790.00","179,000.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63,OHL,-,476.00,470.00,470.00,470.00,470.00,0.00,0.00,470.00,800.00,476.00,"376,000.00",3,-6.00,0.00,0.00,0.00,0.00,0.00,0.00
64,PCBL,-,511.00,514.00,506.00,507.00,507.00,0.00,0.00,510.45,"9,645.00",511.00,"4,923,255.00",48,-4.00,8.00,0.00,1.58,-0.68,0.00,0.00
65,PIC,-,990.00,"1,000.00",990.00,990.00,990.00,0.00,0.00,992.14,"2,200.00",990.00,"2,182,700.00",6,0.00,10.00,0.00,1.01,-0.22,0.00,0.00
66,PICL,-,690.00,690.00,677.00,690.00,690.00,0.00,0.00,685.60,"1,000.00",690.00,"685,600.00",3,0.00,13.00,0.00,1.92,0.64,0.00,0.00
67,PLIC,-,"1,632.00","1,635.00","1,620.00","1,634.00","1,634.00",0.00,0.00,"1,628.89","3,037.00","1,632.00","4,946,943.00",29,2.00,15.00,0.00,0.93,0.31,0.00,0.00
68,PRDBL,-,189.00,207.00,192.00,207.00,207.00,0.00,0.00,203.59,"11,873.00",189.00,"2,417,175.00",42,18.00,15.00,0.00,7.81,1.65,0.00,0.00
69,REDBL,-,306.00,312.00,312.00,312.00,312.00,0.00,0.00,312.00,10.00,306.00,"3,120.00",1,6.00,0.00,0.00,0.00,0.00,0.00,0.00
70,RMDC,-,683.00,696.00,682.00,682.00,682.00,0.00,0.00,687.24,"2,338.00",683.00,"1,606,756.00",13,-1.00,14.00,0.00,2.05,-0.77,0.00,0.00
71,SADBL,-,468.00,502.00,477.00,502.00,502.00,0.00,0.00,485.51,"3,107.00",468.00,"1,508,492.00",11,34.00,25.00,0.00,5.24,3.28,0.00,0.00
72,SAFL,-,225.00,221.00,217.00,218.00,218.00,0.00,0.00,219.06,"1,600.00",225.00,"350,500.00",6,-7.00,4.00,0.00,1.84,-0.49,0.00,0.00
73,SANIMA,-,725.00,727.00,722.00,724.00,724.00,0.00,0.00,724.33,"37,093.00",725.00,"26,867,408.00",133,-1.00,5.00,0.00,0.69,-0.04,0.00,0.00
74,SBBLJ,-,345.00,358.00,340.00,347.00,347.00,0.00,0.00,348.44,"3,954.00",345.00,"1,377,722.00",14,2.00,18.00,0.00,5.29,-0.41,0.00,0.00
75,SBI,-,"1,273.00","1,275.00","1,265.00","1,265.00","1,265.00",0.00,0.00,"1,271.50",696.00,"1,273.00","884,967.00",6,-8.00,10.00,0.00,0.79,-0.51,0.00,0.00
76,SCB,-,"2,655.00","2,670.00","2,635.00","2,660.00","2,660.00",0.00,0.00,"2,656.75","1,417.00","2,655.00","3,764,615.00",15,5.00,35.00,0.00,1.33,0.12,0.00,0.00
77,SETI,-,207.00,219.00,211.00,219.00,219.00,0.00,0.00,215.00,30.00,207.00,"6,450.00",3,12.00,8.00,0.00,3.79,1.83,0.00,0.00
78,SEWA,-,290.00,285.00,281.00,281.00,281.00,0.00,0.00,284.66,546.00,290.00,"155,426.00",2,-9.00,4.00,0.00,1.42,-1.30,0.00,0.00
79,SFL,-,184.00,202.00,187.00,199.00,199.00,0.00,0.00,193.73,"1,070.00",184.00,"207,290.00",8,15.00,15.00,0.00,8.02,2.65,0.00,0.00
80,SHL,-,325.00,331.00,326.00,331.00,331.00,0.00,0.00,328.25,"3,080.00",325.00,"1,011,020.00",12,6.00,5.00,0.00,1.53,0.83,0.00,0.00
81,SHPC,-,858.00,866.00,850.00,862.00,862.00,0.00,0.00,858.05,"3,914.00",858.00,"3,358,424.00",13,4.00,16.00,0.00,1.88,0.46,0.00,0.00
82,SIC,-,"1,034.00","1,021.00","1,014.00","1,014.00","1,014.00",0.00,0.00,"1,017.64","1,310.00","1,034.00","1,333,110.00",4,-20.00,7.00,0.00,0.69,-0.36,0.00,0.00
83,SICL,-,"1,478.00","1,500.00","1,470.00","1,480.00","1,480.00",0.00,0.00,"1,481.43","4,659.00","1,478.00","6,901,975.00",23,2.00,30.00,0.00,2.04,-0.10,0.00,0.00
84,SIL,-,"1,047.00","1,060.00","1,030.00","1,030.00","1,030.00",0.00,0.00,"1,043.91","2,294.00","1,047.00","2,394,740.00",6,-17.00,30.00,0.00,2.91,-1.35,0.00,0.00
85,SINDU,-,319.00,313.00,301.00,301.00,301.00,0.00,0.00,305.75,910.00,319.00,"278,230.00",6,-18.00,12.00,0.00,3.99,-1.58,0.00,0.00
86,SKBBL,-,"1,426.00","1,430.00","1,400.00","1,410.00","1,410.00",0.00,0.00,"1,407.94","2,336.00","1,426.00","3,288,950.00",15,-16.00,30.00,0.00,2.14,0.15,0.00,0.00
87,SLICL,-,775.00,780.00,770.00,775.00,775.00,0.00,0.00,772.64,"2,524.00",775.00,"1,950,140.00",11,0.00,10.00,0.00,1.30,0.30,0.00,0.00
88,SRBL,-,427.00,435.00,427.00,430.00,430.00,0.00,0.00,430.54,"31,789.00",427.00,"13,686,384.00",60,3.00,8.00,0.00,1.87,-0.13,0.00,0.00
89,SWBBL,-,"2,100.00","2,100.00","2,076.00","2,076.00","2,076.00",0.00,0.00,"2,085.54","2,969.00","2,100.00","6,191,956.00",25,-24.00,24.00,0.00,1.16,-0.46,0.00,0.00
90,SYFL,-,104.00,110.00,106.00,109.00,109.00,0.00,0.00,107.73,"11,502.00",104.00,"1,239,058.00",22,5.00,4.00,0.00,3.77,1.17,0.00,0.00
91,TBBL,-,271.00,280.00,260.00,280.00,280.00,0.00,0.00,266.40,"10,173.00",271.00,"2,710,042.00",21,9.00,20.00,0.00,7.69,4.86,0.00,0.00
