S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,49.35,418.00,418.00,412.00,413.00,413.00,0.00,0.00,413.32,"17,369.00",416.00,"7,178,981.00",69,-3.00,6.00,-0.72,1.46,-0.08,451.00,290.00
2,AHPC,39.27,106.00,107.00,105.00,107.00,107.00,0.00,0.00,105.78,"5,439.00",108.00,"575,325.00",13,-1.00,2.00,-0.93,1.90,1.14,161.00,96.00
3,AKJCL,51.74,72.00,75.00,72.00,75.00,75.00,0.00,0.00,73.06,360.00,73.00,"26,300.00",21,2.00,3.00,2.74,4.17,2.59,106.00,71.00
4,AKPL,53.33,185.00,190.00,185.00,190.00,190.00,0.00,0.00,187.52,"2,638.00",182.00,"494,678.00",17,8.00,5.00,4.40,2.70,1.31,281.00,146.00
5,ALBSL,45.11,399.00,399.00,388.00,390.00,390.00,0.00,0.00,392.99,"1,590.00",407.00,"624,850.00",48,-17.00,11.00,-4.18,2.84,-0.77,555.00,300.00
6,ALICL,41.32,378.00,382.00,378.00,382.00,382.00,0.00,0.00,381.19,"1,025.00",384.00,"390,724.00",8,-2.00,4.00,-0.52,1.06,0.21,684.00,370.00
7,API,39.08,144.00,146.00,143.00,146.00,146.00,0.00,0.00,144.30,"2,985.00",146.00,"430,733.00",27,0.00,3.00,0.00,2.10,1.16,307.00,120.00
8,BARUN,51.22,90.00,91.00,90.00,91.00,91.00,0.00,0.00,90.98,518.00,91.00,"47,128.00",7,0.00,1.00,0.00,1.11,0.02,160.00,89.00
9,BBC,49.83,"1,597.00","1,597.00","1,597.00","1,597.00","1,597.00",0.00,0.00,"1,597.00",20.00,"1,567.00","31,940.00",1,30.00,0.00,1.91,0.00,0.00,"1,859.00","1,506.00"
10,BFC,33.32,102.00,103.00,102.00,102.00,102.00,0.00,0.00,102.10,"3,753.00",104.00,"383,170.00",14,-2.00,1.00,-1.92,0.98,-0.10,120.00,80.00
11,BOKL,54.58,265.00,266.00,261.00,266.00,266.00,0.00,0.00,262.68,"33,623.00",266.00,"8,832,148.00",70,0.00,5.00,0.00,1.92,1.25,350.00,231.00
12,BPCL,42.46,400.00,407.00,400.00,404.00,404.00,0.00,0.00,404.59,"4,103.00",405.00,"1,660,024.00",37,-1.00,7.00,-0.25,1.75,-0.15,496.00,332.00
13,CBBL,50.31,950.00,950.00,935.00,939.00,939.00,0.00,0.00,938.30,"2,927.00",938.00,"2,746,413.00",21,1.00,15.00,0.11,1.60,0.07,"1,120.00",800.00
14,CBL,33.52,149.00,149.00,145.00,145.00,145.00,0.00,0.00,145.63,"19,514.00",147.00,"2,841,892.00",62,-2.00,4.00,-1.36,2.76,-0.44,188.00,141.00
15,CCBL,35.07,168.00,168.00,166.00,167.00,167.00,0.00,0.00,166.72,"23,394.00",167.00,"3,900,239.00",88,0.00,2.00,0.00,1.20,0.17,203.00,155.00
16,CCBLPO,47.69,140.00,140.00,138.00,138.00,138.00,0.00,0.00,138.89,"47,423.00",140.00,"6,586,374.00",2,-2.00,2.00,-1.43,1.45,-0.64,173.00,138.00
17,CFCL,30.75,117.00,119.00,117.00,118.00,118.00,0.00,0.00,117.36,919.00,119.00,"107,853.00",5,-1.00,2.00,-0.84,1.71,0.54,129.00,104.00
18,CHCL,49.27,515.00,515.00,511.00,512.00,512.00,0.00,0.00,511.87,"12,987.00",518.00,"6,647,629.00",54,-6.00,4.00,-1.16,0.78,0.03,790.00,493.00
19,CHL,45.38,92.00,94.00,92.00,93.00,93.00,0.00,0.00,92.89,94.00,93.00,"8,732.00",7,0.00,2.00,0.00,2.17,0.11,146.00,91.00
20,CIT,42.80,"2,490.00","2,500.00","2,475.00","2,475.00","2,475.00",0.00,0.00,"2,485.70",890.00,"2,490.00","2,212,270.00",23,-15.00,25.00,-0.60,1.01,-0.43,"2,948.00","1,577.00"
21,CLBSL,52.08,504.00,505.00,498.00,505.00,505.00,0.00,0.00,502.57,144.00,514.00,"72,370.00",11,-9.00,7.00,-1.75,1.41,0.48,805.00,486.00
22,CMF1,46.26,9.25,9.59,9.25,9.59,9.59,0.00,0.00,9.42,"3,750.00",9.43,"35,328.00",5,0.00,0.34,1.70,3.68,1.76,10.08,8.00
23,CORBL,31.63,120.00,120.00,120.00,120.00,120.00,0.00,0.00,120.00,90.00,120.00,"10,800.00",1,0.00,0.00,0.00,0.00,0.00,147.00,89.00
24,CZBIL,42.42,220.00,223.00,218.00,218.00,218.00,0.00,0.00,219.62,"41,255.00",220.00,"9,060,269.00",75,-2.00,5.00,-0.91,2.29,-0.74,273.00,199.00
