S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,421.00,426.00,419.00,423.00,423.00,0.00,0.00,423.33,"10,516.00",421.00,"4,451,695.00",75,2.00,7.00,0.00,1.67,-0.08,0.00,0.00
2,AHPC,-,265.00,267.00,260.00,267.00,267.00,0.00,0.00,263.28,"5,824.00",265.00,"1,533,351.00",22,2.00,7.00,0.00,2.69,1.39,0.00,0.00
3,AKPL,-,418.00,439.00,418.00,438.00,438.00,0.00,0.00,428.59,"5,526.00",418.00,"2,368,404.00",134,20.00,21.00,0.00,5.02,2.15,0.00,0.00
4,ALICL,-,"1,466.00","1,490.00","1,466.00","1,466.00","1,466.00",0.00,0.00,"1,470.44","4,317.00","1,466.00","6,347,898.00",31,0.00,24.00,0.00,1.64,-0.30,0.00,0.00
5,API,-,555.00,556.00,540.00,554.00,554.00,0.00,0.00,548.86,973.00,555.00,"534,044.00",40,-1.00,16.00,0.00,2.96,0.93,0.00,0.00
6,ARUN,-,197.00,200.00,200.00,200.00,200.00,0.00,0.00,200.00,10.00,197.00,"2,000.00",1,3.00,0.00,0.00,0.00,0.00,0.00,0.00
7,BARUN,-,273.00,268.00,263.00,263.00,263.00,0.00,0.00,264.43,140.00,273.00,"37,020.00",7,-10.00,5.00,0.00,1.90,-0.54,0.00,0.00
8,BHBL,-,292.00,307.00,297.00,303.00,303.00,0.00,0.00,303.13,"2,220.00",292.00,"672,940.00",10,11.00,10.00,0.00,3.37,-0.04,0.00,0.00
9,BNT,-,"6,200.00","6,324.00","6,324.00","6,324.00","6,324.00",0.00,0.00,"6,324.00",10.00,"6,200.00","63,240.00",1,124.00,0.00,0.00,0.00,0.00,0.00,0.00
10,BOKL,-,453.00,461.00,452.00,457.00,457.00,0.00,0.00,456.77,"14,073.00",453.00,"6,428,150.00",91,4.00,9.00,0.00,1.99,0.05,0.00,0.00
11,BPCL,-,641.00,645.00,640.00,640.00,640.00,0.00,0.00,640.85,124.00,641.00,"79,465.00",2,-1.00,5.00,0.00,0.78,-0.13,0.00,0.00
12,CBBL,-,"1,530.00","1,560.00","1,532.00","1,543.00","1,543.00",0.00,0.00,"1,542.16","2,480.00","1,530.00","3,824,562.00",29,13.00,28.00,0.00,1.83,0.05,0.00,0.00
13,CBL,-,241.00,247.00,240.00,247.00,247.00,0.00,0.00,242.18,"11,337.00",241.00,"2,745,588.00",41,6.00,7.00,0.00,2.92,1.95,0.00,0.00
14,CCBL,-,366.00,370.00,360.00,367.00,367.00,0.00,0.00,366.51,"4,322.00",366.00,"1,584,042.00",50,1.00,10.00,0.00,2.78,0.13,0.00,0.00
15,CFCL,-,170.00,176.00,168.00,175.00,175.00,0.00,0.00,172.82,"5,961.00",170.00,"1,030,154.00",28,5.00,8.00,0.00,4.76,1.25,0.00,0.00
