S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,314.00,308.00,305.00,305.00,305.00,0.00,0.00,307.99,"3,074.00",314.00,"946,762.00",3,-9.00,3.00,0.00,0.98,-0.98,0.00,0.00
2,ADBL,-,500.00,500.00,493.00,495.00,495.00,0.00,0.00,497.41,"6,425.00",500.00,"3,195,841.00",8,-5.00,7.00,0.00,1.42,-0.49,0.00,0.00
3,AHPC,-,277.00,282.00,272.00,282.00,282.00,0.00,0.00,276.27,"18,241.00",277.00,"5,039,531.00",30,5.00,10.00,0.00,3.68,2.03,0.00,0.00
4,ALICL,-,"1,370.00","1,397.00","1,300.00","1,300.00","1,300.00",0.00,0.00,"1,333.40","7,048.00","1,370.00","9,397,837.00",35,-70.00,97.00,0.00,7.46,-2.57,0.00,0.00
5,APEX,-,141.00,142.00,136.00,140.00,140.00,0.00,0.00,138.68,"3,937.00",141.00,"545,996.00",14,-1.00,6.00,0.00,4.41,0.94,0.00,0.00
6,ARDBL,-,176.00,183.00,179.00,181.00,181.00,0.00,0.00,181.77,358.00,176.00,"65,073.00",8,5.00,4.00,0.00,2.23,-0.42,0.00,0.00
7,BFCL,-,125.00,127.00,125.00,126.00,126.00,0.00,0.00,125.71,"2,372.00",125.00,"298,186.00",19,1.00,2.00,0.00,1.60,0.23,0.00,0.00
8,BHBL,-,323.00,323.00,314.00,322.00,322.00,0.00,0.00,316.97,"5,870.00",323.00,"1,860,620.00",11,-1.00,9.00,0.00,2.87,1.56,0.00,0.00
9,BLDBL,-,329.00,347.00,335.00,347.00,347.00,0.00,0.00,341.71,34.00,329.00,"11,618.00",3,18.00,12.00,0.00,3.58,1.53,0.00,0.00
10,BOK,-,606.00,610.00,600.00,602.00,602.00,0.00,0.00,604.45,"7,963.00",606.00,"4,813,269.00",26,-4.00,10.00,0.00,1.67,-0.41,0.00,0.00
11,BPCL,-,645.00,645.00,631.00,631.00,631.00,0.00,0.00,642.15,"1,650.00",645.00,"1,059,550.00",3,-14.00,14.00,0.00,2.22,-1.77,0.00,0.00
12,CBBL,-,"1,652.00","1,625.00","1,624.00","1,625.00","1,625.00",0.00,0.00,"1,624.83",432.00,"1,652.00","701,926.00",4,-27.00,1.00,0.00,0.06,0.01,0.00,0.00
13,CBL,-,293.00,301.00,294.00,299.00,299.00,0.00,0.00,297.39,"18,792.00",293.00,"5,588,646.00",41,6.00,7.00,0.00,2.38,0.54,0.00,0.00
14,CCBL,-,390.00,393.00,388.00,390.00,390.00,0.00,0.00,390.73,"14,863.00",390.00,"5,807,368.00",46,0.00,5.00,0.00,1.29,-0.19,0.00,0.00
15,CFCL,-,243.00,240.00,235.00,239.00,239.00,0.00,0.00,238.23,"2,466.00",243.00,"587,481.00",7,-4.00,5.00,0.00,2.13,0.32,0.00,0.00
16,CHCL,-,"1,480.00","1,495.00","1,470.00","1,479.00","1,479.00",0.00,0.00,"1,477.74","15,240.00","1,480.00","22,520,702.00",99,-1.00,25.00,0.00,1.70,0.09,0.00,0.00
17,CZBIL,-,695.00,704.00,691.00,695.00,695.00,0.00,0.00,695.09,"13,462.00",695.00,"9,357,340.00",41,0.00,13.00,0.00,1.88,-0.01,0.00,0.00
18,DDBL,-,"1,645.00","1,647.00","1,615.00","1,645.00","1,645.00",0.00,0.00,"1,641.46","1,637.00","1,645.00","2,687,065.00",5,0.00,32.00,0.00,1.98,0.22,0.00,0.00
19,EBL,-,"3,360.00","3,355.00","3,299.00","3,299.00","3,299.00",0.00,0.00,"3,316.66","19,026.00","3,360.00","63,102,796.00",52,-61.00,56.00,0.00,1.70,-0.54,0.00,0.00
20,EDBL,-,728.00,755.00,742.00,755.00,755.00,0.00,0.00,748.50,100.00,728.00,"74,850.00",2,27.00,13.00,0.00,1.75,0.86,0.00,0.00
21,EFL,-,208.00,206.00,206.00,206.00,206.00,0.00,0.00,206.00,86.00,208.00,"17,716.00",1,-2.00,0.00,0.00,0.00,0.00,0.00,0.00
22,EIC,-,890.00,925.00,895.00,900.00,900.00,0.00,0.00,905.34,"2,663.00",890.00,"2,410,925.00",16,10.00,30.00,0.00,3.35,-0.59,0.00,0.00
23,EKBL,-,306.00,314.00,301.00,307.00,307.00,0.00,0.00,306.23,"5,135.00",306.00,"1,572,471.00",31,1.00,13.00,0.00,4.32,0.25,0.00,0.00
24,FMDBL,-,642.00,654.00,645.00,645.00,645.00,0.00,0.00,647.26,398.00,642.00,"257,610.00",3,3.00,9.00,0.00,1.40,-0.35,0.00,0.00
25,GABL,-,480.00,489.00,489.00,489.00,489.00,0.00,0.00,489.00,11.00,480.00,"5,379.00",1,9.00,0.00,0.00,0.00,0.00,0.00,0.00
26,GBIME,-,546.00,547.00,535.00,538.00,538.00,0.00,0.00,541.06,"17,504.00",546.00,"9,470,737.00",81,-8.00,12.00,0.00,2.24,-0.57,0.00,0.00
27,GBIMEP,-,250.00,250.00,250.00,250.00,250.00,0.00,0.00,250.00,"98,380.00",250.00,"24,595,000.00",5,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28,GDBL,-,399.00,411.00,398.00,411.00,411.00,0.00,0.00,401.85,"1,530.00",399.00,"614,830.00",4,12.00,13.00,0.00,3.27,2.23,0.00,0.00
29,GFCL,-,223.00,227.00,225.00,225.00,225.00,0.00,0.00,225.36,539.00,223.00,"121,467.00",2,2.00,2.00,0.00,0.89,-0.16,0.00,0.00
30,GLICL,-,738.00,775.00,725.00,735.00,735.00,0.00,0.00,746.37,"6,701.00",738.00,"5,001,455.00",31,-3.00,50.00,0.00,6.90,-1.55,0.00,0.00
31,HAMA,-,150.00,158.00,152.00,156.00,156.00,0.00,0.00,154.47,"1,890.00",150.00,"291,940.00",10,6.00,6.00,0.00,3.95,0.98,0.00,0.00
32,HBL,-,"1,315.00","1,300.00","1,275.00","1,299.00","1,299.00",0.00,0.00,"1,285.18","2,990.00","1,315.00","3,842,698.00",13,-16.00,25.00,0.00,1.96,1.06,0.00,0.00
33,HGI,-,476.00,480.00,466.00,475.00,475.00,0.00,0.00,474.11,997.00,476.00,"472,686.00",8,-1.00,14.00,0.00,3.00,0.19,0.00,0.00
34,ICFC,-,315.00,332.00,320.00,332.00,332.00,0.00,0.00,324.60,"1,333.00",315.00,"432,687.00",7,17.00,12.00,0.00,3.75,2.23,0.00,0.00
35,IDBL,-,210.00,210.00,206.00,208.00,208.00,0.00,0.00,208.27,"1,275.00",210.00,"265,546.00",3,-2.00,4.00,0.00,1.94,-0.13,0.00,0.00
36,ILFC,-,212.00,220.00,212.00,217.00,217.00,0.00,0.00,215.84,"18,685.00",212.00,"4,032,900.00",36,5.00,8.00,0.00,3.77,0.54,0.00,0.00
37,INDB,-,405.00,405.00,405.00,405.00,405.00,0.00,0.00,405.00,62.00,405.00,"25,110.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
38,INDBL,-,201.00,197.00,194.00,194.00,194.00,0.00,0.00,196.19,"1,600.00",201.00,"313,900.00",4,-7.00,3.00,0.00,1.55,-1.13,0.00,0.00
39,JBBL,-,210.00,214.00,210.00,211.00,211.00,0.00,0.00,211.16,"2,535.00",210.00,"535,285.00",7,1.00,4.00,0.00,1.90,-0.07,0.00,0.00
40,JBNL,-,298.00,307.00,298.00,300.00,300.00,0.00,0.00,301.10,"11,014.00",298.00,"3,316,291.00",32,2.00,9.00,0.00,3.02,-0.37,0.00,0.00
41,JFL,-,408.00,400.00,400.00,400.00,400.00,0.00,0.00,400.00,300.00,408.00,"120,000.00",1,-8.00,0.00,0.00,0.00,0.00,0.00,0.00
42,KBBL,-,477.00,485.00,471.00,471.00,471.00,0.00,0.00,481.28,"3,705.00",477.00,"1,783,125.00",8,-6.00,14.00,0.00,2.97,-2.18,0.00,0.00
