S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,50.89,441.00,443.00,438.00,439.00,439.00,0.00,0.00,440.16,"40,920.00",440.00,"18,011,356.00",195,-1.00,5.00,-0.23,1.14,-0.26,475.00,313.00
2,AHPC,61.52,237.00,252.00,225.00,250.00,250.00,0.00,0.00,233.08,"459,201.00",237.00,"107,030,092.00",639,13.00,27.00,5.49,12.00,6.77,252.00,88.00
3,AIL,62.85,515.00,521.00,515.00,518.00,518.00,0.00,0.00,516.49,"18,525.00",520.00,"9,567,986.00",658,-2.00,6.00,-0.38,1.17,0.29,580.00,291.00
4,AKJCL,51.97,114.00,119.00,109.00,113.00,113.00,0.00,0.00,114.00,"17,895.00",115.00,"2,040,025.00",359,-2.00,10.00,-1.74,9.17,-0.88,132.00,46.40
5,AKPL,56.69,239.00,255.00,239.00,249.00,249.00,0.00,0.00,248.21,"472,846.00",235.00,"117,363,507.00",971,14.00,16.00,5.96,6.69,0.32,255.00,100.00
6,ALBSL,59.21,829.00,845.00,829.00,839.00,839.00,0.00,0.00,837.45,"6,121.00",840.00,"5,126,049.00",93,-1.00,16.00,-0.12,1.93,0.18,995.00,373.00
7,ALICL,57.07,742.00,750.00,738.00,738.00,738.00,0.00,0.00,742.18,"18,336.00",748.00,"13,608,655.00",77,-10.00,12.00,-1.34,1.63,-0.57,788.00,305.00
8,API,56.11,190.00,204.00,186.00,201.00,201.00,0.00,0.00,199.12,"403,315.00",189.00,"80,307,997.00",895,12.00,18.00,6.35,9.68,0.94,205.00,100.00
9,BARUN,51.74,156.00,169.00,156.00,164.00,164.00,0.00,0.00,162.24,"61,947.00",157.00,"10,050,373.00",215,7.00,13.00,4.46,8.33,1.07,171.00,76.00
10,BBC,50.81,"1,628.00","1,628.00","1,628.00","1,628.00","1,628.00",0.00,0.00,"1,628.00",20.00,"1,597.00","32,560.00",2,31.00,0.00,1.94,0.00,0.00,"2,289.00","1,366.00"
11,BFC,47.62,130.00,134.00,123.00,133.00,133.00,0.00,0.00,130.69,"16,640.00",130.00,"2,174,702.00",73,3.00,11.00,2.31,8.94,1.74,145.00,81.00
12,BOKL,55.26,282.00,282.00,276.00,278.00,278.00,0.00,0.00,278.45,"81,855.00",280.00,"22,792,395.00",414,-2.00,6.00,-0.71,2.17,-0.16,296.00,196.00
13,BPCL,46.87,402.00,408.00,399.00,404.00,404.00,0.00,0.00,402.68,"27,611.00",402.00,"11,118,509.00",208,2.00,9.00,0.50,2.26,0.33,430.00,300.00
14,CBBL,52.05,"1,130.00","1,132.00","1,117.00","1,123.00","1,123.00",0.00,0.00,"1,125.92","8,425.00","1,129.00","9,485,907.00",72,-6.00,15.00,-0.53,1.34,-0.26,"1,343.00",540.49
15,CBL,47.01,165.00,167.00,164.00,165.00,165.00,0.00,0.00,165.38,"109,799.00",165.00,"18,158,429.00",233,0.00,3.00,0.00,1.83,-0.23,178.00,125.00
16,CCBL,51.08,193.00,193.00,189.00,190.00,190.00,0.00,0.00,190.66,"57,351.00",190.00,"10,934,805.00",246,0.00,4.00,0.00,2.12,-0.35,210.00,136.00
17,CCBLPO,54.71,112.00,112.00,112.00,112.00,112.00,0.00,0.00,112.00,"11,096.00",112.00,"1,242,752.00",1,0.00,0.00,0.00,0.00,0.00,120.00,100.00
18,CFCL,57.99,157.00,165.00,157.00,163.00,163.00,0.00,0.00,161.00,"44,588.00",156.00,"7,178,685.00",137,7.00,8.00,4.49,5.10,1.23,170.00,105.00
19,CHCL,50.16,510.00,518.00,500.00,510.00,510.00,0.00,0.00,508.26,"47,360.00",508.00,"24,070,979.00",145,2.00,18.00,0.39,3.60,0.34,535.00,325.00
20,CHL,50.55,158.00,158.00,146.00,150.00,150.00,0.00,0.00,151.68,"22,535.00",156.00,"3,418,140.00",102,-6.00,12.00,-3.85,8.22,-1.12,159.00,77.00
21,CIT,46.18,"3,520.00","3,545.00","3,503.00","3,505.00","3,505.00",0.00,0.00,"3,509.03","3,794.00","3,509.00","13,313,250.00",95,-4.00,42.00,-0.11,1.20,-0.11,"3,704.00","1,678.00"
22,CLBSL,44.64,700.00,713.00,695.00,699.00,699.00,0.00,0.00,701.98,"1,160.00",700.00,"814,300.00",33,-1.00,18.00,-0.14,2.59,-0.43,"1,549.00",438.00
23,CMF1,41.85,9.43,9.75,9.43,9.71,9.71,0.00,0.00,9.62,"44,350.00",9.55,"426,459.00",14,0.16,0.32,1.68,3.39,0.97,11.77,8.47
24,CORBL,66.24,205.00,221.00,196.00,198.00,198.00,0.00,0.00,207.55,"22,141.00",201.00,"4,595,315.00",138,-3.00,25.00,-1.49,12.76,-4.82,221.00,102.00
25,CZBIL,62.94,216.00,231.00,216.00,222.00,222.00,0.00,0.00,220.50,"199,758.00",217.00,"44,046,920.00",567,5.00,15.00,2.30,6.94,0.68,240.00,164.00
26,DDBL,52.00,874.00,874.00,860.00,863.00,863.00,0.00,0.00,866.95,"6,515.00",871.00,"5,648,211.00",52,-8.00,14.00,-0.92,1.63,-0.46,"1,100.00",710.00
27,DHPL,56.75,102.00,114.00,99.00,110.00,110.00,0.00,0.00,107.96,"31,854.00",104.00,"3,438,946.00",226,6.00,15.00,5.77,15.15,1.85,115.00,45.50
28,EBL,62.96,739.00,739.00,726.00,728.00,728.00,0.00,0.00,729.03,"20,608.00",728.00,"15,023,830.00",138,0.00,13.00,0.00,1.79,-0.14,932.00,517.00
29,EBLCP,44.21,656.00,656.00,643.00,643.00,643.00,0.00,0.00,646.10,203.00,669.00,"131,159.00",4,-26.00,13.00,-3.89,2.02,-0.48,724.00,566.00
30,EDBL,55.00,317.00,318.00,309.00,309.00,309.00,0.00,0.00,314.86,"19,003.00",317.00,"5,983,359.00",59,-8.00,9.00,-2.52,2.91,-1.90,442.00,257.00
31,EIC,51.24,558.00,558.00,544.00,547.00,547.00,0.00,0.00,547.54,"22,491.00",558.00,"12,314,628.00",126,-11.00,14.00,-1.97,2.57,-0.10,612.00,204.00
32,FMDBL,52.28,580.00,585.00,579.00,584.00,584.00,0.00,0.00,581.91,"18,935.00",582.00,"11,018,496.00",83,2.00,6.00,0.34,1.04,0.36,704.00,298.00
33,FOWAD,58.46,"1,551.00","1,560.00","1,551.00","1,559.00","1,559.00",0.00,0.00,"1,558.23",701.00,"1,570.00","1,092,317.00",21,-11.00,9.00,-0.70,0.58,0.05,"2,000.00","1,055.00"
34,GBBL,61.22,267.00,267.00,252.00,253.00,253.00,0.00,0.00,254.73,"32,293.00",255.00,"8,226,025.00",157,-2.00,15.00,-0.78,5.95,-0.68,298.00,183.00
